"날짜","종목코드","종목명","급등 사유","등락"
"2013-05-24","","","비천연 아미노산 대량생산 소식",""
"2013-05-24","","","안철수 의원의 정치적 행보 본격화 소식에 관련주로 언급되며 상한가",""
"2013-05-24","","","건축공사 및 토목공사 관련 계약을 추진 중이라는 소식",""
"2013-05-24","","","SK하이닉스 출하량 증가에 따른 실적 회복 기대감",""
"2013-05-24","","","상장예비심사 승인 소식에 거래재개 첫날 상한가",""
"2013-05-27","","","안철수 의원의 정치적 행보 본격화 소식에 관련주로 언급되며 상한가",""
"2013-05-27","","","건축공사 및 토목공사 관련 계약을 추진 중이라는 소식",""
"2013-05-27","","","엔저 완화에 자동차부품 관련주 상승",""
"2013-05-27","","","에스비엠의 최대주주 등극 소식",""
"2013-05-27","","","1분기 실적 호조",""
"2013-05-27","","","액면병합 후 거래 재개 첫날 상한가",""
"2013-05-27","","","기업 공개매각 추진 소식",""
"2013-05-28","","","건축공사 및 토목공사 관련 계약을 추진 중이라는 소식",""
"2013-05-28","","","기업 공개매각 추진 소식",""
"2013-05-28","","","일부 자동차부품 관련주 상승",""
"2013-05-28","","","2분기에도 어닝 서프라이즈 행진을 이어갈 것이란 기대감",""
"2013-05-28","","","신고리 2호기 및 신월성 1호기 원자력발전소 운영 중단 소식에 스마트그리드(지능형전력망) 관련주 상승",""
"2013-05-28","","","음성 호 연속성(VCC) 서비스 제공 방법 관련 특허권 취득 모멘텀 지속",""
"2013-05-28","","","재무구조 개선 기대감",""
"2013-05-29","","","정부의 부동산 정책에 따른 시장 회복 기대감 및 인수합병(M&A) 기대감에 중소형 건설사 동반 상승",""
"2013-05-29","","","정부의 부동산 정책에 따른 시장 회복 기대감 및 인수합병(M&A) 기대감에 중소형 건설사 동반 상승",""
"2013-05-29","","","정부의 부동산 정책에 따른 시장 회복 기대감 및 인수합병(M&A) 기대감에 중소형 건설사 동반 상승",""
"2013-05-29","","","정부의 부동산 정책에 따른 시장 회복 기대감 및 인수합병(M&A) 기대감에 중소형 건설사 동반 상승",""
"2013-05-29","","","정부의 부동산 정책에 따른 시장 회복 기대감 및 인수합병(M&A) 기대감에 중소형 건설사 동반 상승",""
"2013-05-29","","","정부의 부동산 정책에 따른 시장 회복 기대감 및 인수합병(M&A) 기대감에 중소형 건설사 동반 상승",""
"2013-05-29","","","영업이익 및 순이익 흑자전환 소식",""
"2013-05-29","","","산업은행이 STX팬오션을 인수할 것이란 기대감에 STX그룹주 급등",""
"2013-05-29","","","정부의 부동산 정책에 따른 시장 회복 기대감 및 인수합병(M&A) 기대감에 중소형 건설사 동반 상승",""
"2013-05-29","","","산업은행으로의 피인수 기대감",""
"2013-05-29","","","정부의 부동산 정책에 따른 시장 회복 기대감 및 인수합병(M&A) 기대감에 중소형 건설사 동반 상승",""
"2013-05-30","","","부동산시장 회복 기대감과 인수합병(M&A) 기대감",""
"2013-05-30","","","영업이익 및 순이익 흑자전환 소식",""
"2013-05-30","","","현대차가 무선충전기를 탑재한 신차 출시를 준비하고 있다는 소식",""
"2013-05-30","","","올 여름 최악의 전력난 우려에 스마트그리드(지능형전력망) 관련주 상승",""
"2013-05-30","","","SG충남방적의 관리종목 지정 해제 소식에 SG그룹주 상승",""
"2013-05-30","","","올 여름 최악의 전력난 우려에 스마트그리드(지능형전력망) 관련주 상승",""
"2013-05-30","","","신규상장 첫날 상한가",""
"2013-05-30","","","액면병합 후 거래 재개 첫날 상한가",""
"2013-05-30","","","관리종목 지정 해제 소식",""
"2013-05-30","","","본격적인 여름철과 장마철을 대비한 제습기 수요 확대 기대감",""
"2013-05-31","","","신규상장 후 이틀연속 상한가",""
"2013-05-31","","","지난해 실적 개선",""
"2013-05-31","","","1분기 실적 호조",""
"2013-05-31","","","1분기 실적 호조 및 쓰레기종량제 시행 기대감",""
"2013-05-31","","","1분기 영업이익 및 순이익 흑자전환 소식",""
"2013-06-03","","","전력 경보 발령 예상에 스마트그리드(지능형전력망) 관련주 상승",""
"2013-06-03","","","1분기 영업이익 및 순이익 흑자전환 소식",""
"2013-06-03","","","전력 경보 발령 예상에 스마트그리드(지능형전력망) 관련주 상승",""
"2013-06-03","","","M&A 기대감",""
"2013-06-03","","","본격적인 여름철과 장마철을 대비한 제습기 수요 확대 기대 모멘텀 지속",""
"2013-06-03","","","전력수급 비상에 관련주로 부각",""
"2013-06-03","","","전력수급 비상에 관련주로 부각",""
"2013-06-03","","","현대차가 무선충전기를 탑재한 신차 출시를 준비하고 있다는 소식에 수혜주로 부각",""
"2013-06-03","","","전력 경보 발령 예상에 스마트그리드(지능형전력망) 관련주 상승",""
"2013-06-03","","","전력 경보 발령 예상에 스마트그리드(지능형전력망) 관련주 상승",""
"2013-06-03","","","전력 경보 발령 예상에 스마트그리드(지능형전력망) 관련주 상승",""
"2013-06-04","","","전력수급 비상에 전력저장장치(ESS) 관련주로 부각되며 연일 급등",""
"2013-06-04","","","전력수급 비상에 전력저장장치(ESS) 관련주로 부각되며 연일 급등",""
"2013-06-04","","","현대차의 무선충전기탑재 신차 출시 기대감",""
"2013-06-04","","","M&A 기대감",""
"2013-06-04","","","일부 중소형 건설사 관련주 급등",""
"2013-06-04","","","연간 30만KW의 전력 생산 소식",""
"2013-06-04","","","주요 금융기관과 보안 솔루션 공급 계약 소식",""
"2013-06-04","","","전력난 우려에 일부 스마트그리드(지능형전력망) 관련주 급등",""
"2013-06-04","","","일부 중소형 건설사 관련주 급등",""
"2013-06-04","","","일부 중소형 건설사 관련주 급등",""
"2013-06-04","","","신약 해외진출 소식",""
"2013-06-05","","","전력수급 비상에 전력저장장치(ESS) 관련주로 부각되며 연일 급등",""
"2013-06-05","","","ESS(Energy Storage System) 수출향에 대한 개발 완료 소식",""
"2013-06-05","","","케이스 탑재형 직렬형 커패시터 관련 특허 취득",""
"2013-06-05","","","정부의 고용률 70% 달성 로드맵 발표 소식에 일부 창투사 관련주 상승",""
"2013-06-07","","","일부 중소형 건설사 관련주 상승",""
"2013-06-07","","","북한의 장관급회담 제안 소식에 관련주로 언급되는 종목들이 대거 상한가를 기록",""
"2013-06-07","","","북한의 장관급회담 제안 소식에 관련주로 언급되는 종목들이 대거 상한가를 기록",""
"2013-06-07","","","북한의 장관급회담 제안 소식에 관련주로 언급되는 종목들이 대거 상한가를 기록",""
"2013-06-07","","","북한의 장관급회담 제안 소식에 관련주로 언급되는 종목들이 대거 상한가를 기록",""
"2013-06-07","","","북한의 장관급회담 제안 소식에 관련주로 언급되는 종목들이 대거 상한가를 기록",""
"2013-06-07","","","북한의 장관급회담 제안 소식에 관련주로 언급되는 종목들이 대거 상한가를 기록",""
"2013-06-07","","","북한의 장관급회담 제안 소식에 관련주로 언급되는 종목들이 대거 상한가를 기록",""
"2013-06-07","","","북한의 장관급회담 제안 소식에 관련주로 언급되는 종목들이 대거 상한가를 기록",""
"2013-06-07","","","북한의 장관급회담 제안 소식에 관련주로 언급되는 종목들이 대거 상한가를 기록",""
"2013-06-07","","","북한의 장관급회담 제안 소식에 관련주로 언급되는 종목들이 대거 상한가를 기록",""
"2013-06-07","","","북한의 장관급회담 제안 소식에 관련주로 언급되는 종목들이 대거 상한가를 기록",""
"2013-06-07","","","북한의 장관급회담 제안 소식에 관련주로 언급되는 종목들이 대거 상한가를 기록",""
"2013-06-07","","","북한의 장관급회담 제안 소식에 관련주로 언급되는 종목들이 대거 상한가를 기록",""
"2013-06-07","","","북한의 장관급회담 제안 소식에 관련주로 언급되는 종목들이 대거 상한가를 기록",""
"2013-06-07","","","북한의 장관급회담 제안 소식에 관련주로 언급되는 종목들이 대거 상한가를 기록",""
"2013-06-07","","","북한의 장관급회담 제안 소식에 관련주로 언급되는 종목들이 대거 상한가를 기록",""
"2013-06-07","","","북한의 장관급회담 제안 소식에 관련주로 언급되는 종목들이 대거 상한가를 기록",""
"2013-06-07","","","북한의 장관급회담 제안 소식에 관련주로 언급되는 종목들이 대거 상한가를 기록",""
"2013-06-07","","","북한의 장관급회담 제안 소식에 관련주로 언급되는 종목들이 대거 상한가를 기록",""
"2013-06-07","","","일부 중소형 건설사 관련주 상승",""
"2013-06-10","","","일부 중소형 건설사 관련주 상승",""
"2013-06-10","","","남-북 당국 회담 개최 소식에 일부 남북경협/전력설비 관련주 상승",""
"2013-06-10","","","남-북 당국 회담 개최 소식에 일부 남북경협/전력설비 관련주 상승",""
"2013-06-10","","","남-북 당국 회담 개최 소식에 일부 남북경협/전력설비 관련주 상승",""
"2013-06-10","","","남-북 당국 회담 개최 소식에 일부 남북경협/전력설비 관련주 상승",""
"2013-06-10","","","일부 중소형 건설사 관련주 상승",""
"2013-06-11","","","남-북 당국 회담 개최 소식에 일부 남북경협 관련주 연일 상승",""
"2013-06-11","","","한국수자원공사 컨소시엄이 태국 물관리사업 우선협상대상자에 선정됐다는 소식에 일부 관련주 상승",""
"2013-06-11","","","한국수자원공사 컨소시엄이 태국 물관리사업 우선협상대상자에 선정됐다는 소식에 일부 관련주 상승",""
"2013-06-11","","","바이오마커 유럽 특허신청 완료 소식",""
"2013-06-12","","","전력수급 비상에 따른 반사익 기대감",""
"2013-06-12","","","우리금융 피인수 기대감",""
"2013-06-13","","","STX그룹주 급등",""
"2013-06-13","","","동해남부선 일부 구간 공사 추가수주",""
"2013-06-13","","","다음주부터 장마가 시작된다는 예보에 관련주로 부각되며 상한가",""
"2013-06-13","","","정부가 신공항 수요 및 입지 타당성 조사에 속도를 낸다는 소식에 관련주로 부각되며 상한가",""
"2013-06-14","","","551.28억원 규모 공사 수주",""
"2013-06-14","","","남북 화해모드 기대감에 남북경협 관련주 상승",""
"2013-06-14","","","정부가 치매예측 뇌지도 구축에 나선다는 소식",""
"2013-06-14","","","31.75억원 규모 공급계약 체결",""
"2013-06-17","","","551.28억원 규모 공사 수주",""
"2013-06-17","","","북한의 “북/미 고위급 회담” 제의 소식에 일부 남북경협 관련주 상승",""
"2013-06-17","","","우리금융으로의 피인수 확정 소식",""
"2013-06-17","","","북한의 “북/미 고위급 회담” 제의 소식에 일부 남북경협 관련주 상승",""
"2013-06-17","","","동양그룹이 교원그룹에 동양매직을 매각키로 했다는 소식",""
"2013-06-17","","","동양그룹이 교원그룹에 동양매직을 매각키로 했다는 소식",""
"2013-06-17","","","경영권 양도 소식",""
"2013-06-17","","","북한의 “북/미 고위급 회담” 제의 소식에 일부 남북경협 관련주 상승",""
"2013-06-17","","","민주당 문재인 의원의 정치재개 소식에 관련주로 언급되며 상한가",""
"2013-06-17","","","민주당 문재인 의원의 정치재개 소식에 관련주로 언급되며 상한가",""
"2013-06-17","","","M&A 본계약 체결을 앞두고 상한가",""
"2013-06-17","","","120만주 규모 자사주 취득 결정",""
"2013-06-18","","","우리금융으로의 피인수 확정 소식",""
"2013-06-18","","","경영권 양도 소식",""
"2013-06-18","","","정부의 에너지 사용 제한 조치 시행 소식에 ESS(전력저장장치) 관련주 상승",""
"2013-06-18","","","구조조정 가속화 기대감에 STX그룹주 급등",""
"2013-06-18","","","M&A 기대감",""
"2013-06-19","","","우리금융으로의 피인수 확정 소식",""
"2013-06-19","","","M&A 기대감",""
"2013-06-19","","","자회사의 카카오게임 ""뮤직톡톡 for Kakao"" 서비스 실시 소식",""
"2013-06-19","","","계열사 지분 처분 소식",""
"2013-06-19","","","83억원 규모의 유형자산 처분 결정",""
"2013-06-19","","","동양의 회사채 발행 성공 소식에 동양그룹주 상승",""
"2013-06-19","","","회사채 발행 성공 소식",""
"2013-06-20","","","우리금융으로의 피인수 확정 소식",""
"2013-06-20","","","M&A 기대감",""
"2013-06-20","","","폴라리스쉬핑의 인수 검토 소식",""
"2013-06-20","","","제이와이피 흡수합병 소식",""
"2013-06-21","","","제이와이피 흡수합병 소식",""
"2013-06-21","","","층간소음 해결 단열재 공개 소식",""
"2013-06-21","","","하반기 탄소나노튜브 투명전극 센서 본격 양산 소식",""
"2013-06-24","","","피인수 기대감",""
"2013-06-24","","","우리금융의 자회사로 편입됐다는 소식",""
"2013-06-24","","","M&A 기대감 지속",""
"2013-06-24","","","바이오 양모제 “헤어2:8” 수출 기대감",""
"2013-06-24","","","글로벌 바이오업체에 비천연 아미노산 제품을 공급키로 했다는 소식",""
"2013-06-25","","","글로벌 바이오업체에 비천연 아미노산 제품을 공급키로 했다는 소식",""
"2013-06-25","","","284.41억원 규모 아파트 공사 수주",""
"2013-06-25","","","신규사업 추진 소식",""
"2013-06-25","","","골이식복합재료 공급계약 체결",""
"2013-06-26","","","최대주주인 씨앤케이마이닝이 중국 기업으로부터 5,000만달러의 투자유치 계약을 체결했다는 소식",""
"2013-06-26","","","삼성전자 모바일게임 서비스의 콘텐츠 공급 및 운영사로 선정됐다는 소식",""
"2013-06-26","","","신성솔라에너지가 경영정상화계획 이행을 위한 약정(자율협약)을 체결했다는 소식에 동반 상한가",""
"2013-06-26","","","신성솔라에너지가 경영정상화계획 이행을 위한 약정(자율협약)을 체결했다는 소식에 동반 상한가",""
"2013-06-26","","","경영정상화계획 이행을 위한 약정(자율협약) 체결 소식",""
"2013-06-26","","","박근혜 대통령 방중 기대감에 전력설비 및 남북경협 관련주 상승",""
"2013-06-26","","","박근혜 대통령 방중 기대감에 전력설비 및 남북경협 관련주 상승",""
"2013-06-27","","","최대주주인 씨앤케이마이닝이 중국 기업으로부터 5,000만달러의 투자유치 계약을 체결했다는 소식",""
"2013-06-27","","","제습기 매출 증가에 따른 실적개선 전망",""
"2013-06-27","","","낙폭과대에 따른 저가매수세 유입 및 삼성전자의 강세에 휴대폰부품 관련주 동반 상승",""
"2013-06-27","","","삼성전자와 DMB 앱 공급계약 소식",""
"2013-06-27","","","전자결제(전자화폐) 관련주 동반 상승",""
"2013-06-27","","","다이어트 커피 출시 소식",""
"2013-06-27","","","특허권 침해소송 항소 결정",""
"2013-06-27","","","매각 흥행 기대감",""
"2013-06-27","","","경주 충효동 신원아침도시 아파트 신축공사 수주",""
"2013-06-27","","","화장품 생산/개발/판매 관련주 동반 상승",""
"2013-06-28","","","다이어트 커피 출시 소식",""
"2013-06-28","","","주식분할 결정 및 최대주주 변경을 수반하는 주식양수도 계약 체결",""
"2013-06-28","","","태국 중앙행정법원이 수자원 관리 사업을 본격적으로 추진하기 전에 공청회를 실시하라고 명령했다는 소식에 관련주로 부각되며 상한가",""
"2013-06-28","","","최대주주 변경을 수반하는 주식양수도 계약 체결",""
"2013-06-28","","","야생진드기 바이러스 감염환자 추가 발생 소식에 관련주로 부각되며 상한가",""
"2013-06-28","","","경영권 분쟁 이슈 재점화",""
"2013-07-01","","","경영권 분쟁 이슈 재점화",""
"2013-07-01","","","복제약 “램시마” 유럽 허가 소식",""
"2013-07-01","","","셀트리온 복제약 “램시마” 유럽 허가 소식",""
"2013-07-01","","","셀트리온 복제약 “램시마” 유럽 허가 소식에 동사의 2대주주가 셀트리온이라는 점이 부각되며 상한가",""
"2013-07-01","","","본격적인 장마를 앞두고 일부 제습기 관련주 상승",""
"2013-07-01","","","美 광산 인수 추진 소식",""
"2013-07-01","","","본격적인 장마를 앞두고 일부 제습기 관련주 상승",""
"2013-07-02","","","투자사 스타인웨이 매각 기대감",""
"2013-07-02","","","여대생 청부살인 사건에 대한 적극적인 해명 소식",""
"2013-07-03","","","최대주주측 보유지분 증가 소식",""
"2013-07-03","","","중국 모바일 컨텐츠 시장 진출 기대감",""
"2013-07-04","","","간경변 줄기세포 치료제 효과 입증 소식",""
"2013-07-04","","","북한의 개성공단 방문 허용 소식에 남북경협/전력설비 관련주 상승",""
"2013-07-04","","","북한의 개성공단 방문 허용 소식에 남북경협/전력설비 관련주 상승",""
"2013-07-04","","","북한의 개성공단 방문 허용 소식에 남북경협/전력설비 관련주 상승",""
"2013-07-04","","","북한의 개성공단 방문 허용 소식에 남북경협/전력설비 관련주 상승",""
"2013-07-04","","","북한의 개성공단 방문 허용 소식에 남북경협/전력설비 관련주 상승",""
"2013-07-04","","","북한의 개성공단 방문 허용 소식에 남북경협/전력설비 관련주 상승",""
"2013-07-04","","","매각가격 하향 전망에 따른 M&A 기대감",""
"2013-07-04","","","북한의 개성공단 방문 허용 소식에 남북경협/전력설비 관련주 상승",""
"2013-07-05","","","남북 실무회담 재개 소식에 일부 남북경협 관련주 상승",""
"2013-07-05","","","진드기 바이러스 사망자 추가 발생 소식과 AI 재창궐 전망에 백신/진단시약/방역 관련주 상승",""
"2013-07-05","","","2분기 사상최대 실적 달성 전망",""
"2013-07-05","","","하반기 실적개선 기대감",""
"2013-07-05","","","진드기 바이러스 사망자 추가 발생 소식과 AI 재창궐 전망에 백신/진단시약/방역 관련주 상승",""
"2013-07-08","","","개성공단 재가동 합의 소식에 일부 남북경협 관련주 상승",""
"2013-07-08","","","CEO 신규 선임 주주총회 공고 및 최대주주 알앤엘바이오의 특수관계자(알앤엘내츄럴)가 현 시가보다 높은 가격에 동사 지분을 취득했다는 소식",""
"2013-07-08","","","채권단의 긴급 지원 검토 소식",""
"2013-07-08","","","정부가 3D프린팅산업 육성에 본격 나선다는 소식에 관련주로 언급되며 상한가",""
"2013-07-08","","","권리락 효과",""
"2013-07-08","","","정부의 과학기술 분야에 대한 대규모 투자 계획 소식에 관련주로 언급되며 상한가",""
"2013-07-09","","","CEO 신규 선임 주주총회 공고 및 최대주주 알앤엘바이오의 특수관계자(알앤엘내츄럴)가 현 시가보다 높은 가격에 동사 지분을 취득했다는 소식",""
"2013-07-09","","","삼화콘덴서그룹주 동반 급등",""
"2013-07-09","","","신종조류독감 예방 DNA백신 치료 가능성 확인 소식",""
"2013-07-09","","","삼화콘덴서그룹주 동반 급등",""
"2013-07-09","","","세정/코팅 사업부문 물적 분할 최종 가결 소식",""
"2013-07-10","","","일부 삼화콘덴서그룹주 상승",""
"2013-07-11","","","전력난 비상에 관련주로 부각되며 상한가",""
"2013-07-11","","","국내 최초 슬림형 UTP 케이블 개발 소식",""
"2013-07-11","","","에이즈 DNA백신 임상1상 효과 입증 소식",""
"2013-07-11","","","삼성전자 주가 상승 및 인터플렉스의 어닝서프라이즈 소식에 스마트폰 관련주 상승",""
"2013-07-12","","","국내 최초 슬림형 UTP 케이블 개발 소식",""
"2013-07-12","","","해외 철 스크랩 수입 분야 1위 업체와 전략적 제휴를 체결했다는 소식",""
"2013-07-12","","","SG그룹주 동반 상승",""
"2013-07-12","","","SG그룹주 동반 상승",""
"2013-07-12","","","실적 개선 기대감",""
"2013-07-15","","","국내 최초 슬림형 UTP 케이블 개발 소식",""
"2013-07-15","","","전력저장장치(ESS) 설치 의무화 추진 소식에 전력저장장치(ESS) 관련주 강세",""
"2013-07-15","","","전력저장장치(ESS) 설치 의무화 추진 소식에 삼화콘덴서그룹주 동반 급등",""
"2013-07-15","","","1,000억원 규모 韓/中협력펀드 결성 소식",""
"2013-07-15","","","전기차 시장 확대 기대감에 2차전지 관련주 상승",""
"2013-07-15","","","구조조정 기대감",""
"2013-07-15","","","D-세린 임가공 계약 체결 소식",""
"2013-07-15","","","전기차 시장 확대 기대감에 2차전지 관련주 상승",""
"2013-07-15","","","전력저장장치(ESS) 설치 의무화 추진 소식에 전력저장장치(ESS) 관련주 강세",""
"2013-07-15","","","매각 기대감",""
"2013-07-16","","","구조조정 기대감 및 중국 태양광 수요 확대 기대감에 태양광에너지 관련주 상승",""
"2013-07-16","","","中 온라인 복권사이트와 결제서비스 공급계약 체결 소식",""
"2013-07-16","","","중국 태양광 수요 확대 기대감에 태양광에너지 관련주 상승",""
"2013-07-16","","","교보생명의 우리은행 인수 추진 소식",""
"2013-07-16","","","중국 태양광 수요 확대 기대감에 태양광에너지 관련주 상승",""
"2013-07-16","","","내년부터 백열전구의 생산 및 수입이 전면 중단된다는 소식에 LED 관련주 상승",""
"2013-07-17","","","구조조정 기대감 및 일부 태양광에너지 관련주 상승",""
"2013-07-17","","","일부 스마트폰 관련주 상승",""
"2013-07-17","","","일부 풍력에너지 관련주 상승",""
"2013-07-18","","","구조조정 기대감 및 일부 태양광에너지 관련주 상승",""
"2013-07-18","","","일부 풍력에너지 관련주 상승",""
"2013-07-18","","","일부 태양광에너지 관련주 상승",""
"2013-07-18","","","스판덱스 업황 호전에 따른 실적개선 전망",""
"2013-07-18","","","수도권 토지 규제 완화 소식에 SG그룹주 급등",""
"2013-07-18","","","수도권 토지 규제 완화 소식에 SG그룹주 급등",""
"2013-07-19","","","중국의 차별적 반덤핑 관세 부과에 따른 반사이익 기대감에 태양광에너지 관련주 상승",""
"2013-07-19","","","중국의 차별적 반덤핑 관세 부과에 따른 반사이익 기대감에 태양광에너지 관련주 상승",""
"2013-07-19","","","대규모 아파트 신축공사 수주",""
"2013-07-22","","","주채권은행의 채권행사 유예 소식 및 일부 태양광에너지 관련주 상승",""
"2013-07-22","","","일부 태양광에너지 관련주 상승",""
"2013-07-22","","","“LTE펨토셀” 개발 모멘텀 지속",""
"2013-07-22","","","中 AI 감염자 추가발생 소식 등으로 백신/진단시약/방역(신종플루, AI 등) 관련주 상승",""
"2013-07-22","","","노사 경영 정상화 합의 소식",""
"2013-07-22","","","중국인 관광객들의 국산 유아용품 구매 급증 소식에 출산장려정책 및 엔젤산업 관련주 상승",""
"2013-07-22","","","중국인 관광객들의 국산 유아용품 구매 급증 소식에 출산장려정책 및 엔젤산업 관련주 상승",""
"2013-07-22","","","中 AI 감염자 추가발생 소식 등으로 백신/진단시약/방역(신종플루, AI 등) 관련주 상승",""
"2013-07-23","","","취득세율 인하 결정에 따른 기대감",""
"2013-07-23","","","취득세율 인하 결정에 따른 기대감",""
"2013-07-23","","","박근혜 대통령의 부산항 지원 소식",""
"2013-07-23","","","STX엔진에 대한 채권단 추가 지원 가능성에 STX그룹주 상승",""
"2013-07-23","","","채권단 추가 지원 가능성",""
"2013-07-23","","","취득세율 인하 결정에 따른 기대감",""
"2013-07-24","","","취득세율 인하 결정에 따른 기대감",""
"2013-07-24","","","STX엔진에 대한 채권단 추가 지원 가능성에 STX그룹주 상승",""
"2013-07-24","","","채권단 추가 지원 가능성",""
"2013-07-24","","","취득세율 인하 결정에 따른 기대감",""
"2013-07-24","","","신규 상장 첫날 상한가",""
"2013-07-24","","","소속가수 김현중의 새 앨범이 세계적으로 인기몰이를 하고 있다는 소식",""
"2013-07-25","","","주채권은행의 회생의지 확인에 STX그룹주 상한가",""
"2013-07-25","","","주채권은행의 회생의지 확인에 STX그룹주 상한가",""
"2013-07-25","","","신규 상장 이틀째 상한가",""
"2013-07-25","","","주채권은행의 회생의지 확인에 STX그룹주 상한가",""
"2013-07-25","","","주채권은행의 회생의지 확인에 STX그룹주 상한가",""
"2013-07-25","","","주채권은행의 회생의지 확인에 STX그룹주 상한가",""
"2013-07-25","","","일본 초고농도 방사능 수증기 유출 소식과 관련 시장에서 관련주로 부각",""
"2013-07-25","","","서울시 택시 블랙박스 의무화 소식에 차량용블랙박스 관련주 동반 상승",""
"2013-07-26","","","주채권은행의 지원의사 따른 회생 기대감",""
"2013-07-26","","","주채권은행의 지원의사 따른 회생 기대감",""
"2013-07-26","","","우회상장 요건 충족 소식",""
"2013-07-26","","","상장폐지 사유 해소에 따른 동사 주권의 상장유지 결정소식",""
"2013-07-26","","","태양광에너지 관련주 상승",""
"2013-07-29","","","주채권은행의 지원의사에 따른 회생 기대감",""
"2013-07-29","","","中-EU 태양광 패널 무역분쟁 합의 소식에 일부 태양광에너지 관련주 상승",""
"2013-07-29","","","中-EU 태양광 패널 무역분쟁 합의 소식에 일부 태양광에너지 관련주 상승",""
"2013-07-30","","","STX그룹 회생 기대감에 STX그룹주 동반 상승",""
"2013-07-30","","","중국의 온라인 쇼핑 시장에서 동사의 제품이 인기를 끌고 있다는 소식",""
"2013-07-30","","","부당이득금 반환 청구 소송에 대한 합의 종결",""
"2013-07-30","","","마이크로소프트(MS)에 게임기용 콘덴서 공급 소식",""
"2013-07-30","","","STX그룹 회생 기대감에 STX그룹주 동반 상승",""
"2013-07-31","","","STX그룹 회생 기대감에 STX그룹주 동반 상승",""
"2013-07-31","","","STX그룹 회생 기대감에 STX그룹주 동반 상승",""
"2013-07-31","","","자회사 카엘젬백스가 영국측 기관으로부터 공동연구제안서를 접수했다는 소식",""
"2013-07-31","","","대규모 잉곳 공급계약 체결",""
"2013-07-31","","","고교 무상교육을 내년부터 단계적으로 확대한다는 소식에 관련주로 부각되며 상한가",""
"2013-07-31","","","세계 최초 항체 바이오시밀러 “램시마”의 일본 제품허가 승인을 위한 일본에서의 임상시험 성공 모멘텀 지속",""
"2013-08-01","","","기업 정상화 기대감에 STX그룹주 동반 상한가",""
"2013-08-01","","","기업 정상화 기대감에 STX그룹주 동반 상한가",""
"2013-08-01","","","투자 및 금융업체 주요종속회사 편입 소식",""
"2013-08-01","","","기업 정상화 기대감에 STX그룹주 동반 상한가",""
"2013-08-01","","","기업 정상화 기대감에 STX그룹주 동반 상한가",""
"2013-08-01","","","158억원 규모 설치공사 수주",""
"2013-08-01","","","기업 정상화 기대감에 STX그룹주 동반 상한가",""
"2013-08-01","","","주식병합 후 거래 재개 첫날 상한가",""
"2013-08-02","","","주식병합 후 거래재개 이틀째 상한가",""
"2013-08-02","","","정부의 자동차 튜닝(개조)산업 활성화 대책에 관련주로 부각되며 상한가",""
"2013-08-02","","","신규상장 첫날 상한가",""
"2013-08-02","","","정부의 자동차 튜닝(개조)산업 활성화 대책에 관련주로 부각되며 상한가",""
"2013-08-02","","","철강업황 개선 전망에 일부 중소형철강 관련주 상승",""
"2013-08-02","","","정부의 자동차 튜닝(개조)산업 활성화 대책에 관련주로 부각되며 상한가",""
"2013-08-02","","","실적 호전 기대감",""
"2013-08-02","","","정부의 자동차 튜닝(개조)산업 활성화 대책에 관련주로 부각되며 상한가",""
"2013-08-02","","","정부의 자동차 튜닝(개조)산업 활성화 대책에 관련주로 부각되며 상한가",""
"2013-08-05","","","주식병합 후 거래재개 사흘째 상한가",""
"2013-08-05","","","신규상장 후 이틀째 상한가",""
"2013-08-05","","","네오위즈그룹주 급등",""
"2013-08-05","","","본격적인 무더위에 따른 전력수급 비상 우려에 스마트그리드(지능형전력망) 관련주 상승",""
"2013-08-05","","","국내 신종 슈퍼박테리아 환자 발견 소식에 백신/진단시약/방역(신종플루, AI 등) 관련주 상승",""
"2013-08-06","","","주식병합 후 거래재개 나흘째 상한가",""
"2013-08-06","","","신규상장 후 사흘째 상한가",""
"2013-08-06","","","STX그룹주 동반 급등",""
"2013-08-06","","","바른손게임즈가 페이스북과 모바일게임 퍼블리싱 사업 관련 협상을 진행 중이라는 소식",""
"2013-08-06","","","페이스북과 모바일게임 퍼블리싱 사업 관련 협상 진행 소식",""
"2013-08-06","","","STX그룹주 동반 급등",""
"2013-08-06","","","STX그룹주 동반 급등",""
"2013-08-06","","","STX그룹주 동반 급등",""
"2013-08-07","","","신규상장 후 나흘째 상한가",""
"2013-08-07","","","실적 개선 기대감",""
"2013-08-07","","","정부의 자동차 튜닝(개조)산업 활성화 대책 기대 모멘텀 지속",""
"2013-08-07","","","2분기 실적 호조",""
"2013-08-07","","","와이지엔터테인먼트 대상 50억원 규모 CB 발행 결정",""
"2013-08-07","","","2분기 영업이익 및 순이익 흑자전환",""
"2013-08-08","","","개성공단 정상화 관련 7차 실무회담 개최 합의 소식에 전력설비 관련주 급등",""
"2013-08-08","","","개성공단 정상화 관련 7차 실무회담 개최 합의 소식에 남북경협 관련주 급등",""
"2013-08-08","","","개성공단 정상화 관련 7차 실무회담 개최 합의 소식에 남북경협 관련주 급등",""
"2013-08-08","","","개성공단 정상화 관련 7차 실무회담 개최 합의 소식에 남북경협 관련주 급등",""
"2013-08-08","","","개성공단 정상화 관련 7차 실무회담 개최 합의 소식에 전력설비 관련주 급등",""
