"종목코드","종목명","가격","등락","상한가일수","사유","날짜"
"043200","파루",5800.0,29.9,1.0,"전기차 적용 가능 필림히터 삼성전자 공급 모멘텀 지속에 이틀째 상한가","2017-07-27"
"136510","쎄미시스코",12100.0,29.83,1.0,"이마트서 전기차 판매 소식에 상한가","2017-07-27"
"005980","성지건설",939.0,10.6,"","인도네시아 SOC 사업 진출 소식에 급등","2017-07-27"
"203650","드림시큐리티",2545.0,29.85,1.0,"카카오뱅크 돌풍에 상한가","2017-07-28"
"052400","코나아이",12950.0,15.63,"","카카오뱅크 돌풍에 급등","2017-07-28"
"091990","셀트리온헬스케어",50300.0,15.23,"","신규 상장 첫날 급등","2017-07-28"
"109960","에이프로젠 H&G",4165.0,29.95,1.0,"에이프로젠 바이오시밀러 日 품목허가 심의 통과 소식에 상한가","2017-07-31"
"004410","서울식품",6360.0,29.93,1.0,"주식분할에 따른 유동성 확대 기대감 부각에 상한가","2017-07-31"
"043200","파루",6570.0,16.49,"","전기차 적용 가능 필림히터 삼성전자 공급 모멘텀 지속에 급등","2017-07-31"
"003060","에이프로젠제약",4075.0,15.77,"","에이프로젠 바이오시밀러 日 품목허가 심의 통과 소식에 급등","2017-07-31"
"168330","내츄럴엔도텍",24550.0,14.45,"","백수오 제품 홈쇼핑 판매 재개 모멘텀 지속에 급등","2017-07-31"
"220260","케이프이에스스팩",4895.0,11.63,"","합병예정 법인 실적개선 부각에 급등","2017-07-31"
"203650","드림시큐리티",2830.0,11.2,"","카카오뱅크 흥행 지속에 일부 인터넷 은행 강세 속 급등","2017-07-31"
"220260","케이프이에스스팩",6360.0,29.93,1.0,"합병예정 법인 성장성 부각에 상한가","2017-08-01"
"213090","미래테크놀로지",12400.0,29.84,1.0,"카카오뱅크 보안 인증시스템 공급 소식에 상한가","2017-08-01"
"004410","서울식품",7700.0,21.07,"","주식분할에 따른 유동성 확대 기대감 지속에 이틀째 급등","2017-08-01"
"030790","동양네트웍스",1630.0,19.85,"","카카오뱅크 IT시스템 개발 참여 소식에 급등","2017-08-01"
"064820","케이프",4020.0,16.18,"","SK증권 매각 우선협상대상자 케이프컨소시엄 선정 모멘텀 지속에 급등","2017-08-01"
"054670","대한뉴팜",12550.0,15.14,"","법인세 완납 소식에 급등","2017-08-01"
"000540","흥국화재",7650.0,15.04,"","상반기 이익 증가 소식에 손해보험주 상승 속 급등","2017-08-01"
"267270","현대건설기계",412500.0,12.55,"","2분기 실적 선방에 급등","2017-08-01"
"004430","송원산업",22900.0,12.25,"","하반기 성장 본격화 전망에 급등","2017-08-01"
"214270","퓨쳐스트림네트웍스",1785.0,11.21,"","㈜와이즈버즈 주식 양수 결정에 급등","2017-08-01"
"041460","한국전자인증",7010.0,10.92,"","블록체인 R&D사업자 선정 소식에 급등","2017-08-01"
"035600","KG이니시스",14350.0,10.81,"","업계 최초 전자결제 월 거래 2조원 돌파 소식에 급등","2017-08-01"
"000150","두산",129500.0,9.75,"","실적 발표를 앞두고 급등","2017-08-01"
"131100","리켐",2600.0,30.0,1.0,"상장폐지 사유 해소 및 대규모 자금조달 결정에 거래재개 첫날 상한가","2017-08-02"
"215480","토박스코리아",3745.0,27.6,"","무상증자 권리락 효과에 급등","2017-08-02"
"097780","에스맥",1125.0,15.15,"","애플 아이폰 터치스크린패널 공급 소식에 급등","2017-08-02"
"220260","케이프이에스스팩",7260.0,14.15,"","합병예정 법인 성장성 기대감 지속에 사흘째 급등","2017-08-02"
"003520","영진약품",11050.0,11.06,"","신약후보물질 美 임상 2상 완료 소식에 급등","2017-08-02"
"101160","월덱스",5240.0,11.02,"","반도체 재료/부품주 강세 속 급등","2017-08-02"
"011070","LG이노텍",165000.0,10.37,"","애플 호실적에 급등","2017-08-02"
"090460","비에이치",22150.0,10.2,"","애플 호실적에 급등","2017-08-02"
"015540","메디플란트",9800.0,9.5,"","자회사 미덴탈 흡수합병 결정에 급등","2017-08-02"
"004770","써니전자",2680.0,9.16,"","안철수 당권도전 기대감에 시장에서 관련주로 부각되며 급등","2017-08-02"
"043200","파루",6080.0,29.91,1.0,"필름히터에 관한 시장 의혹 부인에 상한가","2017-08-03"
"168330","내츄럴엔도텍",32000.0,19.4,"","백수오 제품 홈쇼핑 판매 재개 모멘텀 지속에 급등","2017-08-03"
"072520","태양씨앤엘",1230.0,14.95,"","폐기물 처리사업 기대감 부각에 급등","2017-08-03"
"052190","이에스에이",4170.0,13.47,"","제작 참여 뮤지컬 '나폴레옹' 흥행 모멘텀 지속에 급등","2017-08-03"
"203650","드림시큐리티",3565.0,29.87,1.0,"카카오뱅크 흥행 지속에 상한가","2017-08-04"
"004920","씨아이테크",785.0,13.44,"","병원스마트케어 업체 지분 취득 소식에 급등","2017-08-04"
"052400","코나아이",13650.0,12.81,"","카카오뱅크 체크카드 IC 운영체제 공급 모멘텀 지속에 급등","2017-08-04"
"052190","이에스에이",4680.0,12.23,"","제작 참여 뮤지컬 '나폴레옹' 흥행 모멘텀 지속에 급등","2017-08-04"
"049950","미래컴퍼니",80600.0,11.79,"","수술로봇 제조 식약처 허가 모멘텀 지속에 급등","2017-08-04"
"005430","한국공항",48000.0,11.63,"","2분기 실적 호조에 급등","2017-08-04"
"006910","보성파워텍",2790.0,10.71,"","전기차 수혜주로 부각되며 급등","2017-08-04"
"222800","심텍",10950.0,9.61,"","2분기 호실적에 급등","2017-08-04"
"263800","데이타솔루션",6630.0,30.0,1.0,"신규상장 사흘만에 상한가","2017-08-07"
"192410","감마누",30000.0,26.85,"","주당 3주 무상증자 결정에 급등","2017-08-07"
"043910","자연과환경",2195.0,22.63,"","정부, 도시재생 뉴딜사업 선정 계획 확정 소식에 급등","2017-08-07"
"080440","에스제이케이",1125.0,17.55,"","中 4,000억원 규모 의료사업 SPC 지분 65% 확보 소식에 급등","2017-08-07"
"001840","이화공영",5590.0,15.5,"","정부, 도시재생 뉴딜사업 선정 계획 확정 소식에 급등","2017-08-07"
"007390","네이처셀",7180.0,14.7,"","조인트스템 美 임상결과 기대감 지속에 급등","2017-08-07"
"030960","양지사",7110.0,29.98,1.0,"품절주로 부각되며 상한가","2017-08-08"
"001000","신라섬유",3090.0,29.83,1.0,"품절주로 부각되며 상한가","2017-08-08"
"080420","모다이노칩",10650.0,29.4,1.0,"2분기 실적 호조에 상한가","2017-08-08"
"023350","한국종합기술",9700.0,19.61,"","매각 기대감에 급등","2017-08-08"
"048550","SM C&C",3720.0,13.24,"","SK텔레콤-에스엠 시너지 기대감 지속에 급등","2017-08-08"
"137400","피엔티",15850.0,13.21,"","중국 전기차 산업 성장 수혜 기대감에 급등","2017-08-08"
"136510","쎄미시스코",12450.0,11.16,"","2분기 실적 호조에 급등","2017-08-08"
"052290","트레이스",1725.0,10.93,"","전면지문인식 공급 협의 진행 소식에 급등","2017-08-08"
"059120","아진엑스텍",13150.0,10.04,"","2분기 흑자 전환에 급등","2017-08-08"
"043910","자연과환경",2400.0,9.34,"","정부,도시재생 뉴딜사업 선정 계획 확정 소식에 이틀째 급등","2017-08-08"
"064240","홈캐스트",9800.0,9.25,"","박기영 순천대 교수, 과학기술혁신본부장 선임 소식에 급등","2017-08-08"
"024740","한일단조",2740.0,8.73,"","미사일 탄두 중량 확대 방안 논의 소식에 급등","2017-08-08"
"024740","한일단조",3560.0,29.93,1.0,"北 지정학적 리스크 부각에 방위산업/전쟁 및 테러 관련주 상승 속 상한가","2017-08-09"
"065450","빅텍",4840.0,19.51,"","北 지정학적 리스크 부각에 방위산업/전쟁 및 테러 관련주 상승 속 급등","2017-08-09"
"013810","스페코",5290.0,12.79,"","北 지정학적 리스크 부각에 방위산업/전쟁 및 테러 관련주 상승 속 급등","2017-08-09"
"019210","와이지-원",14000.0,12.45,"","2분기 실적 호조에 급등","2017-08-09"
"001440","대한전선",1385.0,11.69,"","구리가격 상승 기대감에 급등","2017-08-09"
"136490","선진",20050.0,9.56,"","2분기 실적 호조에 급등","2017-08-09"
"203650","드림시큐리티",4010.0,19.7,"","카카오뱅크 흥행 지속에 급등","2017-08-10"
"000220","유유제약",12050.0,15.31,"","문재인 케어 기대감에 급등","2017-08-10"
"900310","컬러레이",4050.0,10.66,"","신규 상장 첫날 급등","2017-08-10"
"097780","에스맥",1120.0,8.21,"","2분기 흑자전환에 급등","2017-08-10"
"140670","알에스오토메이션",15500.0,29.71,1.0,"신규 상장 첫날 상한가","2017-08-11"
"005110","한창",1790.0,20.95,"","2분기 영업이익 흑자전환에 급등","2017-08-11"
"220260","케이프이에스스팩",7500.0,19.05,"","합병예정 법인 성장성 기대감 지속에 급등","2017-08-11"
"181340","이즈미디어",7870.0,12.91,"","2분기 호실적에 급등","2017-08-11"
"052190","이에스에이",5130.0,11.52,"","AR 모바일 앱 '뽀로로프렌즈' 출시 소식에 급등","2017-08-11"
"206650","유바이오로직스",5890.0,29.88,1.0,"플라스틱 튜브형 콜레라 예방백신, WHO PQ 승인 소식에 상한가","2017-08-14"
"038160","팍스넷",7600.0,17.83,"","아시아경제의 지분매각 검토 모멘텀 지속에 급등","2017-08-14"
"010040","한국내화",3340.0,10.23,"","2분기 호실적에 급등","2017-08-14"
"090710","디에스티로봇",2445.0,9.4,"","2분기 사상 최대 실적 달성에 급등","2017-08-14"
"052190","이에스에이",5600.0,9.16,"","AR 모바일 앱 '뽀로로프렌즈' 출시 모멘텀 지속에 이틀째 급등","2017-08-14"
"026260","카테아",650.0,30.0,1.0,"관리종목지정사유 일부 해제에 상한가","2017-08-16"
"204620","유안타제1호스팩",2690.0,29.95,1.0,"합병 예정 글로벌텍스프리, 유럽 시장 진출 계획 소식에 상한가","2017-08-16"
"058530","크레아플래닛",1745.0,29.74,1.0,"바이칼 심층수 국내 유통 소식에 상한가","2017-08-16"
"005880","대한해운",36000.0,17.84,"","2분기 실적 호조 분석에 급등","2017-08-16"
"168330","내츄럴엔도텍",31500.0,17.76,"","대형 홈쇼핑 재진입 추진 기대감에 급등","2017-08-16"
"134780","화진",12300.0,17.14,"","M&A 기대감에 급등","2017-08-16"
"047810","한국항공우주",42850.0,16.12,"","감사의견 적정 의견에 급등","2017-08-16"
"017370","우신시스템",7820.0,13.83,"","2분기 실적 호조에 급등","2017-08-16"
"087730","네패스신소재",13150.0,13.36,"","반도체 재료/부품주 상승 속 급등","2017-08-16"
"037330","인지디스플레",1970.0,12.89,"","2분기 호실적에 급등","2017-08-16"
"078160","메디포스트",96000.0,12.68,"","카티스템 시술건수 증가 모멘텀 지속에 급등","2017-08-16"
"194510","파티게임즈",10050.0,9.84,"","상반기 실적 회복 소식에 급등","2017-08-16"
"003960","사조대림",27400.0,9.38,"","살충제 계란 파동에 따른 반사이익 기대감에 수산주 상승 속 급등","2017-08-16"
"026260","카테아",845.0,30.0,2.0,"관리종목지정사유 일부 해제 모멘텀 지속에 이틀째 상한가","2017-08-17"
"030960","양지사",9200.0,29.94,1.0,"품절주로 부각되며 상한가","2017-08-17"
"001000","신라섬유",3310.0,20.36,"","품절주로 부각되며 급등","2017-08-17"
"048470","대동스틸",6430.0,16.27,"","원자재가격 상승 및 실적 개선 기대감 등으로 철강 중소형 관련주 상승 속 급등","2017-08-17"
"210540","디와이파워",20600.0,13.19,"","2분기 실적 호조 모멘텀 지속에 급등","2017-08-17"
"054670","대한뉴팜",12650.0,11.45,"","친환경 닭 진드기 박멸제 출시 소식에 급등","2017-08-17"
"048410","현대아이비티",6450.0,9.32,"","비타브리드 美 백화점서 이틀만에 매진 소식에 급등","2017-08-17"
"023530","롯데쇼핑",267000.0,9.2,"","배당성향 확대 소식에 급등","2017-08-17"
"131100","리켐",2210.0,30.0,1.0,"대규모 자금 조달 성공 소식에 상한가","2017-08-18"
"006390","현대시멘트",28450.0,29.91,1.0,"공동관리 절차 종결에 상한가","2017-08-18"
"051980","넥스트바이오홀딩스",1230.0,29.88,1.0,"자회사 중앙리빙샤시 흡수합병 결정에 상한가","2017-08-18"
"023800","인지컨트롤스",5580.0,12.73,"","현대차 수소전기차 핵심부품 공급 소식에 급등","2017-08-18"
"003670","포스코켐텍",25250.0,11.23,"","2차전지주 강세 속 급등","2017-08-18"
"073640","삼원테크",910.0,10.84,"","상반기 흑자전환 및 관리종목 지정사유 일부 해소 사실 부각에 급등","2017-08-18"
"026260","카테아",936.0,10.77,"","관리종목지정사유 일부 해제 모멘텀 지속에 사흘째 급등","2017-08-18"
"018880","한온시스템",11900.0,9.17,"","현대차, 차세대 수소전기차 공개 소식에 급등","2017-08-18"
"024740","한일단조",4070.0,24.46,"","미사일 탄두 중량 '무제한' 추진 소식에 급등","2017-08-21"
"080530","코디",1515.0,14.34,"","에치디프로 경영참여 소식에 급등","2017-08-21"
"190510","나무가",30600.0,13.12,"","신사업 성장 기대감에 급등","2017-08-21"
"214870","에치디프로",9140.0,11.74,"","코디의 경영참여 소식에 급등","2017-08-21"
"005980","성지건설",929.0,11.12,"","최대주주 변경 소식에 급등","2017-08-21"
"203450","유니온커뮤니티",3350.0,9.12,"","인도 생체인증 시장 기대감에 급등","2017-08-21"
"057680","옴니텔",9200.0,29.94,1.0,"비트코인 거래소 '빗썸' 거래대금 사상 최대 소식에 상한가","2017-08-22"
"056730","포스링크",3165.0,28.14,"","비트코인 거래소 '빗썸' 거래대금 사상 최대 소식에 급등","2017-08-22"
"036090","위지트",1410.0,21.03,"","비트코인 거래소 '빗썸' 거래대금 사상 최대 소식에 급등","2017-08-22"
"258610","이더블유케이",11950.0,19.5,"","신규 상장 첫날 급등","2017-08-22"
"051980","넥스트바이오홀딩스",1310.0,16.44,"","자회사 중앙리빙샤시 흡수합병 모멘텀 지속에 급등","2017-08-22"
"078650","코렌",1760.0,16.17,"","갤럭시노트8 언팩 행사를 하루 앞두고 급등","2017-08-22"
"018000","유니슨",4070.0,10.15,"","일부 풍력에너지 관련주 강세 속 급등","2017-08-22"
"131100","리켐",2335.0,18.53,"","갤럭시노트8 수혜 기대감 및 자회사 지분 취득 결정에 급등","2017-08-23"
"056730","포스링크",3745.0,18.33,"","비트코인 거래소 '빗썸' 거래대금 사상 최대 모멘텀 지속에 이틀째 급등","2017-08-23"
"012340","뉴인텍",1355.0,15.32,"","현대차 차세대 수소전기차 콘덴서 독점 공급 소식에 급등","2017-08-23"
"195440","퓨전데이타",16150.0,12.94,"","비트코인 거래소 '빗썸' 거래대금 사상 최대 모멘텀 지속에 급등","2017-08-23"
"020150","일진머티리얼즈",42900.0,11.14,"","2차전지주 강세 속 급등","2017-08-23"
"009470","삼화전기",9300.0,10.98,"","삼화콘덴서그룹주 강세 속 급등","2017-08-23"
"092220","KEC",1240.0,29.71,1.0,"경영진 자사주 매입 소식 및 전기차 관련주 강세 속 상한가","2017-08-24"
"080420","모다이노칩",11300.0,16.26,"","갤럭시노트8 공개에 휴대폰부품 관련주 강세 속 급등","2017-08-24"
"094170","동운아나텍",13000.0,15.56,"","갤럭시노트8 공개에 카메라모듈/부품 관련주 강세 속 급등","2017-08-24"
"006200","한국전자홀딩스",890.0,14.69,"","자회사 KEC 상한가 기록에 급등","2017-08-24"
"131100","리켐",2620.0,12.21,"","글로벌 전기차 판매 증가 소식에 2차전지/전기차 관련주 강세 속 급등","2017-08-24"
"064800","필링크",4530.0,12.13,"","크리스F&C 인수 효과 부각에 급등","2017-08-24"
"054340","엔알케이",2700.0,11.57,"","최대주주 지분매각 검토 소식에 급등","2017-08-24"
"005070","코스모신소재",14850.0,10.82,"","글로벌 전기차 판매 증가 소식에 2차전지 관련주 강세 속 급등","2017-08-24"
"215360","우리산업",36450.0,10.45,"","글로벌 전기차 판매 증가 소식에 전기차 관련주 강세 속 급등","2017-08-24"
"090470","제이스텍",21150.0,10.16,"","2분기 호실적에 급등","2017-08-24"
"180400","엠지메드",13550.0,10.16,"","난임시술 관련 건강보험 지원 확대 소식에 급등","2017-08-24"
"151910","나노스",11250.0,9.76,"","갤럭시노트8 공개에 카메라모듈/부품 관련주 강세 속 급등","2017-08-24"
"081000","일진다이아",12350.0,9.29,"","현대차 차세대 수소차에 탱크 유일 공급 소식에 급등","2017-08-24"
"196490","디에이테크놀로지",14150.0,9.27,"","글로벌 전기차 판매 증가 소식에 2차전지 관련주 강세 속 급등","2017-08-24"
"215580","대우스팩3호",3380.0,30.0,1.0,"상장예비심사 승인에 거래재개 첫날 상한가","2017-08-25"
"041190","우리기술투자",752.0,29.88,1.0,"창투사주 강세 속 상한가","2017-08-25"
"021080","에이티넘인베스트",2000.0,17.99,"","두나무 지분 보유 부각에 급등","2017-08-25"
"071850","캐스텍코리아",5300.0,14.47,"","해외사업 확대 기대감에 급등","2017-08-25"
"033160","엠케이전자",12550.0,9.13,"","2차전지 음극소재 성장 기대감 지속에 급등","2017-08-25"
"064240","홈캐스트",10400.0,30.0,1.0,"인간배아 연구 허용 기대감에 상한가","2017-08-28"
"044480","유니더스",7090.0,29.85,1.0,"경영권 매각 검토 소식에 상한가","2017-08-28"
"115390","락앤락",16200.0,25.1,"","최대주주 지분 매각 관련 긍정적 효과 기대감에 급등","2017-08-28"
"900260","로스웰",2150.0,13.46,"","2분기 호실적에 급등","2017-08-28"
"083640","인콘",16850.0,10.13,"","최대주주 변경 수반 주식양수도 계약 체결에 급등","2017-08-28"
"105840","우진",6760.0,9.92,"","원격검침 솔루션 업체 코리센과 합작법인 설립 소식에 급등","2017-08-28"
"002410","범양건영",11650.0,9.91,"","주식분할 결정에 급등","2017-08-28"
"191420","테고사이언스",82900.0,9.8,"","제약/바이오 관련주 강세 속 급등","2017-08-28"
"016580","환인제약",21350.0,9.49,"","한미약품의 당뇨·비만치료제 임상 재개 소식에 제약업체 상승 속 급등","2017-08-28"
"052290","트레이스",2155.0,21.07,"","FOD 대규모 양산체제 확보소식에 급등","2017-08-29"
"081000","일진다이아",14550.0,20.25,"","100% 자회사 일진복합소재 성장 기대감에 급등","2017-08-29"
"030960","양지사",11400.0,19.75,"","품절주로 부각되며 급등","2017-08-29"
"005070","코스모신소재",15950.0,12.32,"","2차전지 관련주 강세 속 급등","2017-08-29"
"001390","KG케미칼",19000.0,10.79,"","2차전지 관련주 강세 속 급등","2017-08-29"
"043590","크로바하이텍",4250.0,29.97,1.0,"美 하이브리드카 전원핵심부품 단독 공급 소식에 상한가","2017-08-30"
"224060","코디엠",1180.0,29.81,1.0,"2분기 호실적에 상한가","2017-08-30"
"223310","이에스브이",1230.0,21.18,"","4차산업 수혜주 상승 속 최대주주 코디엠 상한가 소식에 급등","2017-08-30"
"041190","우리기술투자",900.0,16.73,"","창투사 관련주/4차산업 수혜주 상승 속 급등","2017-08-30"
"092220","KEC",1555.0,13.5,"","경영진 자사주 매입 모멘텀 지속 및 일부 전기차 관련주 상승 속 급등","2017-08-30"
"081000","일진다이아",16300.0,12.03,"","100% 자회사 일진복합소재 성장 기대감 지속에 급등","2017-08-30"
"084180","수성",14950.0,11.99,"","일부 전기차 관련주 상승 속 급등","2017-08-30"
"066570","LG전자",82300.0,10.62,"","자동차 부품업체 인수 추진 소식에 급등","2017-08-30"
"140670","알에스오토메이션",13450.0,9.8,"","상반기 호실적에 급등","2017-08-30"
"060280","큐렉소",14500.0,9.02,"","4차산업 수혜주 상승 속 급등","2017-08-30"
"192410","감마누",8610.0,29.86,1.0,"무상증자 권리락 효과에 상한가","2017-08-31"
"058530","크레아플래닛",2395.0,29.81,1.0,"최대주주 변경에 상한가","2017-08-31"
"222420","쎄노텍",4795.0,19.43,"","최대주주 변경에 급등","2017-08-31"
"015020","이스타코",1050.0,13.27,"","차입금 상환 결정에 급등","2017-08-31"
"121800","비덴트",9150.0,11.18,"","대규모 자금조달 소식에 거래재개 첫날 급등","2017-08-31"
"243070","휴온스",67300.0,11.06,"","1,000억원 규모 휴톡스 수출을 위한 MOU 체결 소식에 급등","2017-08-31"
"071670","에이테크솔루션",8640.0,29.92,1.0,"삼성전자, 美 자율주행차 시험운행 승인 소식에 자율주행차 관련주 상승 속 상한가","2017-09-01"
"014100","보령메디앙스",11150.0,29.65,1.0,"文대통령, 저출산 문제 해결 지시에 출산장려정책 관련주 상승 속 상한가","2017-09-01"
"192410","감마누",10400.0,20.79,"","무상증자 권리락 효과 지속에 이틀째 급등","2017-09-01"
"013990","아가방컴퍼니",6630.0,17.76,"","文대통령, 저출산 문제 해결 지시에 출산장려정책 관련주 상승 속 급등","2017-09-01"
"085310","엔케이",1280.0,16.36,"","국내 최초 820바 수소탱크 개발 소식에 급등","2017-09-01"
"243070","휴온스",77000.0,14.41,"","1,000억원 규모 휴톡스 수출을 위한 MOU 체결 모멘텀 지속에 이틀째 급등","2017-09-01"
"078650","코렌",2040.0,13.97,"","삼성전자, 美 자율주행차 시험운행 승인 소식에 관련주로 부각되며 급등","2017-09-01"
"159580","제로투세븐",5800.0,13.73,"","文대통령, 저출산 문제 해결 지시에 출산장려정책 관련주 상승 속 급등","2017-09-01"
"121800","비덴트",10250.0,12.02,"","대규모 자금조달 모멘텀 지속에 이틀째 급등","2017-09-01"
"094360","칩스앤미디어",8530.0,11.65,"","삼성전자, 美 자율주행차 시험운행 승인 소식에 자율주행차 관련주 상승 속 급등","2017-09-01"
"161570","미동앤씨네마",6400.0,9.97,"","삼성전자, 美 자율주행차 시험운행 승인 소식에 자율주행차 관련주 상승 속 급등","2017-09-01"
"084110","휴온스글로벌",49950.0,9.18,"","휴온스, 1,000억원 규모 휴톡스 수출을 위한 MOU 체결 모멘텀 지속에 급등","2017-09-01"
"080420","모다이노칩",12050.0,7.59,"","갤럭시노트8 출시 기대감 지속에 급등","2017-09-01"
"046120","오르비텍",4950.0,29.92,1.0,"원전 해체 사업 참여 기업 선정 소식에 상한가","2017-09-04"
"011320","유니크",3695.0,29.88,1.0,"현대차 수소차 핵심부품 독점 공급 소식에 상한가","2017-09-04"
"220180","핸디소프트",6790.0,29.83,1.0,"국내 최초 텐센트 클라우드에 그룹웨어 공급 소식에 상한가","2017-09-04"
"065450","빅텍",4970.0,19.04,"","北 6차 핵실험 소식에 일부 방위산업/전쟁 및 테러 관련주 급등","2017-09-04"
"121800","비덴트",12000.0,17.07,"","관리종목 해제에 급등","2017-09-04"
"024740","한일단조",3805.0,11.75,"","北 6차 핵실험 소식에 일부 방위산업/전쟁 및 테러 관련주 급등","2017-09-04"
"013810","스페코",5310.0,10.17,"","北 6차 핵실험 소식에 일부 방위산업/전쟁 및 테러 관련주 급등","2017-09-04"
"014940","오리엔탈정공",1650.0,29.92,1.0,"상장적격성 실질심사 대상 제외 소식에 거래재개 첫날 상한가","2017-09-05"
"042040","케이피엠테크",2240.0,29.86,1.0,"계열사 에이비온 신약 기대감에 상한가","2017-09-05"
"220260","케이프이에스스팩",6960.0,29.85,1.0,"합병 예정인 켐트로스 실적 개선 기대감에 상한가","2017-09-05"
"024740","한일단조",4390.0,15.37,"","탄두 중량제한 해제 소식에 급등","2017-09-05"
"215100","하나머스트4호스팩",3600.0,15.2,"","로보로보와의 합병승인 임시주총 기대감에 급등","2017-09-05"
"014190","원익큐브",2110.0,29.85,1.0,"유상증자 권리락 효과 및 은나노와이어 기술 부각에 상한가","2017-09-06"
"215600","신라젠",31500.0,16.88,"","신장암 치료제 가치 부각에 급등","2017-09-06"
"220180","핸디소프트",7310.0,16.03,"","국내 최초 텐센트 클라우드에 그룹웨어 공급 모멘텀 지속에 급등","2017-09-06"
"083790","크리스탈",14750.0,13.03,"","슈퍼박테리아 항생제 기술이전 기대감에 급등","2017-09-06"
"020760","일진디스플",12000.0,12.15,"","포스터치 수혜 전망에 급등","2017-09-06"
"192410","감마누",12700.0,29.59,1.0,"일부 통신장비/5G(5세대 이동통신) 관련주 강세 속 상한가","2017-09-07"
"200710","에이디테크놀로지",10250.0,29.58,1.0,"초 저전력 설계 가능 라이브러리 개발 소식에 상한가","2017-09-07"
"095270","웨이브일렉트로",31800.0,22.31,"","일부 통신장비/5G(5세대 이동통신) 관련주 강세 속 급등","2017-09-07"
"014190","원익큐브",2420.0,14.69,"","유상증자 권리락 효과 및 은나노와이어 기술 부각 모멘텀 지속에 이틀째 급등","2017-09-07"
"052710","아모텍",38500.0,11.27,"","갤럭시노트8 예약판매 시작에 급등","2017-09-07"
"072520","태양씨앤엘",1515.0,9.78,"","엔터사업부 공개매각 결정에 급등","2017-09-07"
"036200","유니셈",7400.0,9.63,"","글로벌 IT 설비투자 확대 수혜 기대감 지속에 급등","2017-09-07"
"083310","엘오티베큠",18500.0,9.47,"","삼성전자와 반도체 공정용 건식진공펌프 공급계약 체결에 급등","2017-09-07"
"151910","나노스",16100.0,29.84,1.0,"최대주주 등 대상 3자배정 유상증자 결정에 상한가","2017-09-08"
"056730","포스링크",3480.0,20.0,"","자회사, 블록체인 시범사업 착수소식에 급등","2017-09-08"
"071670","에이테크솔루션",10100.0,18.96,"","美 하원 자율주행차 법안 통과 소식에 자율주행차 관련주 상승 속 급등","2017-09-08"
"215600","신라젠",36800.0,15.54,"","펙사벡과 화학항암제 병용요법 임상1상 결과 발표 기대감에 급등","2017-09-08"
"041190","우리기술투자",1065.0,14.15,"","비트코인 관련 두나무 지분 보유 모멘텀 지속에 급등","2017-09-08"
"028300","에이치엘비",14250.0,9.2,"","아파티닙 中 매출 4조원 기대에 급등","2017-09-08"
"144620","코오롱머티리얼",2665.0,30.0,1.0,"수소차 분리막 원천기술 확보 소식에 상한가","2017-09-11"
"122800","썬텍",1460.0,29.78,1.0,"최대주주 변경 및 관리종목 해제 소식에 상한가","2017-09-11"
"086520","에코프로",35950.0,15.59,"","중국 내연기관차 판매 금지 계획 논의에 2차전지 관련주 상승 속 급등","2017-09-11"
"001820","삼화콘덴서",28100.0,14.93,"","중국 내연기관차 판매 금지 계획 논의에 전기차 관련주 상승 속 급등","2017-09-11"
"200710","에이디테크놀로지",11150.0,14.36,"","초 저전력 설계 가능 라이브러리 개발 모멘텀 지속에 급등","2017-09-11"
"014470","부방",3580.0,14.01,"","계열사 테크로스, 평형수처리장치 국제해사기구(IMO) 승인 사실 부각에 급등","2017-09-11"
"215360","우리산업",42550.0,13.92,"","중국 내연기관차 판매 금지 계획 논의에 전기차 관련주 상승 속 급등","2017-09-11"
"005070","코스모신소재",18300.0,13.66,"","중국 내연기관차 판매 금지 계획 논의에 2차전지 관련주 상승 속 급등","2017-09-11"
"066970","엘앤에프",41000.0,13.26,"","중국 내연기관차 판매 금지 계획 논의에 2차전지/전기차 관련주 상승 속 급등","2017-09-11"
"003670","포스코켐텍",32500.0,10.73,"","중국 내연기관차 판매 금지 계획 논의에 2차전지 관련주 상승 속 급등","2017-09-11"
"200230","텔콘",4270.0,9.91,"","계열사 비보존, 오피란제린 적응증 확장 윈한 2상 시험 승인 소식에 급등","2017-09-11"
"093370","후성",11950.0,9.63,"","중국 내연기관차 판매 금지 계획 논의에 2차전지 관련주 상승 속 급등","2017-09-11"
"011320","유니크",4210.0,29.94,1.0,"벤츠 수소차 시장 진출 소식에 수소차 관련주 상승 속 상한가","2017-09-12"
"037370","EG",8640.0,29.92,1.0,"수소차용 저장소재 개발 소식에 상한가","2017-09-12"
"081000","일진다이아",24400.0,29.79,1.0,"벤츠 수소차 시장 진출 소식에 수소차 관련주 상승 속 상한가","2017-09-12"
"099830","씨그널엔터테인먼트그룹",406.0,22.66,"","실적개선 및 경영권 안정화 순항 기대감에 급등","2017-09-12"
"009320","대우부품",2080.0,20.58,"","벤츠 수소차 시장 진출 소식에 수소차 관련주 상승 속 급등","2017-09-12"
"144620","코오롱머티리얼",3115.0,16.89,"","수소차 분리막 원천기술 확보 모멘텀 지속에 이틀째 급등","2017-09-12"
"085310","엔케이",1485.0,13.36,"","벤츠 수소차 시장 진출 소식에 수소차 관련주 상승 속 급등","2017-09-12"
"013870","지엠비코리아",7700.0,13.24,"","벤츠 수소차 시장 진출 소식에 수소차 관련주 상승 속 급등","2017-09-12"
