"날짜","종목코드","종목명","급등 사유","등락"
"2012-04-16","","","비천연 아미노산 대량생산 시작 소식",""
"2012-04-16","","","안철수 서울대 융합과학기술대학원장의 대선 출마 기대감에 안철수 관련주로 언급되는 종목들이 일제히 상한가를 기록(안철수연구소와 업무 제휴를 체결했다는 소식에 시장에서 안철수 관련주로 언급됨)",""
"2012-04-16","","","안철수 서울대 융합과학기술대학원장의 대선 출마 기대감에 안철수 관련주로 언급되는 종목들이 일제히 상한가를 기록(안철수 서울대 융합과학기술대학원장과 부산고 동문이 경영진에 있다는 루머로 시장에서 안철수 관련주로 언급됨)",""
"2012-04-16","","","안철수 서울대 융합과학기술대학원장의 대선 출마 기대감에 안철수 관련주로 언급되는 종목들이 일제히 상한가를 기록(안철수연구소와 V3 알람마우스 공동 개발 소식에 시장에서 시장에서 안철수 관련주로 언급됨)",""
"2012-04-16","","","안철수 서울대 융합과학기술대학원장이 대선에 출마할 경우 경제성장과 일자리 창출 등을 주요 공약으로 내세울 것으로 기대되면서 고용정책 관련주로 부각되며 상한가",""
"2012-04-17","","","에스엠으로의 피인수 소식",""
"2012-04-17","","","변경상장 후 사흘 연속 상한가",""
"2012-04-17","","","안철수 서울대 융합과학기술대학원장의 대선 출마 기대감에 안철수 관련주로 언급되는 일부 종목들이 연일 상한가를 기록",""
"2012-04-17","","","안철수 서울대 융합과학기술대학원장의 대선 출마 기대감에 안철수 관련주로 언급되는 일부 종목들이 연일 상한가를 기록",""
"2012-04-17","","","안철수 서울대 융합과학기술대학원장의 대선 출마 기대감에 안철수 관련주로 언급되는 일부 종목들이 연일 상한가를 기록",""
"2012-04-17","","","안철수 서울대 융합과학기술대학원장의 대선 출마 기대감에 안철수 관련주로 언급되는 일부 종목들이 연일 상한가를 기록",""
"2012-04-17","","","최대주주의 횡령 및 배임혐의 최종 판결로 최대주주 리스크 해소",""
"2012-04-17","","","쿠폰 마케팅 기업인 유아이씨네트웍스 지분 50% 인수 소식",""
"2012-04-18","","","변경상장 후 나흘 연속 상한가",""
"2012-04-18","","","에스엠으로의 피인수 소식",""
"2012-04-18","","","안철수 서울대 융합과학기술대학원장의 대선 출마 기대감(최대주주인 정보연 회장이 안철수 서울대 융합과학기술대학원장과 친분이 있다는 루머에 시장에서 안철수 관련주로 언급됨)",""
"2012-04-18","","","소모성자재구매대행(MRO) 계열사인 미러스 흡수합병 결정",""
"2012-04-18","","","안철수 서울대 융합과학기술대학원장이 연말 대선 출마 가능성이 거론되는 정운찬 前 총리와 4.11 총선 전 비밀 회동을 추진했던 것으로 확인됐다는 소식에 시장에서 정운찬 관련주로 언급되는 종목들이 상한가를 기록",""
"2012-04-18","","","러시아 현지서 원유 100만불 매출이 발생했다는 소식",""
"2012-04-18","","","안철수 서울대 융합과학기술대학원장이 연말 대선 출마 가능성이 거론되는 정운찬 前 총리와 4.11 총선 전 비밀 회동을 추진했던 것으로 확인됐다는 소식에 시장에서 정운찬 관련주로 언급되는 종목들이 상한가를 기록",""
"2012-04-19","","","변경상장 후 5거래일 연속 상한가",""
"2012-04-19","","","에스엠으로의 피인수 소식",""
"2012-04-19","","","자전거 시장 올해 급성장 전망에 자전거 관련주 동반 상승",""
"2012-04-19","","","최근 국토해양부로부터 “2012년도 국유재산관리시스템 기능개선 및 재산정비” 용역을 수주했다는 소식",""
"2012-04-19","","","FPCB(연성인쇄회로기판) 관련주 상승",""
"2012-04-20","","","에스엠으로의 피인수 소식",""
"2012-04-20","","","상장 폐지 실질심사 대상 제외로 거래 재개 후 상한가",""
"2012-04-23","","","대기업으로의 피인수 기대감",""
"2012-04-23","","","유니버셜스튜디오 개발 본격화 기대감에 시장에서 관련주로 언급되는 종목들이 동반 상한가(유니버셜스튜디오가 건설될 예정지 인근 부동산 보유 업체로 수혜주로 언급되고 있으나, 동사의 발안공장은 경기도 화성시 장안면 수촌리 140번지에 위치하고 있어 거리상으로 멀리 떨어져 있음)",""
"2012-04-23","","","유니버셜스튜디오 개발 본격화 기대감에 시장에서 관련주로 언급되는 종목들이 동반 상한가(유에스케이프로퍼티홀딩스(USKPH)에 290억원을 투자해 지분 17.68%(2011년 12월31일 기준)를 보유하고 있음. USKPH는 유니버셜스튜디오 코리아리조트 사업시행사인 USKR 프로젝트금융투자회사(PFV)의 지분 약 7.5%를 보유)",""
"2012-04-23","","","북한 인민군 최고사령부가 특별 행동을 개시할 것이라고 밝혔다는 소식에 전쟁 및 테러 관련주 상승",""
"2012-04-23","","","유니버셜스튜디오 개발 본격화 기대감에 시장에서 관련주로 언급되는 종목들이 동반 상한가(유니버셜스튜디오가 건설될 예정지 인근 부동산 보유 업체로 수혜주로 언급되고 있으나, 동사의 자회사인 백철금속의 조암공장은 경기도 화성시 우정면 매향리 96-1에 위치하고 있어 거리상으로 멀리 떨어져 있음)",""
"2012-04-23","","","유니버셜스튜디오 개발 본격화 기대감에 시장에서 관련주로 언급되는 종목들이 동반 상한가(유니버셜스튜디오가 건설될 예정지 인근 부동산 보유 업체로 수혜주로 언급되고 있음. 계열사인 한주케미칼(주)의 본사 위치가 경기도 화성시 마도면 송정리 326-79에 위치하고 있어 거리상으로 가까움)",""
"2012-04-24","","","경기도 파주시가 무상급식을 확대한다는 소식에 식자재유통 관련주 상승",""
"2012-04-24","","","中 줄기세포 화장품 수출 소식",""
"2012-04-25","","","美 광우병 발생 소식에 육류의 대체식품인 수산물 소비가 늘어날 것이란 기대감이 수산주 상승",""
"2012-04-26","","","전남 신안에 풍력과 태양광 발전이 결합된 동양 최대 규모의 민간 신재생에너지 복합단지를 조성한다는 소식",""
"2012-04-26","","","애플의 1분기 어닝서프라이즈 소식에 애플의 국내 총판사업을 영위하고 있는 동사의 사업내용이 부각되면서 이틀 연속 상한가",""
"2012-04-26","","","일부 NI(네트워크통합) 관련주 급등",""
"2012-04-26","","","자사주 26만주 취득 결정",""
"2012-04-26","","","남아공 시장 진출 소식",""
"2012-04-26","","","일부 NI(네트워크통합) 관련주 급등",""
"2012-04-26","","","재무구조 개선 기대감",""
"2012-04-26","","","일부 NI(네트워크통합) 관련주 급등",""
"2012-04-27","","","애플의 1분기 어닝서프라이즈 소식에 애플의 국내 총판사업을 영위하고 있는 동사의 사업내용이 부각되면서 3거래일 연속 상한가",""
"2012-04-27","","","NI(네트워크통합) 관련주 상승",""
"2012-04-27","","","NI(네트워크통합) 관련주 상승",""
"2012-04-27","","","英 애플렉사인에 LED 조명을 공급하기로 합의했다는 소식",""
"2012-04-27","","","화폐 관련주 상승",""
"2012-04-27","","","양주신도시 공사 수주",""
"2012-04-27","","","최대주주 변경",""
"2012-04-27","","","셋톱박스 관련주 상승",""
"2012-04-27","","","화폐 관련주 상승",""
"2012-04-27","","","NI(네트워크통합) 관련주 상승",""
"2012-04-27","","","350만주 규모 자사주 처분 결정",""
"2012-04-30","","","일부 NI(네트워크통합) 관련주 연일 급등",""
"2012-04-30","","","패션그룹 형지에 피인수된다는 소식",""
"2012-04-30","","","일부 NI(네트워크통합) 관련주 연일 급등",""
"2012-04-30","","","SI(시스템통합) 관련주 상승",""
"2012-04-30","","","자동차부품 관련주 상승",""
"2012-04-30","","","하이마트 거래재개 소식",""
"2012-04-30","","","SI(시스템통합) 관련주 상승",""
"2012-04-30","","","SNS(소셜네트워크서비스) 관련주 상승",""
"2012-04-30","","","SNS(소셜네트워크서비스) 관련주 상승",""
"2012-04-30","","","자동차부품 관련주 상승",""
"2012-04-30","","","자동차부품 관련주 상승",""
"2012-04-30","","","자동차부품 관련주 상승",""
"2012-05-02","","","350만주 규모 자사주 처분 결정",""
"2012-05-02","","","일부 SI(시스템통합) 관련주 연일 급등",""
"2012-05-02","","","일부 SI(시스템통합) 관련주 연일 급등",""
"2012-05-02","","","투자주의환기종목 해제",""
"2012-05-02","","","中 태양광업체 구조조정 소식에 태양광에너지 관련주 상승",""
"2012-05-02","","","1분기 실적 호조",""
"2012-05-02","","","투자주의환기종목 해제",""
"2012-05-02","","","투자주의환기종목 해제",""
"2012-05-02","","","이동통신재판매(MVNO) 서비스 본격 개시 소식",""
"2012-05-03","","","투자주의환기종목 해제",""
"2012-05-03","","","투자주의환기종목 해제",""
"2012-05-03","","","1분기 메모리카드 생산량 최대 소식",""
"2012-05-03","","","마크로젠과 폐암 표적 치료제 공동 연구개발 계약 체결 소식",""
"2012-05-03","","","1분기 실적 호조",""
"2012-05-03","","","사지마비 환자 치료효과 입증 소식에 줄기세포 관련주 상승",""
"2012-05-03","","","사지마비 환자 치료효과 입증 소식에 줄기세포 관련주 상승",""
"2012-05-03","","","사지마비 환자 치료효과 입증 소식에 줄기세포 관련주 상승",""
"2012-05-03","","","신용등급 2단계 상향 소식 및 사지마비 환자 치료효과 입증 소식에 줄기세포 관련주 상승",""
"2012-05-04","","","투자주의환기종목 해제",""
"2012-05-04","","","투자주의환기종목 해제",""
"2012-05-04","","","1분기 영업이익, 순이익 흑자전환",""
"2012-05-04","","","1분기 영업이익 흑자전환",""
"2012-05-04","","","NI(네트워크통합) 관련주 상승",""
"2012-05-04","","","NI(네트워크통합) 관련주 상승",""
"2012-05-04","","","NI(네트워크통합) 관련주 상승",""
"2012-05-07","","","NI(네트워크통합) 관련주 상승",""
"2012-05-07","","","NI(네트워크통합) 관련주 상승",""
"2012-05-07","","","1분기 영업이익 흑자전환",""
"2012-05-07","","","영업정지 우려에서 벗어난 저축은행주 동반 급등",""
"2012-05-07","","","NI(네트워크통합) 관련주 상승",""
"2012-05-07","","","中 사업 본격화 기대감",""
"2012-05-07","","","영업정지 우려에서 벗어난 저축은행주 동반 급등",""
"2012-05-08","","","무선전력전송 시장이 본격적으로 열리기 시작하고 있다는 분석에 무선충전기술 관련주 강세",""
"2012-05-08","","","무선전력전송 시장이 본격적으로 열리기 시작하고 있다는 분석에 무선충전기술 관련주 강세",""
"2012-05-08","","","무선전력전송 시장이 본격적으로 열리기 시작하고 있다는 분석에 무선충전기술 관련주 강세",""
"2012-05-08","","","무선전력전송 시장이 본격적으로 열리기 시작하고 있다는 분석에 무선충전기술 관련주 강세",""
"2012-05-08","","","무선전력전송 시장이 본격적으로 열리기 시작하고 있다는 분석에 무선충전기술 관련주 강세",""
"2012-05-08","","","최대주주 변경",""
"2012-05-08","","","매각 재추진 소식",""
"2012-05-09","","","무선전력전송 시장이 본격적으로 열리기 시작하고 있다는 분석에 무선충전기술 관련주 연일 강세",""
"2012-05-09","","","무선전력전송 시장이 본격적으로 열리기 시작하고 있다는 분석에 무선충전기술 관련주 연일 강세",""
"2012-05-09","","","무선전력전송 시장이 본격적으로 열리기 시작하고 있다는 분석에 무선충전기술 관련주 연일 강세",""
"2012-05-09","","","최대주주 변경",""
"2012-05-09","","","미원상사그룹의 동사 지분 추가 매입 소식에 따른 M&A 가능성 부각",""
"2012-05-09","","","1분기 실적 호조",""
"2012-05-09","","","1분기 실적 호조",""
"2012-05-10","","","무선전력전송 시장이 본격적으로 열리기 시작하고 있다는 분석에 무선충전기술 관련주로 꼽히는 동사의 주가가 연일 상한가",""
"2012-05-10","","","1분기 실적 호조",""
"2012-05-10","","","저평가 부각",""
"2012-05-10","","","150억원 규모 부동산 취득",""
"2012-05-10","","","삼성전자의 55인치 OLED TV 양산 계획 발표에 따른 수혜 기대감",""
"2012-05-11","","","1분기 실적 호조",""
"2012-05-11","","","삼성전자의 OLED 대량 생산 계획에 휘는 디스플레이 관련주로 수혜 부각",""
"2012-05-11","","","덕산금속과 합병 검토 중이라는 소식",""
"2012-05-11","","","삼성전자의 OLED 대량 생산 계획에 휘는 디스플레이 관련주로 수혜 부각",""
"2012-05-11","","","무상증자 결정",""
"2012-05-11","","","금영의 동사 주식 9만주 장내매수 소식",""
"2012-05-14","","","1분기 실적 호조",""
"2012-05-14","","","삼성전자의 OLED 대량 생산 계획에 휘는 디스플레이 관련주로 수혜 부각",""
"2012-05-14","","","삼성전자의 OLED 대량 생산 계획에 휘는 디스플레이 관련주로 수혜 부각",""
"2012-05-14","","","금영의 동사 주식 9만주 장내매수 소식",""
"2012-05-14","","","상장폐지 모면에 거래재개 첫날 상한가",""
"2012-05-14","","","액면병합 후 거래재개 첫날 상한가",""
"2012-05-15","","","상장폐지 모면에 거래재개 후 상한가",""
"2012-05-15","","","최대주주 변경",""
"2012-05-15","","","일부 언론을 통해 동사에서 생산하는 페라이트 플레이트(Ferrite plate)가 무선충전 장비에 부품으로도 쓰인다는 점이 부각",""
"2012-05-15","","","배우 김민종을 사외이사로 맞는다는 소식",""
"2012-05-15","","","1분기 실적 호조",""
"2012-05-15","","","1분기 실적 호조",""
"2012-05-16","","","1분기 실적 호조",""
"2012-05-16","","","1분기 실적 호조 및 삼성전자 ‘챗온’ 개발 소식",""
"2012-05-16","","","버스정보시스템 관련 기업 인수 추진",""
"2012-05-16","","","1분기 영업이익, 순이익 전년동기대비 흑자전환",""
"2012-05-17","","","최대주주가 M&A 관련 제안을 받고 검토중이라는 소식",""
"2012-05-17","","","일부 무선충전기술관련주 강세",""
"2012-05-17","","","무상증자 결정",""
"2012-05-17","","","무상증자 결정",""
"2012-05-18","","","무상증자 결정",""
"2012-05-18","","","무상증자 결정",""
"2012-05-18","","","최대주주 변경",""
"2012-05-18","","","피보증법인 미주제강이 회생절차 개시를 결정했다는 소식",""
"2012-05-18","","","글로벌 경기 둔화에 대한 우려가 커지면서 양육비 부담을 덜기위해 피임을 하는 부부가 늘어날 것이란 기대감에 상한가",""
"2012-05-18","","","삼성전자가 그래핀을 활용한 트랜지스터 구조를 개발했다는 소식에 플렉서블 디스플레이용 기판소재를 개발 중인 동사의 주가가 상한가를 기록",""
"2012-05-18","","","삼성전자가 그래핀을 활용한 트랜지스터 구조를 개발했다는 소식에 그래핀을 신규사업으로 추진중인 동사의 주가가 상한가를 기록",""
"2012-05-21","","","NI(네트워크통합) 관련주 상승",""
"2012-05-21","","","NI(네트워크통합) 관련주 상승",""
"2012-05-21","","","NI(네트워크통합) 관련주 상승",""
"2012-05-21","","","여수엑스포 관련주 상승",""
"2012-05-22","","","개발 장비 해외 바이어와 상담중",""
"2012-05-22","","","탄소나노튜브 관련주 상승",""
"2012-05-22","","","모바일게임(스마트폰) 관련주 상승",""
"2012-05-22","","","美 연방조달청 박람회 참가 소식",""
"2012-05-22","","","태블릿PC 관련주 상승",""
"2012-05-22","","","최대주주 대상 68억원 유상증자 결정",""
"2012-05-22","","","프린터부품 관련주 상승",""
"2012-05-22","","","프린터부품 관련주 상승",""
"2012-05-22","","","시장 성장 기대로 무선충전기술 관련주 상승",""
"2012-05-22","","","스마트폰 분실방지기 개발 소식",""
"2012-05-22","","","무더위에 따른 선풍기 판매 증가 기대감",""
"2012-05-23","","","개발 장비 해외 바이어와 상담중",""
"2012-05-23","","","최대주주 대상 68억원 유상증자 결정",""
"2012-05-23","","","스마트폰 분실방지기 개발 소식",""
"2012-05-23","","","바이오 원재료를 생산하는 공장을 건축하는 등 본격적으로 바이오사업에 나선다는 소식",""
"2012-05-23","","","실적 개선 기대감",""
"2012-05-24","","","개발 장비 해외 바이어와 상담중",""
"2012-05-24","","","녹십자 대상 150억원 규모 유상증자 결정",""
"2012-05-24","","","1분기 영업이익, 순이익 흑자전환",""
"2012-05-24","","","자회사 우리LED 상장 기대감",""
"2012-05-24","","","매각 주간사 선정",""
"2012-05-24","","","포스코건설과 대규모 코크스 이동기계 공급계약 체결",""
"2012-05-25","","","개발 장비 해외 바이어와 상담중",""
"2012-05-25","","","녹십자로의 피인수 기대감",""
"2012-05-25","","","1분기 영업이익, 순이익 흑자전환",""
"2012-05-25","","","M&A 주간사 용역계약 체결 및 기업매각 공고",""
"2012-05-25","","","고령화 사회(노인복지) 관련주 상승",""
"2012-05-25","","","정부의 줄기세포 연구 투자 소식에 줄기세포 관련주 상승",""
"2012-05-29","","","녹십자로의 피인수 기대감",""
"2012-05-29","","","암(진단/항암) 관련주 상승",""
"2012-05-29","","","일부 NI(네트워크통합) 관련주 급등",""
"2012-05-29","","","일부 NI(네트워크통합) 관련주 급등",""
"2012-05-29","","","일부 SI(시스템통합) 관련주 급등",""
"2012-05-29","","","슈퍼박테리아 관련주 상승",""
"2012-05-29","","","일부 SI(시스템통합) 관련주 급등",""
"2012-05-29","","","모바일게임(스마트폰) 관련주 상승",""
"2012-05-30","","","녹십자로의 피인수 기대감",""
"2012-05-30","","","일부 NI(네트워크통합) 관련주 연일 급등",""
"2012-05-30","","","일부 NI(네트워크통합) 관련주 연일 급등",""
"2012-05-30","","","창투사 관련주 동반 급등",""
"2012-05-30","","","창투사 관련주 동반 급등",""
"2012-05-30","","","창투사 관련주 동반 급등",""
"2012-05-31","","","주가급등에 따른 거래정지 해제 후 이틀 연속 상한가",""
"2012-05-31","","","일부 창투사 관련주 상승",""
"2012-05-31","","","마감 동시호가에 15% 넘게 급등",""
"2012-05-31","","","슈퍼박테리아 관련주 상승",""
"2012-05-31","","","DNA 치료제 임상 진행 결과 발표에 대한 기대감",""
"2012-05-31","","","무상증자 권리락 효과",""
"2012-05-31","","","무상증자 권리락 효과",""
"2012-05-31","","","화장품 생산/개발/판매 관련주 상승",""
"2012-05-31","","","M&A 추진을 준비하고 있다는 소식",""
"2012-06-01","","","주가급등에 따른 거래정지 해제 후 3거래일 연속 상한가",""
"2012-06-01","","","창투사 관련주 상승",""
"2012-06-01","","","플렉시블 리튬이온커패시터를 사업화 기대감",""
"2012-06-01","","","모바일솔루션(스마트폰) 관련주 상승",""
"2012-06-01","","","셀트리온으로의 피인수 기대감",""
"2012-06-01","","","최대주주인 유아이에너지가 상장폐지 개선기간 부여로 상장폐지 모면",""
"2012-06-04","","","불성실공시법인 미지정",""
"2012-06-04","","","창투사 관련주 일제히 상한가",""
"2012-06-04","","","창투사 관련주 일제히 상한가",""
"2012-06-04","","","창투사 관련주 일제히 상한가",""
"2012-06-04","","","창투사 관련주 일제히 상한가",""
"2012-06-04","","","창투사 관련주 일제히 상한가",""
"2012-06-04","","","창투사 관련주 일제히 상한가",""
"2012-06-04","","","창투사 관련주 일제히 상한가",""
"2012-06-05","","","창투사 관련주 강세",""
"2012-06-05","","","창투사 관련주 강세",""
"2012-06-05","","","창투사 관련주 강세",""
"2012-06-05","","","유럽에서 대규모 납품 수주를 성공했다는 소식",""
"2012-06-05","","","유럽에서 대규모 납품 수주를 성공했다는 소식",""
"2012-06-05","","","세계 최대 리모컨 제작 및 유통업체에 주력제품 옵티컬트랙패드(OTP) 공급을 확정했다는 소식",""
"2012-06-07","","","유럽에서 대규모 납품 수주를 성공했다는 소식",""
"2012-06-07","","","카카오톡의 무료 음성통화 서비스 소식",""
"2012-06-07","","","메디포스트의 줄기세포 치료제 카티스템의 첫 종합병원 수술 실시 소식에 줄기세포 관련주 상승",""
"2012-06-07","","","인터넷전화(VoIP) 관련주 상승",""
"2012-06-07","","","실리콘 메모리를 유연하게 패키징할 수 있는 공정기술 개발을 세계 최초로 성공했다는 소식",""
"2012-06-07","","","인터넷전화(VoIP) 관련주 상승",""
"2012-06-07","","","동사의 줄기세포 치료제 카티스템의 첫 종합병원 수술 실시 소식",""
"2012-06-07","","","케이아이엔엑스가 카카오톡의 무료 음성통화 서비스 소식에 이틀 연속 상한가를 기록함에 따라 최대주주인 동사의 주가 역시 동반 상한가",""
"2012-06-08","","","카카오톡의 무료 음성통화 서비스 소식",""
"2012-06-08","","","아이폰 전용 무료전화 애플리케이션 수다폰 개발 자회사 에스비인터랙티브 보유 부각",""
"2012-06-08","","","삼성전자의 시스템반도체 신규 시설투자 소식에 일부 시스템반도체 관련주 급등",""
"2012-06-08","","","삼성전자의 시스템반도체 신규 시설투자 소식에 일부 시스템반도체 관련주 급등",""
"2012-06-11","","","삼성전자의 시스템반도체 신규 시설투자 소식에 시스템반도체 관련주 연일 상승",""
"2012-06-11","","","인도 고속도로 공사수주 협의 소식",""
"2012-06-11","","","창투사 관련주 강세",""
"2012-06-11","","","창투사 관련주 강세",""
"2012-06-11","","","창투사 관련주 강세",""
"2012-06-11","","","NI(네트워크 통합) 관련주 강세",""
"2012-06-11","","","NI(네트워크 통합) 관련주 강세",""
"2012-06-11","","","NI(네트워크 통합) 관련주 강세",""
"2012-06-12","","","삼성전자의 시스템반도체 신규 시설투자 소식에 시스템반도체 관련주 연일 상승",""
"2012-06-12","","","자산가치 재부각 기대감",""
"2012-06-12","","","갤럭시S3에 동사가 개발한 “챗온” 기본 탑재 소식",""
"2012-06-12","","","NI(네트워크 통합) 관련주 강세",""
"2012-06-13","","","일부 화장품 생산/개발/판매 관련주 급등",""
"2012-06-13","","","정부 10대 핵심소재 사업 선정 소식",""
"2012-06-13","","","수요증가 기대감에 일부 태양광에너지관련주 상승",""
"2012-06-13","","","애플이 음성인식 프로그램 “시리”를 한국어로도 서비스한다는 소식에 음성인식 관련주 급등",""
"2012-06-13","","","애플이 음성인식 프로그램 “시리”를 한국어로도 서비스한다는 소식에 음성인식 관련주 급등",""
"2012-06-13","","","일부 화장품 생산/개발/판매 관련주 급등",""
"2012-06-14","","","정부 10대 핵심소재 사업 선정 소식",""
"2012-06-14","","","애플이 음성인식 프로그램 “시리”를 한국어로도 서비스한다는 소식에 음성인식 관련주 급등",""
"2012-06-14","","","불황에 따른 립스틱 효과 및 서울 시내 면세점 국산 화장품 판매 급증 소식 등으로 화장품 관련주 상승",""
"2012-06-14","","","애플이 음성인식 프로그램 “시리”를 한국어로도 서비스한다는 소식에 음성인식 관련주 급등",""
"2012-06-14","","","불황에 따른 립스틱 효과 및 서울 시내 면세점 국산 화장품 판매 급증 소식 등으로 화장품 관련주 상승",""
"2012-06-14","","","시장에서 휘는 디스플레이관련주로 부각되며 상한가",""
"2012-06-14","","","구글과 콘텐츠 제휴 소식",""
"2012-06-14","","","자회사의 국내 최초 음성대화 프로그램 “버니톡” 공개 소식",""
"2012-06-15","","","불황에 따른 립스틱 효과 및 서울 시내 면세점 국산 화장품 판매 급증 소식",""
"2012-06-15","","","갑을상사그룹 오너 일가 기업인 국인산업의 동사 지분 취득 소식",""
"2012-06-15","","","최대주주 측 대상 유상증자 결정",""
"2012-06-18","","","최대주주 측 대상 유상증자 결정",""
"2012-06-18","","","일부 교육/온라인교육 관련주 급등",""
"2012-06-18","","","조선기자재 관련주 상승",""
"2012-06-18","","","일부 교육/온라인교육 관련주 급등",""
"2012-06-18","","","조선기자재 관련주 상승",""
"2012-06-18","","","창투사관련주 동반 급등",""
"2012-06-18","","","창투사관련주 동반 급등",""
"2012-06-18","","","창투사관련주 동반 급등",""
"2012-06-18","","","창투사관련주 동반 급등",""
"2012-06-18","","","일부 NI(네트워크통합) 관련주 급등",""
"2012-06-18","","","시장 성장 기대감에 무선충전기술 동반 강세",""
"2012-06-18","","","일부 NI(네트워크통합) 관련주 급등",""
"2012-06-19","","","일부 창투사관련주 연일 급등",""
"2012-06-19","","","일부 창투사관련주 연일 급등",""
"2012-06-19","","","일부 조선기자재 관련주 연일 급등",""
"2012-06-19","","","일부 조선기자재 관련주 연일 급등",""
"2012-06-19","","","중국 모바일게임 성장 수혜 전망",""
"2012-06-20","","","일부 창투사관련주 급등",""
"2012-06-20","","","일부 조선기자재 관련주 연일 급등",""
"2012-06-20","","","일부 창투사관련주 급등",""
"2012-06-20","","","미국 전자차트 회사 인수합병을 통해 미국 헬스케어 시장에 진출한다는 소식",""
"2012-06-20","","","스마트그리드 시스템 구축이 전력난 해결의 현실적 방법이 될 수 있다는 분석에 일부 스마트그리드(지능형전력망)관련주 급등",""
"2012-06-20","","","일부 전자결제(전자화폐)관련주 상승",""
"2012-06-21","","","일부 조선기자재 관련주 연일 급등",""
"2012-06-21","","","일부 전자결제(전자화폐)관련주 상승",""
"2012-06-21","","","세계적인 가뭄으로 곡물가격이 급등하고 있다는 소식에 농업관련주 상승",""
"2012-06-21","","","세계적인 가뭄으로 곡물가격이 급등하고 있다는 소식에 농업관련주 상승",""
"2012-06-21","","","최대주주가 지분매각을 추진 중이란 소식",""
"2012-06-21","","","핸드백 사업 성장 기대감",""
"2012-06-21","","","일부 창투사 관련주 급등",""
"2012-06-22","","","일부 조선기자재 관련주 연일 급등",""
"2012-06-22","","","세계적인 가뭄으로 곡물가격이 급등하고 있다는 소식에 일부 농업/비료 관련주 연일 급등",""
"2012-06-22","","","모바일 ID 발급 5년간 독점 공급 소식",""
"2012-06-22","","","인포마크와 합병 추진 소식 부각",""
"2012-06-25","","","일부 조선기자재 관련주 급등",""
"2012-06-25","","","세계적인 가뭄으로 곡물가격이 급등하고 있다는 소식",""
"2012-06-25","","","모바일 ID 발급 5년간 독점 공급 소식",""
"2012-06-25","","","일부 조선기자재 관련주 급등",""
"2012-06-25","","","일부 창투사관련주 급등",""
"2012-06-25","","","일부 창투사관련주 급등",""
"2012-06-25","","","자회사인 경기저축은행의 매각 추진을 위한 재무실사 완료 소식",""
"2012-06-26","","","일부 조선기자재 관련주 급등",""
"2012-06-26","","","여름방학 특수 및 시장 활성화 기대감에 일부 교육/온라인 교육 관련주 급등, 모바일 ID 발급 5년간 독점 공급 소식",""
"2012-06-26","","","자회사인 경기저축은행의 매각 추진을 위한 재무실사 완료 소식",""
"2012-06-26","","","녹십자로의 피인수 확정 보도",""
"2012-06-26","","","일부 자동차부품 관련주 급등",""
"2012-06-26","","","롯데그룹의 게임사업 진출 고려설이 보도된 가운데, 시장 일각에서 동사가 유력한 인수 대상으로 거론되며 상한가",""
"2012-06-26","","","일부 자동차부품 관련주 급등",""
"2012-06-26","","","2013년부터 새로 바뀌는 교육과정에서 사용되는 교과서 심사에 합격했다는 소식, 여름방학 특수 및 시장 활성화 기대감에 일부 교육/온라온 교육 관련주 급등",""
"2012-06-26","","","일부 자동차부품 관련주 급등",""
"2012-06-27","","","녹십자로의 피인수 확정 보도",""
"2012-06-27","","","TV set 판매 사업진출 소식",""
"2012-06-27","","","‘1조 거부’ 이민주 회장 투자 소식",""
"2012-06-27","","","일부 수자원 질적개선 관련주 급등",""
"2012-06-27","","","일부 수자원 질적개선 관련주 급등",""
"2012-06-27","","","현대캐피탈 고객센터 업무 도급계약 및 현대카드 고객센터 업무 도급계약 체결",""
"2012-06-27","","","예림당 등을 대상으로 유상증자 결정",""
"2012-06-28","","","녹십자로의 피인수 확정 보도",""
"2012-06-28","","","TV set 판매 사업진출소식",""
"2012-06-28","","","예림당 등을 대상으로 유상증자 결정",""
"2012-06-28","","","현대캐피탈 고객센터 업무 도급계약 및 현대카드 고객센터 업무 도급계약 체결",""
"2012-06-28","","","무상증자 권리락",""
"2012-06-28","","","오보텍이 삼성모바일디스플레이와 LG디스플레이의 아몰레드 핵심기술을 해외에 유출한 사건과 관련해 오보텍의 경쟁업체인 동사의 수혜 기대감",""
"2012-06-28","","","자회사의 美 신약개발 전문회사 투자 유치 소식",""
"2012-06-28","","","고성능 방탄복 기술 이전 기대감",""
"2012-06-29","","","녹십자로의 피인수 확정 보도",""
"2012-06-29","","","황우석 박사가 줄기세포 등록소송에서 승소했다는 소식에 황우석 박사 인맥관련주로 언급되고 있는 동사의 주가가 상한가 마감(황우석 박사와의 관련성은 희박한 것으로 알려짐)",""
"2012-06-29","","","캐나다 툰박스와 지분 투자 유치 협약 체결",""
"2012-06-29","","","동양리조트 매각 결정",""
"2012-06-29","","","채권금융기관협의회의 경영정상화 계획 확정",""
"2012-07-02","","","녹십자로의 피인수 확정 보도",""
"2012-07-02","","","황우석 박사가 줄기세포 등록소송에서 승소했다는 소식에 황우석 박사 인맥관련주로 언급되고 있는 동사의 주가가 연일 상한가 마감(황우석 박사와의 관련성은 희박한 것으로 알려짐)",""
"2012-07-02","","","성장성 기대감",""
"2012-07-03","","","녹십자로의 피인수 확정 보도",""
