"종목코드","종목명","가격","등락","상한가일수","사유","날짜"
"011790","SKC",44100.0,10.11,"","2분기 실적 개선 기대감 등으로 급등","2018-06-20"
"011230","삼화전자",5160.0,10.02,"","친환경차 판매 급증 소식에 전기차/수소차 관련주 상승 속 급등","2018-06-20"
"008260","NI스틸",3960.0,10.0,"","철강 중소형 관련주 상승 속 급등","2018-06-20"
"025870","신라에스지",8610.0,29.86,1.0,"수협중앙회 南北 수산협력 추진 소식에 수산주 강세 속 상한가","2018-06-21"
"030720","동원수산",12550.0,29.65,1.0,"수협중앙회 南北 수산협력 추진 소식에 수산주 강세 속 상한가","2018-06-21"
"003680","한성기업",9040.0,25.91,"","수협중앙회 南北 수산협력 추진 소식에 수산주 강세 속 급등","2018-06-21"
"014580","백광소재",4255.0,16.26,"","남북 농업협력 기대감에 일부 농업/비료 관련주 상승 속 급등","2018-06-21"
"031430","신세계인터내셔날",195500.0,11.08,"","2분기 호실적 기대감 지속에 급등","2018-06-21"
"033640","네패스",15300.0,9.68,"","비메모리반도체 시장 성장 기대감 지속 등에 급등","2018-06-21"
"007590","동방아그로",9140.0,9.59,"","남북 농업협력 기대감에 일부 농업/비료 관련주 상승 속 급등","2018-06-21"
"097870","효성오앤비",15050.0,9.45,"","남북 농업협력 기대감에 일부 농업/비료 관련주 상승 속 급등","2018-06-21"
"089890","코세스",4820.0,9.3,"","삼성 비메모리반도체 확대 수혜 기대감 지속에 급등","2018-06-21"
"173940","에프엔씨엔터",9920.0,9.25,"","저작권자 수익 배분율 증가에 따른 실적 개선 기대감에 엔터테인먼트/음원/음반 관련주 상승 속 급등","2018-06-21"
"027740","마니커",1625.0,30.0,1.0,"CJ제일제당 대상 140억원 규모 유상증자 결정 모멘텀 지속에 상한가","2018-06-22"
"121800","비덴트",12900.0,29.52,1.0,"가상화폐(비트코인 등) 관련주 상승 속 상한가","2018-06-22"
"138580","비즈니스온",27600.0,27.48,"","실적 개선 기대감 지속 등에 급등","2018-06-22"
"057680","옴니텔",3935.0,21.45,"","가상화폐(비트코인 등) 관련주 상승 속 급등","2018-06-22"
"174880","장원테크",10800.0,16.13,"","일부 대북 관련주 상승 속 자원개발 가공기술 부각에 급등","2018-06-22"
"060370","KT서브마린",5490.0,15.22,"","러시아 천연가스 및 전력 공급 수혜 기대감 등에 급등","2018-06-22"
"103230","에스앤더블류",11450.0,13.37,"","일부 대북관련주 상승 속 급등","2018-06-22"
"123330","제닉",17450.0,10.09,"","일부 화장품 관련주 상승 속 급등","2018-06-22"
"222040","뉴트리바이오텍",22750.0,9.9,"","일부 음식료업종 상승 속 급등","2018-06-22"
"036170","씨티젠",4385.0,9.9,"","가상화폐(비트코인 등) 관련주 상승 속 급등","2018-06-22"
"052770","와이디온라인",3015.0,9.84,"","프리스톤테일M 중국 CBT 추진 기대감 지속에 급등","2018-06-22"
"140860","파크시스템스",47750.0,9.77,"","올해 최대 실적 기대감에 급등","2018-06-22"
"230360","에코마케팅",11900.0,9.68,"","비디오커머스 시장진출에 따른 성장 동력 확보 모멘텀 지속에 급등","2018-06-22"
"090080","평화산업",2805.0,29.86,1.0,"수소차 생태계 구축을 위한 민관 2조6,000억원 투자 소식에 수소차 관련주 강세 속 상한가","2018-06-25"
"222080","씨아이에스",3205.0,24.71,"","2차전지/전기차 관련주 상승 및 전고체전지 포럼 개최 속 고체 전해질 관련 기술 부각에 급등","2018-06-25"
"001260","남광토건",22200.0,18.4,"","대북관련주 상승 속 급등","2018-06-25"
"119830","아이텍반도체",23000.0,15.29,"","대규모 자금조달 결정 및 최대주주 변경 주식양수도 계약 모멘텀 지속에 급등","2018-06-25"
"126880","제이엔케이히터",4250.0,14.71,"","수소차 생태계 구축을 위한 민관 2조6,000억원 투자 소식에 수소차 관련주 강세 속 급등","2018-06-25"
"010770","평화홀딩스",7100.0,14.52,"","수소차 생태계 구축을 위한 민관 2조6,000억원 투자 소식에 수소차 관련주 강세 속 급등","2018-06-25"
"103230","에스앤더블류",13000.0,13.54,"","최대주주 지분 매각 진행 소식에 급등","2018-06-25"
"081000","일진다이아",23800.0,12.53,"","수소차 생태계 구축을 위한 민관 2조6,000억원 투자 소식에 수소차 관련주 강세 속 급등","2018-06-25"
"095190","이엠코리아",4730.0,11.82,"","수소차 생태계 구축을 위한 민관 2조6,000억원 투자 소식에 수소차 관련주 강세 속 급등","2018-06-25"
"174900","앱클론",52300.0,11.75,"","차세대 'CAR-T' 치료제 원천기술 특허 확보 기대감 지속에 급등","2018-06-25"
"109820","진매트릭스",6440.0,11.61,"","英 백시텍과 신약 개발을 위한 MOU 체결 소식에 급등","2018-06-25"
"255220","SG",12900.0,11.21,"","대북관련주 상승 속 급등","2018-06-25"
"066590","우수AMS",6960.0,11.18,"","수소차/전기차 관련주 상승 속 급등","2018-06-25"
"204990","현성바이탈",3605.0,10.58,"","프랑스 명품 화장품 '리에락' 한국총판 사업권 획득 소식에 급등","2018-06-25"
"006050","국영지앤엠",1880.0,9.62,"","대북관련주 상승 속 급등","2018-06-25"
"010960","삼호개발",5860.0,9.53,"","대북관련주 상승 속 급등","2018-06-25"
"002880","대유에이텍",1170.0,9.35,"","대북관련주 상승 속 급등","2018-06-25"
"013810","스페코",5530.0,9.29,"","대북관련주 상승 속 급등","2018-06-25"
"245620","EDGC",11100.0,23.33,"","신규상장 첫날 급등","2018-06-26"
"176440","에이치엔티",4230.0,18.99,"","보급형 스마트폰 사양 증가 수혜 본격화 분석에 급등","2018-06-26"
"067730","로지시스",3565.0,11.23,"","국민은행과 123.48억원 규모 유지보수계약 체결에 급등","2018-06-26"
"144620","코오롱머티리얼",3605.0,10.08,"","일부 수소차 관련주 상승 속 급등","2018-06-26"
"215200","메가스터디교육",170300.0,8.75,"","실적 성장 및 정부정책 수혜 기대감에 급등","2018-06-26"
"030520","한글과컴퓨터",17300.0,8.46,"","해외진출 본격 추진 및 2분기 호실적 기대감 지속에 급등","2018-06-26"
"220100","퓨쳐켐",20300.0,29.71,1.0,"알츠하이머 진단 시약 양산 기대감에 상한가","2018-06-27"
"069540","라이트론",10850.0,29.47,1.0,"정부의 수소차 정책 기대감 지속에 상한가","2018-06-27"
"005680","삼영전자",17000.0,22.3,"","전해콘덴서 수요/가격 증가에 따른 실적 개선 기대감에 급등","2018-06-27"
"002630","오리엔트바이오",1080.0,19.34,"","돼지-원숭이 이종이식 첫 성과 소식에 급등","2018-06-27"
"067630","에이치엘비생명과학",20750.0,17.23,"","에이치엘비, '리보세라닙', ''키트루다' 美 병용임상시험 개시 모멘텀 지속에 급등","2018-06-27"
"016590","신대양제지",78900.0,16.2,"","골판지 제조 관련주 상승 속 2분기 호실적 기대감에 급등","2018-06-27"
"191420","테고사이언스",95000.0,16.14,"","무상증자 결정에 급등","2018-06-27"
"074610","나노메딕스",14700.0,15.75,"","동물용 나노 기술 암치료 장비 개발 완료 소식에 급등","2018-06-27"
"090080","평화산업",3250.0,14.24,"","정부의 수소차 정책 기대감 지속에 급등","2018-06-27"
"007630","폴루스바이오팜",17000.0,10.39,"","폴루스와 전략적 합병 기대감 지속에 급등","2018-06-27"
"092600","넥스트칩",7150.0,30.0,1.0,"중국 자율주행차 및 스마트카 공급망 참여 기대감에 상한가","2018-06-28"
"016790","현대사료",32200.0,29.84,1.0,"일부 대북관련주 상승 속 상한가","2018-06-28"
"013000","세우글로벌",1940.0,24.36,"","영남권 신공항 관련주로 시장에서 부각되며 급등","2018-06-28"
"099410","동방선기",2960.0,24.11,"","신공항 관련주로 시장에서 부각되며 급등","2018-06-28"
"220630","해마로푸드서비스",3140.0,16.73,"","올해 실적개선 기대감 등에 급등","2018-06-28"
"006050","국영지앤엠",2120.0,15.22,"","일부 대북관련주 상승 속 급등","2018-06-28"
"079970","투비소프트",12350.0,12.27,"","바이오사업 기대감에 급등","2018-06-28"
"119830","아이텍반도체",20900.0,10.29,"","권순렬 現 주식회사한국줄기세포뱅크 이사, 경영지배인 선임에 급등","2018-06-28"
"009320","대우부품",3480.0,8.58,"","정부의 수소차 정책 기대감 지속에 급등","2018-06-28"
"094190","이엘케이",1000.0,8.34,"","IC 패키지 전자기 차폐기술 특허출원 소식에 급등","2018-06-28"
"005610","SPC삼립",134000.0,8.06,"","수익성 개선 전망에 급등","2018-06-28"
"091090","세원셀론텍",4780.0,29.89,1.0,"연골세포치료제 日 임상3상 승인 소식에 상한가","2018-06-29"
"006390","현대시멘트",62100.0,26.61,"","대북관련주 강세 속 급등","2018-06-29"
"018700","바른손",3250.0,17.54,"","최대주주 대상 유상증자 결정 등으로 급등","2018-06-29"
"036000","예림당",14000.0,17.15,"","티웨이항공 보유 지분 가치 상승 및 자회사 합병 승인 등으로 급등","2018-06-29"
"176440","에이치엔티",4935.0,15.98,"","보급형 스마트폰 사양 증가 수혜 기대감 지속에 급등","2018-06-29"
"001260","남광토건",21100.0,15.62,"","대북관련주 강세 속 급등","2018-06-29"
"198440","고려시멘트",3270.0,15.14,"","대북관련주 강세 속 급등","2018-06-29"
"011760","현대상사",36250.0,13.99,"","대북관련주 강세 속 급등","2018-06-29"
"008250","이건산업",14950.0,11.99,"","대북관련주 강세 속 급등","2018-06-29"
"031820","콤텍시스템",1685.0,11.96,"","대북관련주 강세 속 급등","2018-06-29"
"004980","성신양회",10600.0,10.99,"","대북관련주 강세 속 급등","2018-06-29"
"073070","에스모",11250.0,10.84,"","국토교통부, 자율주행 등 미래혁신기술 개발 투자 소식에 급등","2018-06-29"
"013810","스페코",5100.0,9.91,"","대북관련주 강세 속 급등","2018-06-29"
"204840","지엘팜텍",6610.0,9.26,"","리리카 개량신약 임상종료 기대감 지속에 급등","2018-06-29"
"096610","알에프세미",5950.0,29.91,1.0,"MLCC 기능 내장 마이크로폰 칩 개발 소식에 상한가","2018-07-02"
"077970","STX엔진",13750.0,29.72,1.0,"유암코PF로의 피인수 완료에 상한가","2018-07-02"
"079660","사조해표",13200.0,22.79,"","美/中 무역분쟁 수혜 기대감 등에 급등","2018-07-02"
"090080","평화산업",3740.0,15.61,"","일부 수소차 관련주 상승 속 급등","2018-07-02"
"000520","삼일제약",24400.0,13.49,"","해외투자 기대감에 급등","2018-07-02"
"009470","삼화전기",36500.0,12.48,"","삼화콘덴서그룹주 강세 속 급등","2018-07-02"
"204840","지엘팜텍",7230.0,9.38,"","리리카 개량신약 임상종료 기대감 지속에 급등","2018-07-02"
"204990","현성바이탈",4180.0,9.0,"","프랑스 명품 화장품 '리에락' 한국총판 사업권 획득 모멘텀 지속에 급등","2018-07-02"
"025320","시노펙스",3655.0,8.94,"","일부 수소차 관련주 상승 속 급등","2018-07-02"
"067730","로지시스",3795.0,8.43,"","국민은행과 123.48억원 규모 유지보수계약 체결 모멘텀 지속에 급등","2018-07-02"
"144620","코오롱머티리얼",3745.0,8.08,"","일부 수소차 관련주 상승 속 급등","2018-07-02"
"003580","동원",7730.0,29.92,1.0,"대규모 자금조달 기대감에 상한가","2018-07-03"
"111870","삼본정밀전자",23300.0,29.81,1.0,"의약품 제조 판매업 등 사업목적 추가 소식에 상한가","2018-07-03"
"097780","에스맥",1655.0,29.8,1.0,"삼성 폴더블 휴대폰 핵심소재 공급 기대감에 상한가","2018-07-03"
"121800","비덴트",12500.0,20.77,"","비트코인 등 가상화폐 가격 반등에 가상화폐(비트코인 등) 관련주 상승 속 급등","2018-07-03"
"002680","한탑",2465.0,17.38,"","대북관련주 상승 속 급등","2018-07-03"
"198440","고려시멘트",3175.0,16.73,"","대북관련주 상승 속 급등","2018-07-03"
"138610","나이벡",14750.0,16.14,"","펩타이드 골관절염 신약 및 골다공증 치료제 유럽 전임상 허가 기대감 등으로 급등","2018-07-03"
"002720","국제약품",5000.0,16.01,"","中업체와 개량 신약 점안제 수출 및 라이선싱 계약 체결 소식에 급등","2018-07-03"
"217190","제너셈",3265.0,15.37,"","반도체 장비 관련주 상승 속 급등","2018-07-03"
"089890","코세스",5400.0,12.97,"","반도체 장비 관련주 상승 속 급등","2018-07-03"
"006390","현대시멘트",61100.0,12.11,"","대북관련주 상승 속 급등","2018-07-03"
"045390","대아티아이",7510.0,11.92,"","대북관련주 상승 속 급등","2018-07-03"
"009190","대양금속",5050.0,11.73,"","초정밀 박판 냉간압연 제품 양산 개시 소식에 급등","2018-07-03"
"016790","현대사료",32050.0,11.67,"","대북관련주 상승 속 급등","2018-07-03"
"086390","유니테스트",20950.0,10.26,"","반도체 장비 관련주 상승 속 급등","2018-07-03"
"092600","넥스트칩",7500.0,9.65,"","중국 자율주행차 및 스마트카 공급망 참여 기대감 지속에 급등","2018-07-03"
"071280","로체시스템즈",4680.0,9.47,"","반도체 장비 관련주 상승 속 급등","2018-07-03"
"003580","동원",10000.0,29.37,2.0,"경영권 양수도 계약 체결 및 대규모 자금조달 기대감 지속 등으로 이틀째 상한가","2018-07-04"
"043100","솔고바이오",699.0,29.93,1.0,"수소수 생산 관련 美 특허 취득에 상한가","2018-07-04"
"033180","필룩스",14550.0,29.91,1.0,"美 자회사 나스닥 상장 추진 소식에 상한가","2018-07-04"
"215480","토박스코리아",1395.0,29.77,1.0,"출산장려정책 관련주 상승 속 상한가","2018-07-04"
"241520","DSC인베스트먼트",5040.0,20.57,"","투자사 ABL바이오, 항암 항체신약물질 기술수출 소식에 급등","2018-07-04"
"032580","피델릭스",2680.0,20.45,"","美/中 무역전쟁 반사이익 기대감에 급등","2018-07-04"
"263770","유에스티",7900.0,15.33,"","남북경협 수혜 기대감에 급등","2018-07-04"
"215380","우정바이오",3170.0,14.44,"","영국 감염관리 시스템 기업과 독점 판매권 계약 체결 소식에 급등","2018-07-04"
"015540","메디플란트",10900.0,14.02,"","제약/바이오 관련주 상승 속 급등","2018-07-04"
"019550","SBI인베스트먼트",1085.0,13.14,"","창투사 관련주 상승 속 급등","2018-07-04"
"023440","제일제강",2210.0,12.18,"","일부 대북관련주 상승 속 급등","2018-07-04"
"060590","씨티씨바이오",16000.0,11.5,"","제약/바이오 관련주 상승 속 급등","2018-07-04"
"078160","메디포스트",94900.0,11.25,"","줄기세포 이용 발모 촉진 관련 日 특허 취득에 급등","2018-07-04"
"118000","우리들휴브레인",3800.0,11.11,"","제약/바이오 관련주 상승 속 급등","2018-07-04"
"142760","바이오리더스",14250.0,10.47,"","제약/바이오 관련주 상승 속 급등","2018-07-04"
"096610","알에프세미",6900.0,10.4,"","MLCC 기능 내장 마이크로폰 칩 개발 모멘텀 지속에 급등","2018-07-04"
"246690","티에스인베스트먼트",2855.0,10.23,"","창투사 관련주 상승 속 급등","2018-07-04"
"243070","휴온스",96400.0,9.79,"","2분기 호실적 기대감 등에 급등","2018-07-04"
"074430","아미노로직스",2245.0,9.51,"","제약/바이오 관련주 상승 속 급등","2018-07-04"
"004430","송원산업",26650.0,9.22,"","폴리머 안정제 판가 인상 가속화 기대감에 급등","2018-07-04"
"079660","사조해표",17350.0,19.66,"","美/中 무역분쟁 수혜 기대감 지속에 급등","2018-07-05"
"011810","STX",33500.0,15.52,"","상장유지 결정 후 거래재개 첫날 급등","2018-07-05"
"071460","대유위니아",3045.0,14.04,"","대우전자-대유위니아, 건조기 및 제습기 판매량 급증 소식에 급등","2018-07-05"
"000520","삼일제약",29300.0,12.69,"","해외투자 기대감 지속에 급등","2018-07-05"
"025880","케이씨피드",2500.0,12.36,"","일부 사료 관련주 상승 속 급등","2018-07-05"
"003580","동원",11000.0,10.0,"","경영권 양수도 계약 체결 및 대규모 자금조달 기대감 지속 등으로 급등","2018-07-05"
"101490","에스앤에스텍",3725.0,8.28,"","50억원 규모 자사주 취득 신탁계약 체결에 급등","2018-07-05"
"123410","코리아에프티",2390.0,29.89,1.0,"美-EU간 자동차 관세 해결 기대감 등으로 자동차 부품 관련주 상승 속 상한가","2018-07-06"
"151910","나노스",6270.0,29.81,1.0,"카메라모듈/부품 관련주 상승 속 상한가","2018-07-06"
"214310","세미콘라이트",2115.0,29.75,1.0,"미주지역 신규사업 검토 소식 등에 상한가","2018-07-06"
"007540","샘표",37200.0,25.68,"","美/中 무역분쟁 속 대두가격 하락 수혜 기대감에 급등","2018-07-06"
"076610","해성옵틱스",2840.0,22.15,"","카메라모듈/부품 관련주 상승 속 급등","2018-07-06"
"168330","내츄럴엔도텍",26050.0,17.87,"","화장품 관련주 상승 속 中기업과 '오버나잇 마이크로 패치' 공급 계약 체결 소식에 급등","2018-07-06"
"109820","진매트릭스",6260.0,15.71,"","주당 0.5주 무상증자 결정에 급등","2018-07-06"
"064520","바른전자",1265.0,15.0,"","美/中 무역전쟁 속 마이크론 대체 메모리 판매 기대감에 급등","2018-07-06"
"078520","에이블씨엔씨",16400.0,13.1,"","화장품 관련주 상승 속 中 쇼핑행사서 비비크림부문 판매 1위 소식에 급등","2018-07-06"
"196450","텔루스",1980.0,12.5,"","카메라모듈/부품 관련주 상승 속 급등","2018-07-06"
"138360","에이씨티",11000.0,11.11,"","사상 첫 화장품 무역흑자 4조 돌파 및 2분기 실적 기대감에 화장품 관련주 상승 속 급등","2018-07-06"
"009470","삼화전기",42600.0,10.94,"","전기차 관련주 상승 속 급등","2018-07-06"
"003580","동원",12200.0,10.91,"","경영권 양수도 계약 체결 및 대규모 자금조달 기대감 지속 등으로 급등","2018-07-06"
"094190","이엘케이",1025.0,10.45,"","대표이사 등 대상 120억원 규모 전환사채 발행 결정에 급등","2018-07-06"
"003680","한성기업",7720.0,10.29,"","중국 美 수산물 25% 관세 부과 속 반사이익 기대감에 급등","2018-07-06"
"006880","신송홀딩스",5990.0,9.31,"","음식료업종 관련주 상승 속 급등","2018-07-06"
"083790","크리스탈",24150.0,9.28,"","일부 제약/바이오 관련주 상승 속 급등","2018-07-06"
"009410","태영건설",13750.0,9.13,"","신규사업 수주 기대감 지속에 급등","2018-07-06"
"007540","샘표",48350.0,29.97,1.0,"美/中 무역분쟁 속 대두가격 하락 수혜 기대감 지속에 상한가","2018-07-09"
"011230","삼화전자",6560.0,29.9,1.0,"삼화콘덴서그룹주 강세 속 상한가","2018-07-09"
"030720","동원수산",13150.0,29.56,1.0,"무역갈등 반사이익 기대감에 수산주 강세 속 상한가","2018-07-09"
"248170","샘표식품",49600.0,29.84,"","美/中 무역분쟁 속 대두가격 하락 수혜 기대감 지속에 급등","2018-07-09"
"006880","신송홀딩스",7460.0,24.54,"","무역갈등 반사이익 기대감에 음식료업종 관련주 상승 속 급등","2018-07-09"
"003680","한성기업",9150.0,18.52,"","무역갈등 반사이익 기대감에 수산주 강세 속 급등","2018-07-09"
"009470","삼화전기",49750.0,16.78,"","삼화콘덴서그룹주 강세 속 급등","2018-07-09"
"002210","동성제약",18550.0,14.86,"","美제약 섹터 강세에 제약/바이오 관련주 상승 속 급등","2018-07-09"
"220100","퓨쳐켐",20400.0,13.02,"","美제약 섹터 강세에 제약/바이오 관련주 상승 속 급등","2018-07-09"
"065650","메디프론",6190.0,11.13,"","美제약 섹터 강세에 제약/바이오 관련주 상승 속 급등","2018-07-09"
"263700","케어랩스",29800.0,10.58,"","실적 성장 기대감 및 저평가 분석에 급등","2018-07-09"
"006980","우성사료",3475.0,10.32,"","美/中 무역분쟁 속 국제 곡물 가격 하락 수혜 기대감에 급등","2018-07-09"
"000230","일동홀딩스",15200.0,10.14,"","최은 외 특별관계자 지분 증가 소식 등에 급등","2018-07-09"
"003720","삼영화학",913.0,29.87,1.0,"생산제품 수요 증가 전망 및 美/中 무역전쟁 반사이익 기대감에 상한가","2018-07-10"
"037460","삼지전자",11900.0,21.8,"","통신장비/5G 관련주 상승 속 급등","2018-07-10"
"059100","아이컴포넌트",7960.0,20.61,"","OLED 관련주 상승 속 급등","2018-07-10"
"013000","세우글로벌",1820.0,18.57,"","美/中 무역전쟁 반사이익 기대감에 급등","2018-07-10"
"263700","케어랩스",35200.0,18.12,"","실적 성장 기대감 및 저평가 모멘텀 지속 및 비앤케이랩 인수에 급등","2018-07-10"
"222420","쎄노텍",2625.0,14.38,"","비핵화 성과 부진 우려 완화에 대북관련주 상승 속 급등","2018-07-10"
"178320","서진시스템",29300.0,13.79,"","올해 최대 실적 기대감에 급등","2018-07-10"
"065650","메디프론",7040.0,13.73,"","美 알츠하이머 임상성공 소식에 따른 긍정적 분석에 급등","2018-07-10"
"258830","세종메디칼",20250.0,13.45,"","의료기기 관련주 상승 속 급등","2018-07-10"
"092200","디아이씨",6920.0,13.44,"","美/中 무역전쟁 반사이익 기대감에 급등","2018-07-10"
"007280","한국특수형강",3400.0,13.33,"","철강 중소형 관련주 상승 속 급등","2018-07-10"
"056080","유진로봇",5420.0,13.03,"","비핵화 성과 부진 우려 완화에 대북관련주 상승 속 급등","2018-07-10"
"078150","HB테크놀러지",2360.0,12.38,"","OLED 관련주 상승 속 LET 지분 인수 모멘텀 지속에 급등","2018-07-10"
"255440","야스",23300.0,12.29,"","OLED 관련주 상승 속 급등","2018-07-10"
"137950","제이씨케미칼",4410.0,12.21,"","美/中 무역전쟁 반사이익 기대감에 급등","2018-07-10"
"025890","한국주강",2760.0,11.29,"","비핵화 성과 부진 우려 완화에 대북관련주 상승 속 급등","2018-07-10"
"122640","예스티",17550.0,11.08,"","OLED 관련주 상승 속 급등","2018-07-10"
"073490","이노와이어리스",16750.0,10.93,"","통신장비 관련주 상승 속 급등","2018-07-10"
"002360","SH에너지화학",1410.0,10.16,"","美/中 무역전쟁 반사이익 기대감에 급등","2018-07-10"
"099220","SDN",1850.0,10.12,"","태양광판넬 가격 급등에 태양광에너지 관련주 상승 속 급등","2018-07-10"
"011390","부산산업",131500.0,29.56,1.0,"대북관련주 상승 및 부산 '싱크홀' 발생 소식 등으로 상한가","2018-07-11"
"023440","제일제강",3090.0,26.9,"","송영길 방북 승인 소식에 대북관련주 상승 속 급등","2018-07-11"
"094940","푸른기술",13400.0,22.37,"","송영길 방북 승인 소식에 대북관련주 상승 속 급등","2018-07-11"
"014200","광림",3810.0,22.12,"","나노스 상한가 및 대북관련주 상승 속 급등","2018-07-11"
"003010","혜인",5850.0,22.0,"","송영길 방북 승인 소식에 대북관련주 상승 속 급등","2018-07-11"
"004140","동방",1960.0,14.62,"","송영길 방북 승인 소식에 대북관련주 상승 속 급등","2018-07-11"
"066590","우수AMS",6250.0,13.84,"","테슬라 中 공장 신축 예정 소식에 급등","2018-07-11"
"030790","동양네트웍스",3180.0,13.17,"","최대주주의 무자본 인수 및 회사자금 유출 의혹 관련 해명에 급등","2018-07-11"
"064510","에코마이스터",7930.0,11.69,"","송영길 방북 승인 소식에 대북관련주 상승 속 급등","2018-07-11"
"081150","티플랙스",2390.0,11.68,"","송영길 방북 승인 소식에 대북관련주 상승 속 급등","2018-07-11"
"008600","윌비스",1550.0,11.51,"","美/中 무역전쟁 반사이익 기대감에 패션/의류 관련주 상승 속 급등","2018-07-11"
"066430","와이오엠",28750.0,11.22,"","최대주주 지분 취득에 급등","2018-07-11"
"003720","삼영화학",1015.0,11.17,"","美/中 무역전쟁 반사이익 기대감 지속에 급등","2018-07-11"
"035510","신세계 I&C",148000.0,9.63,"","최대주주 이마트, 지분율 확대에 급등","2018-07-11"
"047400","유니온머티리얼",2590.0,9.51,"","美/中 무역전쟁 반사이익 기대감에 급등","2018-07-11"
"263770","유에스티",8320.0,30.0,1.0,"전기차 글로벌 수요 확산 기대감에 2차전지/전기차 관련주 상승 속 상한가","2018-07-12"
"003680","한성기업",10050.0,29.68,1.0,"수산주 강세 속 중국 내 수산가공품 판매 사실 부각에 상한가","2018-07-12"
"215360","우리산업",30800.0,17.11,"","2차전지/전기차 관련주 상승 속 실적 개선 기대감에 급등","2018-07-12"
"251630","브이원텍",39700.0,16.08,"","전기차 글로벌 수요 확산 기대감에 2차전지/전기차 관련주 상승 속 급등","2018-07-12"
"008350","남선알미늄",1235.0,13.82,"","美/中 무역전쟁 반사이익 기대감에 급등","2018-07-12"
"005070","코스모신소재",25650.0,13.0,"","전기차 글로벌 수요 확산 기대감에 2차전지/전기차 관련주 상승 속 급등","2018-07-12"
"253450","스튜디오드래곤",119800.0,12.81,"","실적 성장 기대감 지속에 급등","2018-07-12"
"065650","메디프론",7780.0,12.27,"","제악/바이오 관련주 상승 속 급등","2018-07-12"
"011390","부산산업",147000.0,11.79,"","일부 대북관련주 상승 및 부산 '싱크홀' 발생 모멘텀 지속에 급등","2018-07-12"
"003720","삼영화학",1130.0,11.33,"","美/中 무역전쟁 반사이익 기대감 지속에 급등","2018-07-12"
"097780","에스맥",1720.0,10.97,"","삼성 폴더블 휴대폰 핵심소재 공급 기대감 지속에 급등","2018-07-12"
"078150","HB테크놀러지",2520.0,10.53,"","일부 OLED 관련주 상승 속 LET 지분 인수 모멘텀 지속에 급등","2018-07-12"
"298000","효성화학",149500.0,30.0,1.0,"회사분할 후 재상장 첫날 상한가","2018-07-13"
"900270","헝셩그룹",1595.0,29.67,1.0,"국내 상장 중국기업 관련주 강세 속 상한가","2018-07-13"
"900120","씨케이에이치",575.0,19.29,"","국내 상장 중국기업 관련주 강세 속 급등","2018-07-13"
"048470","대동스틸",8940.0,15.35,"","트럼프, 김정은 친서 공개 등으로 대북관련주 상승 속 급등","2018-07-13"
"263770","유에스티",9440.0,13.46,"","2차전지/전기차 관련주 상승 속 급등","2018-07-13"
"003010","혜인",6400.0,12.28,"","트럼프, 김정은 친서 공개 등으로 대북관련주 상승 속 급등","2018-07-13"
"054630","에이디칩스",2370.0,12.06,"","총 60억원 규모 CB 및 BW 발행 결정에 급등","2018-07-13"
"204990","현성바이탈",4780.0,11.42,"","화장품 관련주 상승 속 프랑스 명품 화장품 '리에락' 한국총판 사업권 획득 모멘텀 지속에 급등","2018-07-13"
"061250","화일약품",7880.0,11.3,"","천식치료제 원료의약품 日 공급 소식 등에 급등","2018-07-13"
"217820","엔에스",14500.0,11.11,"","2차전지 관련주 상승 속 급등","2018-07-13"
"091580","상신이디피",15500.0,10.71,"","2차전지/전기차 관련주 상승 속 급등","2018-07-13"
"007700","F&F",81100.0,10.34,"","글로벌 소비자향 사업 비중 확대 분석에 급등","2018-07-13"
"192400","쿠쿠홀딩스",184000.0,10.18,"","중국 프리미엄 밥솥 수요 증가 모멘텀 지속에 급등","2018-07-13"
"005420","코스모화학",22900.0,10.1,"","2차전지 관련주 상승 속 급등","2018-07-13"
"220630","해마로푸드서비스",3250.0,9.8,"","올해 실적개선 기대감 지속에 급등","2018-07-13"
"138360","에이씨티",10400.0,9.7,"","화장품 관련주 상승 속 급등","2018-07-13"
"066700","테라젠이텍스",12450.0,9.69,"","제약/바이오 관련주 상승 속 급등","2018-07-13"
"002700","신일산업",1885.0,30.0,1.0,"전국 폭염 지속에 여름관련주 상승 속 상한가","2018-07-16"
"115500","케이씨에스",5350.0,29.85,1.0,"내년도 최저임금 인상 소식에 키오스크 관련주 상승 속 상한가","2018-07-16"
"067730","로지시스",4795.0,25.52,"","내년도 최저임금 인상 소식에 화폐/금융자동화기기 관련주 상승 속 급등","2018-07-16"
"071460","대유위니아",3675.0,22.7,"","전국 폭염 지속에 여름관련주 상승 속 급등","2018-07-16"
"043340","에쎈테크",1435.0,21.1,"","전국 폭염 지속에 냉매 배관용 연결구 피팅제품 개발 사실이 부각되며 급등","2018-07-16"
"089150","케이씨티",2750.0,19.31,"","내년도 최저임금 인상 소식에 키오스크, 화폐/금융자동화기기 관련주 상승 속 급등","2018-07-16"
"177830","파버나인",9450.0,16.09,"","대규모 자금 조달 및 경영권 변경 기대감 지속에 급등","2018-07-16"
"037070","파세코",5660.0,15.51,"","제습기 관련주 강세 속 급등","2018-07-16"
"052600","한네트",3190.0,14.54,"","내년도 최저임금 인상 소식에 키오스크, 화폐/금융자동화기기 관련주 상승 속 급등","2018-07-16"
"220260","켐트로스",4310.0,13.27,"","일부 2차전지 관련주 상승 속 급등","2018-07-16"
