"종목코드","종목명","가격","등락","상한가일수","사유","날짜"
"008350","남선알미늄",1415.0,15.51,"","ADM21(주) 인수 추진 소식에 급등","2015-10-19"
"066430","신후",6200.0,29.98,2.0,"화장품 업체 인수 소식에 이틀째 상한가","2015-10-20"
"058370","금성테크",3770.0,30.0,1.0,"화장품 업체 지분 인수 소식에 상한가","2015-10-20"
"011230","삼화전자",1885.0,30.0,1.0,"전기차 수혜 전망에 삼화콘덴서 그룹 동반 상한가","2015-10-20"
"012340","뉴인텍",2080.0,30.0,1.0,"배기가스 규제 강화에 따른 수혜 전망에 상한가","2015-10-20"
"083660","젠트로",4360.0,29.96,1.0,"유상증자 및 전환사채 발행 결정에 상한가","2015-10-20"
"065060","지엔코",1670.0,29.96,1.0,"캐주얼 엘록(ELOQ) 브랜드의 오프라인 매장 재개장 소식에 상한가","2015-10-20"
"001820","삼화콘덴서",8640.0,29.92,1.0,"전기차 수혜 전망에 삼화콘덴서 그룹 동반 상한가","2015-10-20"
"009470","삼화전기",5590.0,29.85,1.0,"전기차 수혜 전망에 삼화콘덴서 그룹 동반 상한가","2015-10-20"
"064090","한양하이타오",16950.0,16.9,"","유상증자 및 CB 발행 결정 모멘텀 지속되며 급등","2015-10-20"
"137400","피엔티",10700.0,15.18,"","배기가스 규제 강화에 따른 수혜 전망에 2차전지/전기차 관련주 급등","2015-10-20"
"053660","현진소재",1475.0,12.6,"","용현비엠㈜ 지분매각 추진설에 급등","2015-10-20"
"091580","상신이디피",5020.0,12.56,"","배기가스 규제 강화에 따른 수혜 전망에 2차전지/전기차 관련주 급등","2015-10-20"
"083660","젠트로",5660.0,29.82,2.0,"최대주주 변경을 수반하는 주식양수도 계약 체결에 이틀째 상한가","2015-10-21"
"046070","코다코",3685.0,29.98,1.0,"LG전자가 GM에 전기차 부품 공급한다는 소식에 상한가","2015-10-21"
"030270","가희",2690.0,29.95,1.0,"액면분할 후 변경상장 첫날 상한가","2015-10-21"
"035460","기산텔레콤",4470.0,29.94,1.0,"일부 통신장비 관련주 강세 속 상한가","2015-10-21"
"036630","세종텔레콤",1635.0,29.76,1.0,"제4이동통신 사업자 신청 기대감에 상한가","2015-10-21"
"110570","넥솔론",1280.0,29.69,1.0,"매각 추진 공고에 상한가","2015-10-21"
"014200","광림",5680.0,27.5,"","쌍방울 주식 취득 결정에 급등","2015-10-21"
"033790","서화정보통신",2400.0,22.76,"","일부 통신장비 관련주 강세 속 급등","2015-10-21"
"089230","용현BM",642.0,14.44,"","최대주주 현진소재의 동사 지분 매각 검토 소식에 급등","2015-10-21"
"066570","LG전자",53600.0,14.41,"","GM에 전기차 부품 공급 소식에 급등","2015-10-21"
"083660","젠트로",7350.0,29.86,3.0,"최대주주 변경을 수반하는 주식양수도 계약 체결에 사흘째 상한가","2015-10-22"
"030270","가희",3495.0,29.93,2.0,"액면분할 후 변경상장 이틀째 상한가","2015-10-22"
"060370","KT서브마린",6110.0,30.0,1.0,"KT컨소시엄의 세계 최대 해저케이블 관제센터 설립 소식에 상한가","2015-10-22"
"184230","SGA솔루션즈",4210.0,29.94,1.0,"SK텔레콤 FIDO 인증 플랫폼 개발 완료 소식에 상한가","2015-10-22"
"900130","웨이포트",1725.0,29.7,1.0,"국내 상장 중국기업 관련주 강세 속 상한가","2015-10-22"
"049470","SGA",1670.0,21.45,"","자회사 SGA솔루션즈의 SK텔레콤 FIDO 인증 플랫폼 개발 완료 소식에 급등","2015-10-22"
"083470","KJ프리텍",3545.0,16.61,"","동양네트웍스 경영권 확보 공방의 주요 주주로 부각되며 급등","2015-10-22"
"083660","젠트로",9550.0,29.93,4.0,"최대주주 변경을 수반하는 주식양수도 계약 체결에 나흘째 상한가","2015-10-23"
"066430","신후",8680.0,29.94,1.0,"화장품 업체 인수 모멘텀이 지속되며 상한가","2015-10-23"
"065940","케이에스씨비",6660.0,29.82,1.0,"자금 조달 기대감에 상한가","2015-10-23"
"079970","투비소프트",8730.0,19.59,"","마이크로포커스와 개발자를 위한 세미나 개최 소식에 급등","2015-10-23"
"015540","핫텍",6840.0,18.13,"","중국 하남성 정주시 중원복탑 한국 면세점 리뉴얼 오픈을 앞두고 급등","2015-10-23"
"060280","큐렉소",7000.0,16.67,"","인공관절 수술 로봇 美 FDA 승인 소식에 급등","2015-10-23"
"061040","알에프텍",8150.0,16.6,"","삼성페이 관련 제품 공급 소식에 급등","2015-10-23"
"900100","뉴프라이드",16500.0,15.38,"","중국 하남성 정주시 중원복탑 한국 면세점 리뉴얼 오픈을 앞두고 급등","2015-10-23"
"134060","이퓨쳐",7630.0,29.98,2.0,"中 교육 사업 기대감이 지속되며 이틀째 상한가","2015-10-26"
"065940","케이에스씨비",8650.0,29.88,2.0,"100억원 규모 유상증자 결정에 상한가","2015-10-26"
"066430","신후",11250.0,29.61,2.0,"화장품 업체 인수 모멘텀이 지속되며 이틀째 상한가","2015-10-26"
"007390","네이처셀",5070.0,30.0,1.0,"中 면세점에 피부재생센터 개점 소식에 상한가","2015-10-26"
"063080","게임빌",91000.0,30.0,1.0,"신작 기대감에 상한가","2015-10-26"
"217190","제너셈",11700.0,29.86,1.0,"무상증자 결정에 상한가","2015-10-26"
"159580","제로투세븐",13900.0,19.83,"","중국 5중 전회 정책 기대감에 관련주 강세 속 급등","2015-10-26"
"182690","테라셈",4190.0,19.54,"","중국 전기차 회사 비야디(BYD)가 전기차 부문 세계 1위 기업으로 성장했다는 소식에 관련주로 부각되며 급등","2015-10-26"
"015540","핫텍",8080.0,18.13,"","(주)유니온상호저축은행 지분 취득 소식에 급등","2015-10-26"
"134060","이퓨쳐",9910.0,29.88,3.0,"中 교육 사업 기대감이 지속되며 사흘째 상한가","2015-10-27"
"007390","네이처셀",6590.0,29.98,2.0,"中 면세점에 피부재생센터 개점 소식에 이틀째 상한가","2015-10-27"
"121800","티브이로직",4990.0,29.95,2.0,"최대주주 변경을 수반하는 주식양수도 계약 및 3자배정 유상증자 결정에 이틀째 상한가","2015-10-27"
"071280","로체시스템즈",5690.0,29.91,1.0,"올해 사상 최대 실적 전망에 상한가","2015-10-27"
"035460","기산텔레콤",5170.0,29.9,1.0,"中 차이나모바일 국내 제4이통 컨소시엄 참여 소식에 일부 통신장비 관련주 강세 속 상한가","2015-10-27"
"033790","서화정보통신",2760.0,29.88,1.0,"中 차이나모바일 국내 제4이통 컨소시엄 참여 소식에 일부 통신장비 관련주 강세 속 상한가","2015-10-27"
"083660","젠트로",12400.0,29.84,1.0,"최대주주 변경을 수반하는 주식양수도 계약 체결 모멘텀이 지속되며 상한가","2015-10-27"
"088800","에이스테크",5510.0,29.8,1.0,"中 차이나모바일 국내 제4이통 컨소시엄 참여 소식에 일부 통신장비 관련주 강세 속 상한가","2015-10-27"
"002710","TCC동양",2480.0,17.26,"","50억원 규모 유상증자 결정에 급등","2015-10-27"
"091440","텔레필드",4610.0,16.41,"","中 차이나모바일 국내 제4이통 컨소시엄 참여 소식에 일부 통신장비 관련주 강세 속 급등","2015-10-27"
"046890","서울반도체",18950.0,15.9,"","3분기 어닝 서프라이즈에 급등","2015-10-27"
"149940","모다정보통신",5230.0,15.2,"","中 차이나모바일 국내 제4이통 컨소시엄 참여 소식에 일부 통신장비 관련주 강세 속 급등","2015-10-27"
"007390","네이처셀",8560.0,29.89,3.0,"中 면세점에 피부재생센터 개점 소식에 사흘째 상한가","2015-10-28"
"121800","티브이로직",6480.0,29.86,3.0,"최대주주 변경을 수반하는 주식양수도 계약 및 3자배정 유상증자 결정 모멘텀이 지속되며 사흘째 상한가","2015-10-28"
"010820","퍼스텍",5590.0,30.0,1.0,"부품 공급업체인 노스롭그루먼이 美 차세대 폭격기 개발사로 선정됐다는 소식에 상한가","2015-10-28"
"017680","데코앤이",4420.0,30.0,1.0,"일부 패션/의류 관련주 강세 속 상한가","2015-10-28"
"033340","좋은사람들",2765.0,29.81,1.0,"일부 패션/의류 관련주 강세 속 상한가","2015-10-28"
"058730","동아에스텍",5300.0,15.72,"","3분기 실적 호조로 급등","2015-10-28"
"033290","코웰패션",3265.0,15.37,"","일부 패션/의류 관련주 강세 속 급등","2015-10-28"
"121800","티브이로직",8420.0,29.94,4.0,"최대주주 변경을 수반하는 주식양수도 계약 및 3자배정 유상증자 결정 모멘텀이 지속되며 나흘째 상한가","2015-10-29"
"051170","썬코어",5690.0,29.91,1.0,"中 국영 건설사와 사우디 제다 프로젝트 참여 소식에 상한가","2015-10-29"
"043910","자연과환경",1640.0,29.64,1.0,"일부 수자원 질적개선 관련주 강세 속 상한가","2015-10-29"
"080440","세진전자",785.0,21.89,"","최대주주 측 대상 유상증자 결정에 급등","2015-10-29"
"010820","퍼스텍",6700.0,19.86,"","부품 공급업체 노스롭그루먼의 美 차세대 폭격기 개발사 선정 모멘텀이 지속되며 급등","2015-10-29"
"060260","뉴보텍",1840.0,17.95,"","일부 수자원 질적개선 관련주 강세 속 급등","2015-10-29"
"900100","뉴프라이드",14750.0,17.06,"","여행사 M&A 추진 소식에 급등","2015-10-29"
"066430","신후",10900.0,15.96,"","화장품 업체 인수 모멘텀이 지속되며 급등","2015-10-29"
"036630","세종텔레콤",1560.0,30.0,1.0,"제4이동통신 사업자 신청 기대감이 지속되며 상한가","2015-10-30"
"137950","제이씨케미칼",3665.0,29.96,1.0,"3분기 실적 호조에 상한가","2015-10-30"
"078940","일경산업개발",2175.0,29.85,1.0,"6억원 규모 CB발행 결정에 상한가","2015-10-30"
"027740","마니커",757.0,27.23,"","중국의 대표 축산기업인 화풍그룹이 동사를 방문해 제휴방안을 협의했다는 소식에 급등","2015-10-30"
"121800","티브이로직",9900.0,17.58,"","최대주주 변경을 수반하는 주식양수도 계약 및 3자배정 유상증자 결정 모멘텀이 지속되며 급등","2015-10-30"
"010470","오리콤",9620.0,14.12,"","클래시오브클랜 개발사 '슈퍼셀' 광고주 영입 모멘텀이 지속되며 급등","2015-10-30"
"074610","이엔쓰리",2870.0,13.21,"","경기도 재난안전본부와의 공급계약 체결 모멘텀이 지속되며 급등","2015-10-30"
"025980","에머슨퍼시픽",45000.0,13.07,"","대규모 유상증자 결정에 급등","2015-10-30"
"159580","제로투세븐",14150.0,10.55,"","中 산아제한 정책 폐지에 출산장려정책 관련주 강세 속 급등","2015-10-30"
"043580","에임하이",5700.0,29.84,3.0,"최대주주 변경을 수반하는 주식양수도 계약 체결에 상한가","2015-11-02"
"036630","세종텔레콤",2025.0,29.81,2.0,"제4이동통신 사업 기대감이 지속되며 이틀째 상한가","2015-11-02"
"031820","콤텍시스템",2040.0,29.94,1.0,"제4이동통신 사업 기대감에 상한가","2015-11-02"
"033340","좋은사람들",3390.0,29.89,1.0,"中 산아제한 정책 폐지에 따른 수혜 기대감이 지속되며 상한가","2015-11-02"
"029480","케이디씨",2130.0,29.88,1.0,"제4이동통신 사업 기대감에 상한가","2015-11-02"
"105550","트루윈",8650.0,29.88,1.0,"제4이동통신 사업 기대감에 상한가","2015-11-02"
"115960","연우",36550.0,29.84,1.0,"신규상장 첫날 상한가","2015-11-02"
"161570","미동전자통신",15750.0,29.63,1.0,"中 투자자로의 최대주주 변경 소식에 상한가","2015-11-02"
"016380","동부제철",7140.0,27.96,"","매각작업 본격화 소식에 급등","2015-11-02"
"010470","오리콤",11450.0,19.02,"","클래시오브클랜 개발사 '슈퍼셀' 광고주 영입 모멘텀이 지속되며 급등","2015-11-02"
"074610","이엔쓰리",3400.0,18.47,"","경기도 재난안전본부와의 공급계약 체결 모멘텀이 지속되며 급등","2015-11-02"
"149940","모다정보통신",5730.0,17.42,"","제4이동통신 사업 기대감에 급등","2015-11-02"
"126560","현대에이치씨엔",3815.0,16.31,"","저평가 분석에 급등","2015-11-02"
"043580","에임하이",7410.0,30.0,4.0,"최대주주 변경을 수반하는 주식양수도 계약 체결 모멘텀이 지속되며 나흘째 상한가","2015-11-03"
"031820","콤텍시스템",2650.0,29.9,2.0,"제4이동통신 사업 기대감이 지속되며 이틀째 상한가","2015-11-03"
"029480","케이디씨",2765.0,29.81,2.0,"제4이동통신 사업 기대감이 지속되며 이틀째 상한가","2015-11-03"
"027740","마니커",959.0,29.95,1.0,"삼계탕 중국 수출 기대감이 지속되며 상한가","2015-11-03"
"192410","감마누",9550.0,29.93,1.0,"일부 통신장비 관련주 강세 속 상한가","2015-11-03"
"037340","네오이녹스엔모크스",2410.0,29.92,1.0,"中 유통사업 본격화 기대감에 상한가","2015-11-03"
"064520","바른전자",1805.0,29.86,1.0,"제4이동통신 사업 기대감에 상한가","2015-11-03"
"080440","세진전자",1010.0,29.49,1.0,"최대주주 변경 소식에 상한가","2015-11-03"
"065770","CS",4105.0,28.89,"","제4이동통신 사업 기대감에 급등","2015-11-03"
"064820","케이프",3505.0,21.7,"","더블유게임즈 상장에 따른 수혜 기대감이 지속되며 급등","2015-11-03"
"168330","내츄럴엔도텍",27150.0,18.3,"","백수오 제품 판매 허용 소식에 급등","2015-11-03"
"136480","하림",5340.0,17.88,"","삼계탕 중국 수출 기대감이 지속되며 급등","2015-11-03"
"037340","네오이녹스엔모크스",3130.0,29.88,2.0,"中 유통사업 본격화 기대감이 지속되며 이틀째 상한가","2015-11-04"
"067080","대화제약",37800.0,29.9,1.0,"경구용 항암제 임상3상 종료 소식에 상한가","2015-11-04"
"036630","세종텔레콤",2630.0,29.88,1.0,"제4이동통신 사업 기대감이 지속되며 상한가","2015-11-04"
"043580","에임하이",9540.0,28.74,"","최대주주 변경을 수반하는 주식양수도 계약 체결 모멘텀이 지속되며 급등","2015-11-04"
"064520","바른전자",2195.0,21.61,"","제4이동통신 사업 기대감이 지속되며 급등","2015-11-04"
"001060","JW중외제약",38300.0,14.84,"","제약주 강세 속 급등","2015-11-04"
"036570","엔씨소프트",210000.0,11.7,"","3분기 실적 부진에도 불구하고 신작게임 기대감에 급등","2015-11-04"
"092070","디엔에프",18500.0,11.11,"","사상 최대실적 지속 전망에 급등","2015-11-04"
"036930","주성엔지니어링",5980.0,10.95,"","3분기 실적 호조에 급등","2015-11-04"
"067080","대화제약",49100.0,29.89,2.0,"경구용 항암제 임상3상 종료 모멘텀이 지속되며 이틀째 상한가","2015-11-05"
"009300","삼아제약",17800.0,29.93,1.0,"기관지천식 치료제 임상2상시험 종료 소식에 상한가","2015-11-05"
"063160","종근당바이오",25250.0,29.82,1.0,"3분기 실적 호조에 상한가","2015-11-05"
"142280","녹십자엠에스",18550.0,29.72,1.0,"종속회사 녹십자메디스 개발 '미세 알부민 측정 시약’ 식약처 승인 소식에 상한가","2015-11-05"
"008970","동양철관",1640.0,29.64,1.0,"남-북-러 협력사업 정부기금 첫 투입 소식에 남-북-러 가스관사업 관련주 강세 속 상한가","2015-11-05"
"048470","대동스틸",4115.0,21.93,"","남-북-러 협력사업 정부기금 첫 투입 소식에 남-북-러 가스관사업 관련주 강세 속 급등","2015-11-05"
"065560","큐브스",6100.0,17.31,"","中 유통사업 추진 소식에 급등","2015-11-05"
"087220","스틸플라워",1920.0,17.07,"","남-북-러 협력사업 정부기금 첫 투입 소식에 남-북-러 가스관사업 관련주 강세 속 급등","2015-11-05"
"128940","한미약품",711000.0,29.98,1.0,"약 4조8,000억원 규모 기술수출 계약 소식에 상한가","2015-11-06"
"087010","펩트론",57700.0,29.95,1.0,"한미약품의 약 4조8,000억원 규모 기술수출 계약 소식에 제약/바이오 관련주 강세 속 상한가","2015-11-06"
"008930","한미사이언스",178000.0,29.93,1.0,"한미약품의 약 4조8,000억원 규모 기술수출 계약 소식에 상한가","2015-11-06"
"002630","오리엔트바이오",1850.0,29.82,1.0,"한미약품의 약 4조8,000억원 규모 기술수출 계약 소식에 제약/바이오 관련주 강세 속 상한가","2015-11-06"
"102940","코오롱생명과학",227800.0,27.98,"","한미약품의 약 4조8,000억원 규모 기술수출 계약 소식에 제약/바이오 관련주 강세 속 급등","2015-11-06"
"046970","우리로",10200.0,25.93,"","양자암호통신 관련 사업 기대감에 급등","2015-11-06"
"037340","네오이녹스엔모크스",3890.0,21.37,"","中 유통사업 본격화 기대감이 지속되며 급등","2015-11-06"
"068330","일신바이오",3565.0,20.44,"","한미약품의 약 4조8,000억원 규모 기술수출 계약 소식에 제약/바이오 관련주 강세 속 급등","2015-11-06"
"182400","에이티젠",24350.0,18.78,"","中 최대 민영제약사와 'NK뷰키트' 독점 판매/공급 논의 소식에 급등","2015-11-06"
"185750","종근당",81000.0,12.66,"","한미약품의 약 4조8,000억원 규모 기술수출 계약 소식에 제약/바이오 관련주 강세 속 급등","2015-11-06"
"068870","LG생명과학",71900.0,12.17,"","한미약품의 약 4조8,000억원 규모 기술수출 계약 소식에 제약/바이오 관련주 강세 속 급등","2015-11-06"
"009420","한올바이오파마",14050.0,11.95,"","한미약품의 약 4조8,000억원 규모 기술수출 계약 소식에 제약/바이오 관련주 강세 속 급등","2015-11-06"
"048530","인트론바이오",51400.0,10.9,"","한미약품의 약 4조8,000억원 규모 기술수출 계약 소식에 제약/바이오 관련주 강세 속 급등","2015-11-06"
"037340","네오이녹스엔모크스",5050.0,29.82,1.0,"中 유통사업 본격화 기대감이 지속되며 상한가","2015-11-09"
"900100","뉴프라이드",15700.0,29.75,1.0,"中 사업설명회 기대감에 상한가","2015-11-09"
"048870","코아로직",1450.0,20.83,"","매각 기대감에 급등","2015-11-09"
"128940","한미약품",824000.0,15.89,"","약 4조8,000억원 규모 기술수출 계약 모멘텀이 지속되며 급등","2015-11-09"
"079970","투비소프트",9860.0,12.94,"","3분기 실적 호조 모멘텀이 지속되며 급등","2015-11-09"
"048870","코아로직",1885.0,30.0,1.0,"매각 절차 진행 소식에 상한가","2015-11-10"
"042040","케이피엠테크",7700.0,29.85,1.0,"최대주주 등의 지분매각 기대감이 지속되며 상한가","2015-11-10"
"030270","가희",2680.0,29.78,1.0,"유상증자 기대감에 상한가","2015-11-10"
"106520","디지탈옵틱",40900.0,23.94,"","주당 1주 무상증자 결정 모멘텀 지속 및 제주신공항 선정에 따른 보유 부동산 가치 부각 등으로 급등","2015-11-10"
"087010","펩트론",65000.0,17.97,"","한미약품의 대규모 기술수출 계약에 따른 기대감이 지속되며 급등","2015-11-10"
"007390","네이처셀",8000.0,15.44,"","중국 면세점 진출 소식에 급등","2015-11-10"
"065560","큐브스",5870.0,13.98,"","중국 내 유통사업 진출 기대감에 급등","2015-11-10"
"217190","제너셈",6500.0,13.44,"","무상증자 권리락 효과로 급등","2015-11-10"
"065420","에스아이리소스",1340.0,12.61,"","액면분할 후 변경상장 첫날 급등","2015-11-10"
"086200","씨앤비텍",7110.0,10.23,"","전자상거래 플랫폼 '소사이어티' 中 진출 기대감이 지속되며 급등","2015-11-10"
"048870","코아로직",2450.0,29.97,2.0,"매각 절차 진행 모멘텀이 지속되며 이틀째 상한가","2015-11-11"
"037340","네오이녹스엔모크스",6560.0,29.9,1.0,"中 유통사업 본격화 기대감이 지속되며 상한가","2015-11-11"
"027740","마니커",1270.0,29.72,1.0,"삼계탕 중국 수출 기대감이 지속되며 상한가","2015-11-11"
"030270","가희",3380.0,26.12,"","유상증자 기대감 지속 및 中 시장 진출 기대감에 급등","2015-11-11"
"136480","하림",5270.0,22.7,"","삼계탕 중국 수출 기대감이 지속되며 급등","2015-11-11"
"043910","자연과환경",1725.0,19.79,"","정부의 4대강 활용 가뭄 대책 검토 소식에 수자원 질적개선 관련주 강세 속 급등","2015-11-11"
"031860","에이모션",3240.0,17.82,"","외국인 관광객 대상 문화사업 진출 기대감에 급등","2015-11-11"
"095300","엔에스브이",7930.0,30.0,2.0,"최대주주 변경을 수반하는 주식양수도 계약 체결에 상한가","2015-11-12"
"011080","형지I&C",2910.0,29.91,1.0,"부산면세점 운영권 취득 기대감에 상한가","2015-11-12"
"043580","에임하이",10800.0,29.5,1.0,"中 게임업계 경영진 합류 소식에 상한가","2015-11-12"
"093240","형지엘리트",4800.0,27.32,"","부산면세점 운영권 취득 기대감에 급등","2015-11-12"
"056730","아큐픽스",2800.0,16.67,"","대규모 유연탄 공급계약 체결 모멘텀이 지속되며 급등","2015-11-12"
"037340","네오이녹스엔모크스",7020.0,30.0,1.0,"中 유통사업 본격화 기대감이 지속되며 상한가","2015-11-13"
"004170","신세계",255500.0,12.06,"","시내 면세점 선정 기대감에 급등","2015-11-13"
"089980","상아프론테크",10850.0,11.74,"","전기차 관련 매출 고성장 기대감에 급등","2015-11-13"
"066790","씨씨에스",1185.0,29.79,2.0,"반기문 UN사무총장의 방북 소식에 관련주로 부각되며 이틀째 상한가","2015-11-16"
"058450","일야",3190.0,29.94,1.0,"반기문 UN사무총장의 방북 소식에 관련주로 부각되며 상한가","2015-11-16"
"058530","이큐스앤자루",4780.0,29.89,1.0,"30억원 규모 유상증자 결정에 상한가","2015-11-16"
"099520","ITX시큐리티",2375.0,29.78,1.0,"프랑스 연쇄 테러 소식에 일부 CCTV 관련주 상승 속 상한가","2015-11-16"
"021880","씨엑스씨종합캐피탈",1275.0,29.7,1.0,"3분기 실적 호조로 상한가","2015-11-16"
"036200","유니셈",10950.0,27.33,"","자회사 한국스마트아이디가 공인인증서를 금융카드(신용카드, 체크카드 등)에 직접 발급 받아 사용할 수 있는 기술을 개발했다는 소식에 급등","2015-11-16"
"010470","오리콤",14500.0,22.36,"","두산의 서울 시내 면세점 선정에 따른 수혜 기대감에 급등","2015-11-16"
"089530","에이티세미콘",1500.0,20.97,"","신임 경영지배인 선임 소식에 급등","2015-11-16"
"005110","한창",3970.0,19.04,"","반기문 UN사무총장의 방북 소식에 관련주로 부각되며 상한가","2015-11-16"
"900050","중국원양자원",4115.0,17.24,"","일부 국내 상장 중국기업 관련주 상승 속 급등","2015-11-16"
"115570","스타플렉스",7170.0,13.81,"","종속회사 청산진행에 따른 부동산 매각 추진계획에 급등","2015-11-16"
"049630","재영솔루텍",1845.0,13.19,"","반기문 UN사무총장의 방북 소식에 관련주로 부각되며 상한가","2015-11-16"
"079550","LIG넥스원",104500.0,12.12,"","3분기 실적 호조로 급등","2015-11-16"
"005750","대림B&Co",13400.0,11.67,"","3분기 실적 호조 모멘텀이 지속되며 급등","2015-11-16"
"009830","한화케미칼",23400.0,11.16,"","3분기 실적 호조에 급등","2015-11-16"
"058450","일야",4145.0,29.94,2.0,"반기문 UN사무총장의 방북 소식에 관련주로 부각되며 이틀째 상한가","2015-11-17"
"018700","바른손",2645.0,29.98,1.0,"관리종목 지정사유 일부 해제 소식에 상한가","2015-11-17"
"036630","세종텔레콤",2260.0,29.89,1.0,"제4이동통신 사업 기대감이 지속되며 상한가","2015-11-17"
"104110","신성이엔지",2175.0,29.85,1.0,"반기문 UN사무총장의 방북 소식에 관련주로 부각되며 상한가","2015-11-17"
"021880","씨엑스씨종합캐피탈",1525.0,19.61,"","3분기 실적 호조 모멘텀이 지속되며 급등","2015-11-17"
"047560","이스트소프트",18250.0,13.35,"","中 웹게임 '경천동지' OBT(오픈 베타 서비스) 임박 소식에 급등","2015-11-17"
"068400","AJ렌터카",11500.0,13.3,"","렌터카 시장 성장세 지속 기대감에 급등","2015-11-17"
"035620","바른손이앤에이",3750.0,13.29,"","바른손의 관리종목 지정사유 일부 해제 소식에 동반 급등","2015-11-17"
"145990","삼양사",107000.0,11.46,"","3분기 실적 호조에 급등","2015-11-17"
"000070","삼양홀딩스",147000.0,10.53,"","3분기 실적 호조에 급등","2015-11-17"
"058450","일야",5380.0,29.79,3.0,"반기문 UN사무총장의 방북설에 관련주로 부각되며 사흘째 상한가","2015-11-18"
"019660","베리타스",4160.0,30.0,1.0,"최대주주 변경을 수반하는 주식양수도 계약 체결에 상한가","2015-11-18"
"035620","바른손이앤에이",4875.0,30.0,1.0,"바른손의 관리종목 지정사유 일부 해제 소식에 상한가","2015-11-18"
"087220","스틸플라워",2275.0,30.0,1.0,"약 2,340억원 규모 러시아 수도공급 프로젝트 계약 체결 소식에 상한가","2015-11-18"
"054630","에이디칩스",3380.0,30.0,1.0,"최대주주 변경을 수반하는 주식양수도 계약 체결에 상한가","2015-11-18"
"049630","재영솔루텍",2390.0,29.89,1.0,"반기문 UN사무총장의 방북설에 관련주로 부각되며 상한가","2015-11-18"
"195990","유지인트",13250.0,19.37,"","무상증자 결정에 급등","2015-11-18"
"066790","씨씨에스",1395.0,14.34,"","반기문 UN사무총장의 방북설에 관련주로 부각되며 급등","2015-11-18"
"124500","아이티센",13800.0,9.09,"","관계사 시큐센 코넥스 상장 추진 소식에 급등","2015-11-18"
"054630","에이디칩스",4390.0,29.88,2.0,"최대주주 변경을 수반하는 주식양수도 계약 체결 모멘텀이 지속되며 상한가","2015-11-19"
"019660","베리타스",5400.0,29.81,2.0,"233억원 규모 제3자 유상증자 결정 및 최대주주 변경을 수반하는 주식양수도 계약 체결 모멘텀 지속에 상한가","2015-11-19"
"005860","한일사료",2060.0,29.97,1.0,"사료 관련주 상승 속 상한가","2015-11-19"
"017680","데코앤이",3300.0,29.92,1.0,"일부 패션/의류 관련주 상승 속 상한가","2015-11-19"
"078940","일경산업개발",3150.0,29.9,1.0,"전북 익산시 소재 토지 및 건물 취득 결정에 상한가","2015-11-19"
"900080","에스앤씨엔진그룹",2390.0,29.89,1.0,"中 상해자동차그룹과 전기차 부품 납품계약 체결 소식에 상한가","2015-11-19"
"021880","씨엑스씨종합캐피탈",1915.0,29.83,1.0,"3분기 실적 호조 모멘텀이 지속되며 상한가","2015-11-19"
"072470","우리산업홀딩스",9200.0,19.79,"","주력 자회사인 우리산업이 전기차 시장 확대 전망에 관련주로 부각되며 급등한 가운데, 동사의 주가도 동반 급등","2015-11-19"
"060310","3S",2650.0,18.3,"","FOSB 신제품, 독일/싱가포르 납품 승인 소식에 급등","2015-11-19"
"131390","피앤이솔루션",7960.0,16.37,"","전기차 시장 확대 전망에 관련주로 부각되며 급등","2015-11-19"
"020150","일진머티리얼즈",8400.0,16.02,"","전기차 시장 확대 전망에 관련주로 부각되며 급등","2015-11-19"
"049630","재영솔루텍",3165.0,29.98,1.0,"북한의 남북 실무접촉 제의 소식에 관련주로 부각되며 상한가","2015-11-20"
"071950","코아스",3840.0,29.95,1.0,"북한의 남북 실무접촉 제의 소식에 관련주로 부각되며 상한가","2015-11-20"
"058450","일야",6990.0,29.93,1.0,"반기문 UN사무총장의 방북 기대감이 지속되며 상한가","2015-11-20"
"054220","비츠로시스",1465.0,29.65,1.0,"스마트하이웨이 조성 소식에 관련주로 부각되며 상한가","2015-11-20"
"011200","현대상선",5730.0,26.49,"","북한의 남북 실무접촉 제의 소식에 관련주로 부각되며 급등","2015-11-20"
"001840","이화공영",4120.0,20.47,"","북한의 남북 실무접촉 제의 소식에 관련주로 부각되며 급등","2015-11-20"
"095300","엔에스브이",7200.0,17.84,"","10억원 규모 유상증자 납입 완료로 급등","2015-11-20"
"051500","CJ프레시웨이",76900.0,15.99,"","중국기업과 합작법인 설립 소식에 급등","2015-11-20"
"101400","네오피델리티",3500.0,14.38,"","헬스케어 신사업 기대감에 급등","2015-11-20"
"121890","에스디시스템",7560.0,14.03,"","스마트하이웨이 조성 소식에 관련주로 부각되며 급등","2015-11-20"
"019170","신풍제약",5470.0,29.93,1.0,"피라맥스과립' EMA 신약 승인 소식에 상한가","2015-11-23"
"079190","EMW",3105.0,29.92,1.0,"국방부 납품 계약 체결에 상한가","2015-11-23"
"054410","케이피티",12350.0,29.59,1.0,"최대주주 변경 소식에 상한가","2015-11-23"
"043090","팜스웰바이오",6700.0,27.13,"","바이오/제약 관련주 강세 속 급등","2015-11-23"
"068150","엔티피아",1810.0,19.47,"","100억원 규모 마스크팩 공급계약 체결에 급등","2015-11-23"
"028300","에이치엘비",25350.0,18.18,"","'아파티닙' 기대감에 급등","2015-11-23"
"048430","유라테크",7540.0,30.0,1.0,"반기문 UN 총장의 방북 언급에 관련주로 부각되며 상한가","2015-11-24"
