"종목코드","종목명","가격","등락","상한가일수","사유","날짜"
"101390","아이엠",4705.0,29.97,1.0,"증강현실(AR)과 가상현실(VR) 관련 핵심기술 부각에 상한가","2016-07-15"
"045340","토탈소프트",3905.0,29.95,1.0,"포켓몬 go 흥행 모멘텀 지속으로 상한가","2016-07-15"
"064260","다날",6730.0,29.92,1.0,"미국 법인, 포켓몬 go 결제서비스 업체 지분 보유 소식에 상한가","2016-07-15"
"047080","한빛소프트",10150.0,29.3,"","포켓몬 go 흥행 모멘텀 지속으로 급등","2016-07-15"
"016100","리더스코스메틱",30650.0,19.96,"","中 전자상거래업체 및 홈쇼핑업체와 MOU 체결 소식에 급등","2016-07-15"
"010050","우리종금",718.0,13.79,"","우리은행 매각 기대감에 급등","2016-07-15"
"066110","한프",11400.0,11.76,"","인공지능 기반 증강현실(AR)과 가상현실(VR) 신사업 기대감이 지속되며 이틀째 급등","2016-07-15"
"033430","코리드",1150.0,11.65,"","감자 및 상호변경 후 거래재개 첫날 급등","2016-07-15"
"091970","나노캠텍",6110.0,10.29,"","증강현실 관련 국책과제 수행 부각에 급등","2016-07-15"
"131100","리켐",2850.0,10.25,"","삼성전자의 중국 전기차 업체 BYD 투자 소식에 전기차/2차전자 관련주 상승 속 급등","2016-07-15"
"101390","아이엠",6110.0,29.86,2.0,"포켓몬 go 흥행몰이 지속에 관련주 강세 속 이틀째 상한가","2016-07-18"
"106080","하이소닉",4840.0,29.93,1.0,"日 게임업체와 가상현실(VR)·증강현실(AR) 관련 협의 소식에 상한가","2016-07-18"
"080220","제주반도체",5000.0,29.87,1.0,"中 '중관춘' M&A 모태펀드 설립 소식에 관련주로 부각되며 상한가","2016-07-18"
"045340","토탈소프트",4595.0,17.67,"","포켓몬 go 흥행몰이 지속에 관련주 강세 속 급등","2016-07-18"
"054450","텔레칩스",12200.0,14.55,"","포켓몬 go 흥행몰이 지속에 관련주 강세 속 급등","2016-07-18"
"047560","이스트소프트",13650.0,13.75,"","포켓몬 go 흥행몰이 지속 및 '카발' IP 中 진출 소식에 급등","2016-07-18"
"099830","씨그널엔터테인먼트그룹",2115.0,12.2,"","中 화이자신, 해외투자 정부 승인 소식에 급등","2016-07-18"
"066110","한프",12600.0,10.53,"","포켓몬 go 흥행몰이 지속에 관련주 강세 속 급등","2016-07-18"
"010050","우리종금",792.0,10.31,"","우리은행 매각 기대감이 지속되며 급등","2016-07-18"
"193250","와이제이엠게임즈",5570.0,10.08,"","가상현실(VR) 게임 출시하는 '일리언'에 투자 소식에 급등","2016-07-18"
"222420","미래에셋제4호스팩",5570.0,29.99,1.0,"쎄노텍과 합병을 앞두고 상한가","2016-07-19"
"090460","비에이치",8400.0,21.74,"","갤럭시노트 7 공개를 앞두고 관련 부품주로 부각되며 급등","2016-07-19"
"106080","하이소닉",5710.0,17.98,"","햅틱 모듈 구비 휴대단말기 관련 대만 특허 취득 소식 및 日게임업체와 VR/AR 관련 협의 모멘텀 지속에 급등","2016-07-19"
"088390","이녹스",15350.0,14.55,"","갤럭시노트 7 공개를 앞두고 관련 부품주로 부각되며 급등","2016-07-19"
"042500","링네트",4895.0,12.53,"","日 소프트뱅크, 英 ARM 인수 소식에 사물인터넷 관련주 강세 속 급등","2016-07-19"
"051370","인터플렉스",14750.0,9.26,"","갤럭시노트 7 공개를 앞두고 관련 부품주로 부각되며 급등","2016-07-19"
"082800","루미마이크로",1820.0,30.0,1.0,"서울 신축 대형건물 환경영향 평가 강화 소식에 LED주 상승 속 상한가","2016-07-20"
"123010","옵토팩",8070.0,29.95,1.0,"이전상장 첫날 상한가","2016-07-20"
"036690","코맥스",6570.0,23.26,"","증강현실 적용 가능 기술 부각에 급등","2016-07-20"
"039840","디오",56300.0,18.03,"","고성장세 지속 전망에 급등","2016-07-20"
"066110","한프",14500.0,17.41,"","인공지능 기반 증강현실(AR)과 가상현실(VR) 신사업 기대감 지속에 급등","2016-07-20"
"214310","세미콘라이트",16400.0,17.14,"","서울 신축 대형건물 환경영향 평가 강화 소식에 LED주 상승 속 급등","2016-07-20"
"040350","큐로컴",3715.0,15.73,"","자회사 스마젠 에이즈백신 美 임상2상 개시 임박 소식에 급등","2016-07-20"
"150840","인트로메딕",10350.0,13.11,"","바이오신약 개발 본격화 기대감에 급등","2016-07-20"
"039670","스포츠서울",3830.0,10.53,"","민국저축은행 대상 35억원 규모 사모 CB발행 결정에 급등","2016-07-20"
"047080","한빛소프트",11000.0,10.11,"","포켓몬 go 흥행 모멘텀 지속으로 급등","2016-07-20"
"036620","버추얼텍",2840.0,29.98,1.0,"포켓몬 go 흥행에 따른 해외 보조배터리 판매 급증 소식에 상한가","2016-07-21"
"087220","스틸플라워",1610.0,29.84,1.0,"서태평양 망간각 독점탐사광구 확보에 따른 개발 참여 기대감에 상한가","2016-07-21"
"131370","알서포트",2610.0,18.91,1.0,"자회사 게임덕, 포켓몬 go SNS 중계 공식채널 개설 소식에 급등","2016-07-21"
"047820","초록뱀",4780.0,24.16,"","드라마 'W' 흥행 기대감에 급등","2016-07-21"
"070300","솔라시아",7600.0,18.75,"","ARM 등과 공동으로 통합방식 보안체계 구축 소식에 급등","2016-07-21"
"043290","케이맥",13700.0,17.09,"","디스플레이주 3분기 실적 대폭 개선 전망 모멘텀이 지속되며 급등","2016-07-21"
"123010","옵토팩",9440.0,16.98,"","이전 상장 이틀째 급등","2016-07-21"
"030530","원익홀딩스",7600.0,16.74,"","3분기부터 실적 개선 전망에 급등","2016-07-21"
"020120","다우인큐브",3560.0,14.1,"","전자책 유통업계 협력 강화 소식에 급등","2016-07-21"
"070590","한솔인티큐브",3145.0,12.32,"","자회사 솔라시아가 ARM 등과 공동으로 통합방식 보안체계 구축 소식에 급등","2016-07-21"
"066310","큐에스아이",10550.0,11.17,"","가상현실(VR)ㆍ동작인식 앱 신제품 양산 개시 소식에 급등","2016-07-21"
"159580","제로투세븐",9450.0,29.99,1.0,"정부, 저출산 대응에 109조원 투입 소식에 상한가","2016-07-22"
"071670","에이테크솔루션",6110.0,29.86,1.0,"2분기 영업이익 및 순이익 흑자 전환에 상한가","2016-07-22"
"118000","우리들휴브레인",6400.0,18.3,"","문재인, 반기문 대선 후보 지지율 추격 소식에 급등","2016-07-22"
"013990","아가방컴퍼니",8670.0,12.45,"","정부, 저출산 대응에 109조원 투입 소식에 급등","2016-07-22"
"222420","미래에셋제4호스팩",6350.0,12.39,"","쎄노텍과 합병을 앞두고 급등","2016-07-22"
"040910","아이씨디",15050.0,11.07,"","3분기 실적 대폭 개선 모멘텀 지속에 일부 디스플레이 관련주 급등","2016-07-22"
"004000","롯데정밀화학",35900.0,10.8,"","2분기 어닝 서프라이즈 평가에 급등","2016-07-22"
"039230","솔브레인이엔지",2700.0,9.53,"","국내외 주요 반도체 업체들의 3D NAND 투자 가시화에 일부 관련주 상승 속 급등","2016-07-22"
"039790","위노바",1840.0,9.2,"","삼성·CJ 유전자가위 연구 참여 소식에 급등","2016-07-22"
"124500","아이티센",18850.0,30.0,1.0,"무상증자 결정에 상한가","2016-07-25"
"023430","아이이",1100.0,29.56,1.0,"총 928억원 규모 제3자배정 유상증자 결정에 상한가","2016-07-25"
"025820","이구산업",2210.0,27.75,"","희토류 대체 가능한 미세 구리선 개발 소식에 일부 비철금속 관련주 상승 속 급등","2016-07-25"
"096040","이트론",924.0,26.23,"","이노그리드와 국산 클라우드 어플라이언스 공동개발 소식에 급등","2016-07-25"
"014470","부방",5600.0,13.25,"","부산방직과 합병 앞두고 급등","2016-07-25"
"060240","룽투코리아",15150.0,12.22,"","한중 합작 AR게임 출시 기대감에 급등","2016-07-25"
"018700","바른손",7300.0,11.96,"","문재인, 반기문 대선 후보 지지율 추격 모멘텀이 지속되며 급등","2016-07-25"
"025270","부산방직",7150.0,11.2,"","부방과 합병을 앞두고 급등","2016-07-25"
"086790","하나금융지주",27600.0,9.52,"","2분기 실적 호조에 급등","2016-07-25"
"036620","버추얼텍",3450.0,29.94,1.0,"포켓몬 go 흥행에 따른 해외 보조배터리 판매 급증 모멘텀이 지속되며 상한가","2016-07-26"
"131370","알서포트",2800.0,13.82,"","자회사 게임덕, 포켓몬 go SNS 중계 공식채널 개설 모멘텀이 지속되며 급등","2016-07-26"
"004380","삼익THK",10850.0,11.51,"","삼성전자와 공동으로 로봇 개발 완료 소식에 급등","2016-07-26"
"014100","보령메디앙스",18000.0,11.11,"","중국 영유아시장 고성장 전망에 출산장려정책/엔젤산업 관련주 상승 속 급등","2016-07-26"
"051370","인터플렉스",16450.0,10.77,"","하반기 실적 기대감에 급등","2016-07-26"
"101390","아이엠",6250.0,29.94,1.0,"포켓몬 go 국내 출시 기대감에 상한가","2016-07-27"
"001020","페이퍼코리아",890.0,17.26,"","롯데아울렛 군산점 조건부 승인 소식에 급등","2016-07-27"
"109610","에스와이패널",20300.0,17.0,"","무상증자 권리락 효과로 급등","2016-07-27"
"065440","이루온",4890.0,16.15,"","포켓몬 go 국내 출시 기대감에 급등","2016-07-27"
"208350","케이비제5호스팩",2440.0,11.42,"","지란지교시큐리티와 합병 승인 소식에 급등","2016-07-27"
"056700","신화인터텍",4930.0,10.79,"","OLED 테이프 사업 성장 기대감에 급등","2016-07-27"
"052690","한전기술",29700.0,9.39,"","2분기 실적 호조에 급등","2016-07-27"
"208860","엔지스테크널러지",24700.0,30.0,1.0,"신규상장 첫날 상한가","2016-07-28"
"123570","이엠넷",10050.0,29.68,1.0,"무상증자 결정에 상한가","2016-07-28"
"036620","버추얼텍",4000.0,21.4,"","포켓몬 go 흥행에 따른 해외 보조배터리 판매 급증 모멘텀이 지속되며 급등","2016-07-28"
"101390","아이엠",7190.0,15.04,"","포켓몬 go 국내 출시 기대감이 지속되며 급등","2016-07-28"
"171010","램테크놀러지",3295.0,12.07,"","LG디스플레이의 중소형 OLED 생산시설 투자 모멘텀 및 금산공장 1,3 제조소 생산재개 모멘텀이 지속되며 급등","2016-07-28"
"177350","베셀",11600.0,11.54,"","플렉시블 OLED용 장비 중국 공급 기대감 및 LG디스플레이의 중소형 OLED 생산시설 투자 모멘텀 지속에 급등","2016-07-28"
"059100","아이컴포넌트",16950.0,11.51,"","퀀텀닷 수요 증가 수혜 기대감에 급등","2016-07-28"
"083930","아바코",6490.0,10.75,"","LG디스플레이의 중소형 OLED 생산시설 투자 모멘텀이 지속되며 급등","2016-07-28"
"204320","만도",259500.0,9.73,"","2분기 실적 호조 분석에 급등","2016-07-28"
"009540","현대중공업",126000.0,9.57,"","2분기 실적 호조에 급등","2016-07-28"
"108230","톱텍",20100.0,9.54,"","LG디스플레이의 중소형 OLED 생산시설 투자 모멘텀이 지속되며 급등","2016-07-28"
"082210","옵트론텍",7730.0,9.03,"","AR용 적외선 파장 제어기술 보유 모멘텀이 지속되며 급등","2016-07-28"
"123570","이엠넷",13050.0,29.85,2.0,"무상증자 모멘텀이 지속되며 이틀째 상한가","2016-07-29"
"127710","아시아경제",8940.0,29.94,1.0,"자회사 팍스넷 상장을 앞두고 상한가","2016-07-29"
"017900","광전자",2960.0,29.82,1.0,"'포켓몬 go' 열풍에 닌텐도 위치센서 공급 사실이 부각되며 상한가","2016-07-29"
"900050","중국원양자원",1330.0,29.76,1.0,"거래 재개 첫날 상한가","2016-07-29"
"039230","솔브레인이엔지",2900.0,20.83,"","삼성전자의 생산설비 투자 기대감에 반도체 장비주 강세 속 급등","2016-07-29"
"090470","제이스텍",14100.0,17.5,"","삼성전자의 생산설비 투자 기대감에 반도체 장비주 강세 속 급등","2016-07-29"
"054620","AP시스템",18900.0,11.18,"","삼성전자의 생산설비 투자 기대감에 반도체 장비주 강세 속 급등","2016-07-29"
"900050","중국원양자원",1725.0,29.7,2.0,"거래재개 후 이틀연속 상한가","2016-08-01"
"064240","홈캐스트",12850.0,29.54,1.0,"최대주주 에이치바이온 지분 확대 소식에 상한가","2016-08-01"
"080000","에스엔유",6300.0,23.77,"","삼성전자 생산설비 투자 기대감 지속에 급등","2016-08-01"
"038160","팍스넷",12550.0,20.67,"","신규 상장 첫날 급등","2016-08-01"
"039670","스포츠서울",5010.0,20.29,"","신규사업 다각화 기대감에 급등","2016-08-01"
"008970","동양철관",1680.0,17.07,"","쿠웨이트 정유공사 공급계약 체결에 급등","2016-08-01"
"071280","로체시스템즈",10300.0,13.19,"","삼성전자 생산설비 투자 기대감 지속에 급등","2016-08-01"
"160600","에스엔텍",11100.0,12.69,"","삼성전자 생산설비 투자 기대감 지속에 급등","2016-08-01"
"143540","영우디에스피",24500.0,10.86,"","삼성전자 생산설비 투자 기대감 지속에 급등","2016-08-01"
"226350","아이엠텍",8450.0,23.36,"","알파벳, 바이오신사업 진출 소식에 급등","2016-08-02"
"051170","썬코어",4880.0,14.42,"","사우디 제다프로젝트 공동 수행 합의 소식에 급등","2016-08-02"
"004380","삼익THK",12450.0,12.16,"","삼성전자와 공동으로 로봇 개발 완료 모멘텀 지속에 급등","2016-08-02"
"065130","탑엔지니어링",7170.0,10.99,"","삼성전자 생산설비 투자 기대감 지속에 급등","2016-08-02"
"017180","명문제약",6800.0,10.57,"","美 지카바이러스 감염자 증가 소식에 관련주 상승 속 급등","2016-08-02"
"024800","유성티엔에스",5980.0,9.72,"","차기 대권주자 적합도 더민주 문재인 1위 소식에 급등","2016-08-02"
"118000","우리들휴브레인",8160.0,9.53,"","차기 대권주자 적합도 더민주 문재인 1위 소식에 급등","2016-08-02"
"092870","엑시콘",11950.0,9.13,"","삼성전자 생산설비 투자 기대감 지속에 급등","2016-08-02"
"001140","국보",20800.0,8.9,"","차기 대권주자 적합도 더민주 문재인 1위 소식에 급등","2016-08-02"
"003070","코오롱글로벌",16800.0,8.74,"","2분기 실적 호조 모멘텀 지속에 급등","2016-08-02"
"104040","대성파인텍",20000.0,8.7,"","최대주주변경을 수반한 주식양수도계약 검토 소식에 급등","2016-08-02"
"089590","제주항공",35500.0,8.56,"","국제유가 급락 및 항공 성수기 수혜 기대감에 급등","2016-08-02"
"078650","코렌",8350.0,29.86,1.0,"삼성전자에 홍채인식렌즈 유일 납품 소식에 상한가","2016-08-03"
"001140","국보",27000.0,29.81,1.0,"차기 대권주자 적합도 더민주 문재인 1위 모멘텀 지속에 상한가","2016-08-03"
"001020","페이퍼코리아",956.0,16.87,"","새만금에 내국인 출입 허용 카지노 건립 추진 소식에 급등","2016-08-03"
"111870","삼본정밀전자",11650.0,16.62,"","갤럭시노트7 홍채인식 기술 부각에 급등","2016-08-03"
"131290","티에스이",10600.0,12.29,"","삼성전자의 생산설비 투자 기대감 지속에 급등","2016-08-03"
"057500","SKC 솔믹스",2395.0,9.86,"","올해 실적 개선 기대감 지속에 급등","2016-08-03"
"108230","톱텍",22200.0,9.09,"","삼성전자의 생산설비 투자 기대감 지속에 급등","2016-08-03"
"064240","홈캐스트",14450.0,9.06,"","(주)에이치바이온(최대주주) 등 대상 100억원 규모 사모 CB 발행 결정 모멘텀 지속에 급등","2016-08-03"
"143540","영우디에스피",25450.0,8.76,"","삼성전자의 생산설비 투자 기대감 지속에 급등","2016-08-03"
"071670","에이테크솔루션",6890.0,30.0,1.0,"삼성전자의 피아트 부품 회사 인수 추진설에 상한가","2016-08-04"
"131760","파인텍",9880.0,30.0,1.0,"㈜세광테크 인수 소식에 상한가","2016-08-04"
"066900","디에이피",5190.0,19.31,"","갤럭시노트7 출시 기대감에 급등","2016-08-04"
"039290","인포뱅크",7900.0,17.91,"","삼성전자의 피아트 부품 회사 인수 추진설에 급등","2016-08-04"
"101390","아이엠",7330.0,16.53,"","갤럭시노트7 출시 기대감에 급등","2016-08-04"
"111870","삼본정밀전자",13500.0,15.88,"","갤럭시노트7 홍채인식 기술 부각 모멘텀이 지속되며 이틀째 급등","2016-08-04"
"104110","신성이엔지",4090.0,14.41,"","삼성전자 생산설비 투자 기대감 지속에 급등","2016-08-04"
"053590","한국테크놀로지",3320.0,13.7,"","최대주주 이디의 전환사채 발행 소식에 급등","2016-08-04"
"097520","엠씨넥스",18900.0,10.2,"","삼성전자 홍채인식 모듈생산 가능성 부각에 급등","2016-08-04"
"065680","우주일렉트로",15800.0,9.72,"","갤럭시노트7 출시 기대감에 급등","2016-08-04"
"097870","효성오앤비",15450.0,9.19,"","스리랑카 비료 공급 소식에 급등","2016-08-04"
"036180","영인프런티어",7400.0,9.14,"","2분기 실적 호조에 급등","2016-08-04"
"071670","에이테크솔루션",8950.0,29.9,2.0,"삼성전자의 피아트 부품 회사 인수 추진 기대감이 지속되며 이틀째 상한가","2016-08-05"
"043910","자연과환경",4060.0,29.92,1.0,"40억원 규모 3자배정 유상증자 결정에 상한가","2016-08-05"
"136510","쎄미시스코",12300.0,24.87,"","삼성전자 생산설비 투자 기대감 지속에 급등","2016-08-05"
"106080","하이소닉",6020.0,20.16,"","포켓몬코리아와 라이선스 계약 체결 소식에 급등","2016-08-05"
"069330","유아이디",3500.0,17.85,"","갤럭시노트7 출시 기대감에 급등","2016-08-05"
"038950","파인디지털",6950.0,14.5,"","스마트카 및 증강현실 수혜 기대감이 부각되며 급등","2016-08-05"
"002990","금호산업",10800.0,14.29,"","2분기 흑자전환 모멘텀이 지속되며 급등","2016-08-05"
"082740","두산엔진",4750.0,10.21,"","선박 인도량이 증가에 따른 수혜 전망에 급등","2016-08-05"
"160600","에스엔텍",11550.0,9.48,"","삼성전자 생산설비 투자 기대감 지속에 급등","2016-08-05"
"032680","소프트센",3000.0,29.87,1.0,"박근혜 대통령의 원격의료 허용 의료법 개정 촉구 모멘텀이 지속되며 상한가","2016-08-08"
"032350","롯데관광개발",16400.0,29.64,1.0,"주당 0.5주 무상증자 결정에 상한가","2016-08-08"
"036640","HRS",4820.0,29.92,"","갤럭시노트7 방수소재 공급 사실 부각에 상한가","2016-08-08"
"043910","자연과환경",5000.0,23.15,"","40억원 규모 3자배정 유상증자 결정 모멘텀이 지속되며 이틀째 급등","2016-08-08"
"115610","이미지스",8300.0,17.9,"","갤럭시노트7 출시 기대감에 급등","2016-08-08"
"054780","키이스트",3055.0,10.69,"","사드논란에도 中 내 김수현 인기 여전 소식에 급등","2016-08-08"
"033240","자화전자",16200.0,9.83,"","갤럭시노트7 출시 기대감에 급등","2016-08-08"
"067170","오텍",8800.0,9.45,"","자회사 오텍캐리어 에어컨 판매 기대감 지속에 급등","2016-08-08"
"007540","샘표",50800.0,29.76,1.0,"분할상장 첫날 상한가","2016-08-09"
"064260","다날",7770.0,24.12,"","포켓몬 go 결제업체 뱅고와 제휴 협의 소식에 급등","2016-08-09"
"039290","인포뱅크",8750.0,15.13,"","아이핀(I-PIN)/전자결제(전자화폐) 관련주 강세 속 급등","2016-08-09"
"053300","한국정보인증",8840.0,13.04,"","아이핀(I-PIN)/전자결제(전자화폐) 관련주 강세 속 급등","2016-08-09"
"083930","아바코",7660.0,11.99,"","2분기 실적 호조 및 삼성전자 생산설비 투자 기대감이 지속되며 급등","2016-08-09"
"013310","아진산업",9890.0,10.5,"","2분기 실적 호조에 급등","2016-08-09"
"007540","샘표",66000.0,29.92,2.0,"분할 상장 후 이틀째 상한가","2016-08-10"
"211270","AP위성통신",10850.0,29.63,1.0,"자회사 합병 발표 후 거래재개 첫날 상한가","2016-08-10"
"030270","에스마크",5650.0,24.45,"","태국 SWA캐피탈과 현지 조인트벤처 설립 소식에 급등","2016-08-10"
"200230","텔콘",32500.0,21.04,"","비보존 신약 임상3상 진행 기대감에 급등","2016-08-10"
"123840","한일진공",4010.0,15.9,"","비보존 신약 임상3상 진행 기대감에 급등","2016-08-10"
"042040","케이피엠테크",13950.0,14.81,"","비보존 신약 임상3상 진행 기대감에 텔콘 주가 급등 속 동반 급등","2016-08-10"
"001060","JW중외제약",64000.0,11.11,"","JW그룹주 동반 상승 속 급등","2016-08-10"
"001570","금양",4660.0,8.88,"","청해염호공업유한공사와 합작투자를 위한 실사 진행 소식에 급등","2016-08-10"
"102260","동성코퍼레이션",7430.0,8.63,"","가업가치 긍정적 평가에 급등","2016-08-10"
"032980","바이온",3070.0,29.81,1.0,"북경원일차식유한공사 지분 인수 완료에 상한가","2016-08-11"
"222420","쎄노텍",4950.0,28.74,"","산업소재 핵심기술개발 국책과제 주관기관 선정에 급등","2016-08-11"
"900100","뉴프라이드",6670.0,21.27,"","中 홈쇼핑 제품판매 본계약 체결 소식에 급등","2016-08-11"
"002900","동양물산",2405.0,30.0,1.0,"원샷법 적용 1호 기업 유력 소식에 상한가","2016-08-12"
"248170","샘표식품",57500.0,29.8,1.0,"분할 상장 모멘텀 지속에 상한가","2016-08-12"
"007540","샘표",84200.0,20.63,"","분할 상장 모멘텀 지속에 급등","2016-08-12"
"051370","인터플렉스",18250.0,15.87,"","3분기 턴어라운드 기대감에 급등","2016-08-12"
"192390","윈하이텍",8300.0,11.86,"","대구공항 이전 가시화에 따른 수혜 기대감에 급등","2016-08-12"
"060560","홈센타",4790.0,11.01,"","대구공항 이전 가시화에 따른 수혜 기대감에 급등","2016-08-12"
"005430","한국공항",43400.0,10.71,"","2분기 실적 호조에 급등","2016-08-12"
"002990","금호산업",12000.0,10.09,"","금호家 형제간 갈등 일단락 속 급등","2016-08-12"
"123330","제닉",21150.0,9.02,"","2분기 실적 호조에 급등","2016-08-12"
"038620","위즈코프",1635.0,9.0,"","2조8,000억원 규모 잠실개발 본격화 소식에 급등","2016-08-12"
"094360","칩스앤미디어",13650.0,30.0,1.0,"하반기 실적 성장 기대감이 지속되며 상한가","2016-08-16"
"900070","글로벌에스엠",2365.0,29.95,1.0,"신사업 진출 기대감에 상한가","2016-08-16"
"123690","한국화장품",12850.0,29.93,1.0,"2분기 실적 호조에 상한가","2016-08-16"
"003350","한국화장품제조",39550.0,29.89,1.0,"2분기 실적 호조에 상한가","2016-08-16"
"009300","삼아제약",30000.0,26.85,"","2분기 실적 호조에 급등","2016-08-16"
"045660","에이텍",5950.0,20.32,"","2분기 실적 호조에 급등","2016-08-16"
"007610","선도전기",4200.0,20.17,"","디스플레이 건설설비 공급계약 백지공시 모멘텀이 지속되며 급등","2016-08-16"
"115570","스타플렉스",8780.0,13.58,"","2분기 실적 호조에 급등","2016-08-16"
"010240","흥국",6050.0,13.3,"","2분기 실적 개선에 급등","2016-08-16"
"106080","하이소닉",5600.0,11.55,"","햅틱 액추에이터 中 시장 진출 소식에 급등","2016-08-16"
"002220","한일철강",23300.0,10.69,"","2분기 영업이익 및 순이익 흑자 전환에 급등","2016-08-16"
"027050","코리아나",7960.0,10.56,"","주요 화장품업체들의 2분기 실적 호조 소식에 급등","2016-08-16"
"010240","흥국",7860.0,29.92,1.0,"2분기 실적 개선 모멘텀이 지속되며 상한가","2016-08-17"
"111870","삼본정밀전자",17600.0,29.89,1.0,"갤럭시노트7 돌풍 기대감에 홍채인식 관련주로 부각되며 상한가","2016-08-17"
"000650","천일고속",128000.0,29.69,1.0,"서울고속버스터미날 지분 매각설에 상한가","2016-08-17"
"060560","홈센타",5560.0,19.57,"","대구공항 이용객 급증 소식에 급등","2016-08-17"
"032560","황금에스티",7400.0,15.99,"","2분기 실적 호조에 급등","2016-08-17"
"005710","대원산업",8550.0,14.0,"","2분기 실적 호조에 급등","2016-08-17"
"090710","디에스티로봇",6800.0,13.14,"","2분기 영업이익 및 순이익 흑자전환에 급등","2016-08-17"
"023790","동일철강",5750.0,12.52,"","2분기 영업이익 및 순이익 흑자전환에 급등","2016-08-17"
"064090","한양하이타오",3035.0,12.41,"","36억원 규모의 유형자산 양도 결정에 급등","2016-08-17"
"011780","금호석유",71800.0,12.36,"","2분기 영업이익 호조로 급등","2016-08-17"
"000240","한국타이어월드와이드",21650.0,9.62,"","2분기 실적 호조에 급등","2016-08-17"
"019180","티에이치엔",3140.0,9.22,"","2분기 실적 호조에 급등","2016-08-17"
"214310","세미콘라이트",20800.0,30.0,1.0,"주당 0.5주 무상증자 결정에 상한가","2016-08-18"
"187270","신화콘텍",8770.0,29.93,1.0,"갤럭시노트7에 부품 공급 소식에 상한가","2016-08-18"
"089010","켐트로닉스",7180.0,22.74,"","갤럭시노트7 흥행 수혜 기대감에 급등","2016-08-18"
"044490","태웅",29000.0,16.47,"","2분기 영업이익 및 순이익 흑자전환 모멘텀이 지속되며 급등","2016-08-18"
"177350","베셀",12250.0,15.02,"","갤럭시노트7 흥행 수혜 기대감에 급등","2016-08-18"
"097520","엠씨넥스",22400.0,14.58,"","갤럭시노트7 홍채인식 카메라모듈 납품 소식에 급등","2016-08-18"
"115610","이미지스",8760.0,12.74,"","갤럭시노트7 흥행 수혜 기대감에 급등","2016-08-18"
"045660","에이텍",6330.0,11.25,"","2분기 실적 호조 모멘텀이 지속되며 급등","2016-08-18"
"054950","제이브이엠",65500.0,11.02,"","2분기 실적 호조 모멘텀이 지속되며 급등","2016-08-18"
"115450","지트리비앤티",20150.0,9.81,"","안구건조증 FDA 긍정적 결과 기대감에 급등","2016-08-18"
"131760","파인텍",10600.0,9.17,"","갤럭시노트7 흥행 수혜 기대감에 급등","2016-08-18"
"097780","에스맥",9000.0,9.09,"","갤럭시노트7 흥행 수혜 기대감에 급등","2016-08-18"
"900270","헝셩그룹",3495.0,29.93,1.0,"신규상장 이틀만에 상한가","2016-08-19"
"900050","중국원양자원",2085.0,29.91,1.0,"자회사 파업 해결 기대감에 상한가","2016-08-19"
"155650","와이엠씨",8850.0,20.08,"","수익성 개선 기대감에 급등","2016-08-19"
"011810","STX",2480.0,18.94,"","매각 본격 추진설에 급등","2016-08-19"
"093240","형지엘리트",7160.0,14.93,"","200억원 규모 전환사채 발행 결정에 급등","2016-08-19"
"006380","카프로",6200.0,11.91,"","3분기 흑자전환 전망에 급등","2016-08-19"
"039230","솔브레인이엔지",3350.0,10.38,"","삼성전자 생산설비 투자 기대감이 지속되며 급등","2016-08-19"
"071970","STX중공업",2180.0,10.38,"","STX 매각 본격 추진설에 급등","2016-08-19"
"145020","휴젤",439900.0,10.14,"","2분기 실적 호조 모멘텀이 지속되며 급등","2016-08-19"
"220260","엘아이지이에스스팩",2840.0,29.98,1.0,"일부 스팩주 급등 속 상한가","2016-08-22"
"222980","한국맥널티",21050.0,29.94,1.0,"항궤양제 식약처 허가 획득 소식에 상한가","2016-08-22"
"230980","IBKS제4호스팩",3655.0,29.84,1.0,"솔트웍스 합병 승인 거래재개 첫날 상한가","2016-08-22"
"224060","코디엠",14650.0,29.65,1.0,"최대주주 변경을 수반한 주식양수도 계약 체결에 상한가","2016-08-22"
"154040","솔루에타",9200.0,21.53,"","갤럭시노트7 부품 공급 이슈 및 생체 인증 시장 진출 기대감에 급등","2016-08-22"
"066110","한프",14300.0,19.67,"","주당 1주 무상증자 결정에 급등","2016-08-22"
"208870","하나머스트3호스팩",2380.0,13.88,"","일부 스팩주 급등","2016-08-22"
"101390","아이엠",6810.0,13.5,"","구글 요청 한국 지도 반출 허용 기대감에 증강현실(AR)/가상현실(VR) 관련주 상승 속 급등","2016-08-22"
"137940","넥스트아이",19700.0,11.3,"","최대주주의 중국 화장품 업체 인수 소식에 급등","2016-08-22"
"900270","헝셩그룹",3890.0,11.3,"","주가 리레이팅 기대감에 급등","2016-08-22"
"900050","중국원양자원",2295.0,10.07,"","120억원 규모 제3자배정 유상증자 협의서 체결에 급등","2016-08-22"
"087600","픽셀플러스",17900.0,9.82,"","구글 요청 한국 지도 반출 허용 기대감에 증강현실(AR)/가상현실(VR) 관련주 상승 속 급등","2016-08-22"
"053610","프로텍",13700.0,9.16,"","전자파 차폐 관련 장비 수요 증가 기대감에 급등","2016-08-22"
"230980","IBKS제4호스팩",4750.0,29.96,2.0,"솔트웍스 합병 승인 모멘텀이 지속되며 거래재개 후 이틀째 상한가","2016-08-23"
"224060","코디엠",19000.0,29.69,2.0,"총 375억원 규모 자금 조달 소식에 이틀째 상한가","2016-08-23"
