"날짜","종목코드","종목명","급등 사유","등락"
"2007-03-28","","","세계육상선수권대회의 대구 유치에 따른 수혜 기대감",""
"2007-03-28","","","창투사 강세",""
"2007-03-29","","","구조조정 마무리 소식, 창투사 강세",""
"2007-03-29","","","창투사 강세",""
"2007-03-29","","","창투사 강세",""
"2007-03-29","","","창투사 강세",""
"2007-03-29","","","세계육상선수권대회 대구 유치에 따른 수혜 기대감",""
"2007-03-29","","","경영진 교체 소식",""
"2007-03-29","","","마카오 신설법인 설립 합작계약 체결 소식",""
"2007-03-29","","","상장폐지사유 해소소식",""
"2007-03-29","","","상장폐지사유 해소소식",""
"2007-03-30","","","세계육상선수권대회 대구 유치에 따른 수혜 기대감",""
"2007-03-30","","","3D입체극장시스템 수출 소식",""
"2007-03-30","","","영상 컨텐츠관련주 강세",""
"2007-03-30","","","한미 FTA 수혜 기대감",""
"2007-03-30","","","한미 FTA 수혜 기대감",""
"2007-03-30","","","영상 컨텐츠관련주 강세",""
"2007-03-30","","","일부 동물백신/방역주 강세",""
"2007-03-30","","","게임 ""오디션"" 전체이용가 등급 판정 소식",""
"2007-03-30","","","영상 컨텐츠관련주 강세",""
"2007-03-30","","","세계육상선수권대회 대구 유치에 따른 수혜 기대감",""
"2007-04-02","","","한미 FTA 타결에 따른 기대감으로 섬유주 동반 급등",""
"2007-04-02","","","한미 FTA 타결에 따른 기대감으로 섬유주 동반 급등",""
"2007-04-02","","","한미 FTA 타결 수혜주로 부각",""
"2007-04-02","","","게임 ""오디션"" 전체이용가 등급 판정 소식",""
"2007-04-02","","","한미 FTA 타결에 따른 기대감으로 자동차부품주 동반 급등",""
"2007-04-02","","","한미 FTA 타결에 따른 기대감으로 자동차부품주 동반 급등",""
"2007-04-02","","","한미 FTA 타결에 따른 기대감으로 섬유주 동반 급등",""
"2007-04-02","","","한미 FTA 타결 수혜주로 부각",""
"2007-04-02","","","한미 FTA 타결에 따른 기대감으로 자동차부품주 동반 급등",""
"2007-04-02","","","한미 FTA 타결에 따른 기대감으로 자동차부품주 동반 급등",""
"2007-04-03","","","한미 FTA 타결 수혜주로 부각",""
"2007-04-03","","","에너지사업 기대감",""
"2007-04-03","","","감자후 변경상장 첫날 급등",""
"2007-04-03","","","100Mbps 광랜 솔루션 EON개발소식",""
"2007-04-03","","","대규모 수주 소식",""
"2007-04-03","","","감자후 변경상장 첫날 급등",""
"2007-04-03","","","잇따른 공급계약 체결 소식",""
"2007-04-04","","","한미 FTA 타결 수혜주로 부각",""
"2007-04-04","","","에너지사업 기대감",""
"2007-04-04","","","신규사업 진출 기대감",""
"2007-04-04","","","감자에 따른 변경상장 이후 연일 급등",""
"2007-04-04","","","EA사와 게임 국내 독점유통계약 체결 소식",""
"2007-04-04","","","최대주주 변경 기대감",""
"2007-04-04","","","환경시장 확대에 따른 수혜 기대감",""
"2007-04-05","","","경영권 매각 계약 소식",""
"2007-04-05","","","인젠 대표이사의 퓨쳐인포넷 인수소식에 동반 급등",""
"2007-04-05","","","인젠 대표이사의 동사 인수소식",""
"2007-04-05","","","EA 독점유통 계약 효과",""
"2007-04-05","","","통신장비업체 강세",""
"2007-04-05","","","통신장비업체 강세",""
"2007-04-05","","","인젠 대표이사의 퓨쳐인포넷 인수소식",""
"2007-04-05","","","부동산 매각 기대감",""
"2007-04-05","","","통신장비업체 강세",""
"2007-04-05","","","대규모 공사 수주 소식",""
"2007-04-05","","","실적호조 전망",""
"2007-04-06","","","경영권 매각 계약 소식",""
"2007-04-06","","","EA 독점유통 계약 효과",""
"2007-04-06","","","인젠 대표이사의 동사 인수소식",""
"2007-04-06","","","3자배정 유상증자 결정",""
"2007-04-06","","","대규모 수주 모멘텀",""
"2007-04-06","","","로봇업체 합병 모멘텀",""
"2007-04-06","","","일부 비철금속주 강세",""
"2007-04-06","","","자원개발 사업목적 추가소식",""
"2007-04-06","","","물량부담 완화",""
"2007-04-06","","","3자배정 유상증자 결정(증자후 최대주주변경 예정)",""
"2007-04-06","","","차세대 세파계 항생제에 관한 특허취득 공시",""
"2007-04-09","","","경영권 매각 계약 소식",""
"2007-04-09","","","인젠 대표이사의 동사 인수소식",""
"2007-04-09","","","3자배정 유상증자 결정",""
"2007-04-09","","","3자배정 유상증자 결정",""
"2007-04-09","","","창투사 강세",""
"2007-04-09","","","창투사 강세",""
"2007-04-09","","","中 전광판 사업 수주 소식",""
"2007-04-09","","","전력설비주 강세",""
"2007-04-10","","","경영권 매각 계약 소식",""
"2007-04-10","","","3자배정 유상증자 결정",""
"2007-04-10","","","3자배정 유상증자 결정",""
"2007-04-10","","","베트남 골프빌리지사업 등 추진 소식",""
"2007-04-10","","","화성바이오팜 우회상장 소식",""
"2007-04-10","","","저평가 부각",""
"2007-04-10","","","긍정적 연간실적 전망 공시",""
"2007-04-11","","","경영권 매각 계약, 3자배정 유상증자, 에너지사업 진출",""
"2007-04-11","","","3자배정 유상증자 결정",""
"2007-04-11","","","3자배정 유상증자 결정",""
"2007-04-11","","","화성바이오팜 우회상장 소식",""
"2007-04-11","","","저평가 부각",""
"2007-04-11","","","건설주 강세",""
"2007-04-11","","","3자배정 유상증자 결정(증자후 최대주주 변경 예정)",""
"2007-04-11","","","건설주 강세",""
"2007-04-11","","","반도체 친환경 공정강화 수혜 기대감",""
"2007-04-12","","","경영권 매각 계약, 3자배정 유상증자, 에너지사업 진출",""
"2007-04-12","","","화성바이오팜 우회상장 소식",""
"2007-04-12","","","3자배정 유상증자 결정(증자후 최대주주 변경 예정)",""
"2007-04-12","","","대규모 무상증자 결정",""
"2007-04-12","","","줄기세포관련주 강세",""
"2007-04-12","","","中홈쇼핑 단독진출 소식",""
"2007-04-12","","","실적 기대감",""
"2007-04-13","","","경영권 매각 계약, 3자배정 유상증자, 에너지사업 진출",""
"2007-04-13","","","화성바이오팜 우회상장 소식",""
"2007-04-13","","","연내 美 오일샌드 생산개시 소식",""
"2007-04-13","","","퇴출사유 해소에 따른 거래재개후 급등",""
"2007-04-13","","","네오웨이브 경영권 관련 분쟁 일단락",""
"2007-04-13","","","SK그룹의 지분구조 문제 부각",""
"2007-04-16","","","연내 美 오일샌드 생산개시 소식",""
"2007-04-16","","","3자배정 유상증자 결정 소식 등",""
"2007-04-16","","","마이트앤메인의 현물출자 우회상장 소식",""
"2007-04-16","","","네오웨이브 경영권 관련 분쟁 일단락",""
"2007-04-16","","","무선인터넷테마 강세",""
"2007-04-16","","","무선인터넷테마 강세",""
"2007-04-16","","","인적분할 재상장 첫날 급등",""
"2007-04-16","","","지주사 전환에 따른 현금확보 기대감",""
"2007-04-16","","","3자배정 유상증자 결정",""
"2007-04-16","","","지능형로봇 관련주 강세",""
"2007-04-16","","","무선인터넷테마 강세",""
"2007-04-16","","","지능형로봇 관련주 강세",""
"2007-04-16","","","지능형로봇 관련주 강세",""
"2007-04-16","","","지능형로봇 상용화 추진 소식",""
"2007-04-16","","","항암제 코미녹스 기대감",""
"2007-04-16","","","대기업 피인수설",""
"2007-04-17","","","3자배정 유상증자 결정 소식 등",""
"2007-04-17","","","SK일가 우회상장소식",""
"2007-04-17","","","퇴출사유 해소에 따른 거래재개후 급등",""
"2007-04-17","","","대기업 피인수설",""
"2007-04-17","","","인적분할 재상장후 연일 급등",""
"2007-04-17","","","줄기세포 이용 탈모치료술 개발 소식",""
"2007-04-17","","","줄기세포연구 등 사업목적 추가 공시",""
"2007-04-17","","","1분기 실적 호조",""
"2007-04-18","","","퇴출사유 해소에 따른 거래재개후 급등",""
"2007-04-18","","","SK일가 우회상장소식",""
"2007-04-18","","","소프트웨어 신규 거래처 확보 기대감",""
"2007-04-18","","","Polynox 생산 및 공급 합의서 체결 소식",""
"2007-04-18","","","美바이오디젤업체와 자트로파 정제유 MOU 체결 소식",""
"2007-04-19","","","퇴출사유 해소에 따른 거래재개후 급등",""
"2007-04-19","","","SK일가 우회상장소식",""
"2007-04-19","","","사모 M&A펀드의 동사 지분 매입소식",""
"2007-04-19","","","비만치료제에 대해 美FDA로부터 無임상 판매허가",""
"2007-04-19","","","한미FTA수혜 기대감",""
"2007-04-19","","","최대주주 변경소식",""
"2007-04-19","","","올해 긍정적 실적 전망",""
"2007-04-20","","","SK일가 우회상장소식",""
"2007-04-20","","","삼양옵틱스의 동사 M&A추진소식",""
"2007-04-20","","","사모 M&A펀드의 동사 지분 매입소식",""
"2007-04-20","","","비철금속주 강세",""
"2007-04-20","","","삼양옵틱스의 이노비츠 M&A추진소식",""
"2007-04-20","","","CJ와 대규모 식품 공급계약 소식",""
"2007-04-20","","","1분기 실적 기대감",""
"2007-04-20","","","인천부동산보유기업 강세",""
"2007-04-20","","","일반공모 유상증자 성공 소식",""
"2007-04-20","","","러시아 기업과 대규모 공급계약 소식",""
"2007-04-23","","","SK일가 우회상장소식",""
"2007-04-23","","","삼양옵틱스의 동사 M&A추진소식",""
"2007-04-23","","","삼양옵틱스의 이노비츠 M&A추진소식",""
"2007-04-23","","","감자후 변경상장 첫날 급등",""
"2007-04-23","","","산업 성장 수혜 기대감",""
"2007-04-23","","","3자배정 유상증자 결정",""
"2007-04-23","","","미국 투자회사의 동사 지분 매입 소식",""
"2007-04-23","","","디엠파트너스의 동사 지분 추가 취득 소식(투자목적 경영참가로 변경)",""
"2007-04-24","","","SK일가 우회상장 소식",""
"2007-04-24","","","미국 투자회사의 동사 지분 매입 소식",""
"2007-04-24","","","디엠파트너스의 동사 지분 추가 취득 소식(투자목적 경영참가로 변경)",""
"2007-04-24","","","코스피 200종목 신규 편입 소식",""
"2007-04-24","","","인천부동산보유기업 강세",""
"2007-04-24","","","일부 치아치료관련주 강세",""
"2007-04-24","","","해운주 강세",""
"2007-04-25","","","해운주 강세",""
"2007-04-25","","","코스피 200종목 신규 편입 소식",""
"2007-04-25","","","삼양옵틱스의 이노비츠 M&A추진 모멘텀",""
"2007-04-25","","","실적개선 기대감",""
"2007-04-25","","","삼양옵틱스의 이노비츠 M&A추진 모멘텀",""
"2007-04-26","","","연예인 대상 유상증자 실시 및 가수 비 영입 가능성 부각",""
"2007-04-26","","","美업체와 제품 공급 MOU 체결 소식",""
"2007-04-26","","","차세대핵심환경기술개발사업 과제 선정 및 협약 체결 공시",""
"2007-04-27","","","대규모 3자배정 유증결의",""
"2007-04-30","","","무상증자 권리락 효과",""
"2007-04-30","","","대규모 3자배정 유증결의",""
"2007-04-30","","","1분기 실적호전 및 인천공장부지 가치증가",""
"2007-05-02","","","대규모 3자배정 유증결의",""
"2007-05-02","","","무상증자 권리락 효과 지속",""
"2007-05-02","","","中 기업과 온라인교육 공동사업 소식",""
"2007-05-02","","","청라에너지 지분참여 소식",""
"2007-05-02","","","외형성장 지속 전망 등",""
"2007-05-02","","","개인투자자가 계열사인 대동금속 지분을 취득했다는 소식으로 동반 급등",""
"2007-05-02","","","창투사 강세",""
"2007-05-02","","","개인투자자 지분 취득소식",""
"2007-05-02","","","창투사 강세",""
"2007-05-02","","","제시카 알바와 쥬얼리사업 진출 예정 소식",""
"2007-05-02","","","창투사 강세",""
"2007-05-03","","","1분기 흑자전환 전망 및 장기화물운송계약 검토 소식",""
"2007-05-03","","","인도네시아에서의 에너지사업에 대한 기대감",""
"2007-05-03","","","개인투자자 지분 취득소식",""
"2007-05-03","","","中 기업과 온라인교육 공동사업 소식",""
"2007-05-03","","","개인투자자가 계열사인 대동금속 지분을 취득했다는 소식으로 동반 급등",""
"2007-05-03","","","대규모 공급계약 및 권리락 착시효과",""
"2007-05-03","","","자회사의 대규모 공급계약 소식",""
"2007-05-03","","","자회사 3사 흡수합병 소식",""
"2007-05-03","","","영업이익 흑자전환 소식",""
"2007-05-03","","","무상증자 권리락 착시효과",""
"2007-05-04","","","대규모 유상증자소식",""
"2007-05-04","","","무상증자 권리락 착시효과",""
"2007-05-04","","","개인투자자의 적대적 M&A 선언 재료",""
"2007-05-07","","","대규모 유상증자소식",""
"2007-05-07","","","자금조달 검토 소식",""
"2007-05-07","","","3자배정 유상증자 결정",""
"2007-05-07","","","LCD관련주 강세",""
"2007-05-07","","","LCD관련주 강세",""
"2007-05-07","","","실적 기대감",""
"2007-05-08","","","신규 자원개발사업 진출 모멘텀",""
"2007-05-08","","","신규 자원개발사업 진출 모멘텀",""
"2007-05-08","","","실적 기대감",""
"2007-05-08","","","A급 스타 영입계획소식",""
"2007-05-08","","","제약사 인수계획 소식",""
"2007-05-08","","","신규 자원개발사업 진출 모멘텀",""
"2007-05-08","","","자회사인 더히트의 신규자원개발사업 진출 모멘텀으로 동반급등",""
"2007-05-09","","","신규 자원개발사업 진출 모멘텀",""
"2007-05-09","","","신규 자원개발사업 진출 모멘텀",""
"2007-05-09","","","신규 자원개발사업 진출 모멘텀",""
"2007-05-09","","","자회사인 더히트의 신규자원개발사업 진출 모멘텀으로 동반급등",""
"2007-05-09","","","중소형철강주 강세",""
"2007-05-09","","","권리락에 따른 착시효과",""
"2007-05-09","","","뇌종양 세포치료제 임상3상 승인 획득",""
"2007-05-09","","","치아치료관련주 강세",""
"2007-05-09","","","치아치료관련주 강세",""
"2007-05-09","","","액면분할에 따른 변경상장 첫날 급등",""
"2007-05-09","","","액면병합에 따른 변경상장 첫날 급등",""
"2007-05-09","","","중소형철강주 강세",""
"2007-05-09","","","중소형철강주 강세",""
"2007-05-09","","","중소형철강주 강세",""
"2007-05-09","","","중소형철강주 강세",""
"2007-05-10","","","신규 자원개발사업 진출 모멘텀",""
"2007-05-10","","","신규 자원개발사업 진출 모멘텀",""
"2007-05-10","","","철강주 강세",""
"2007-05-10","","","철강주 강세",""
"2007-05-10","","","철강주 강세",""
"2007-05-10","","","철강주 강세",""
"2007-05-10","","","철강주 강세",""
"2007-05-10","","","자원개발 추진 소식 등으로 C&그룹주 동반 강세",""
"2007-05-10","","","자원개발 추진 소식 등으로 C&그룹주 동반 강세",""
"2007-05-10","","","1분기 실적호조",""
"2007-05-10","","","자원개발 추진 소식 등으로 C&그룹주 동반 강세",""
"2007-05-10","","","자원개발 추진 소식 등으로 C&그룹주 동반 강세",""
"2007-05-10","","","스포츠업체 우회상장소식",""
"2007-05-11","","","신규 자원개발사업 진출 모멘텀",""
"2007-05-11","","","액면병합 후 거래재개 첫날 급등",""
"2007-05-11","","","자원개발 추진 소식 등으로 C&그룹주 동반 강세",""
"2007-05-11","","","스포츠업체 우회상장소식",""
"2007-05-11","","","신약 기대감",""
"2007-05-11","","","저평가 인식확산과 실적 기대감",""
"2007-05-11","","","저평가 인식확산과 실적 기대감",""
"2007-05-11","","","개인투자자 지분 확대 소식",""
"2007-05-11","","","액면병합 후 거래재개 첫날 급등",""
"2007-05-11","","","소니와 플레이스테이션 시리즈 판매계약 체결 소식",""
"2007-05-11","","","日기업과 전자제품 독점판매계약 체결 소식",""
"2007-05-11","","","줄기세포 이용 당뇨병 치료기술 특허출원 소식",""
"2007-05-11","","","대규모 유상증자 결정 소식",""
"2007-05-14","","","신규 자원개발사업 진출 모멘텀",""
"2007-05-14","","","스포츠업체 우회상장소식",""
"2007-05-14","","","액면병합 후 거래재개 이후 연일 급등",""
"2007-05-14","","","소니와 플레이스테이션 시리즈 판매계약 체결 소식",""
"2007-05-14","","","제3자배정 유상증자 결정(증자후 최대주주변경 예정)",""
"2007-05-15","","","신규 자원개발사업 진출 모멘텀",""
"2007-05-15","","","대규모 공급계약 체결 소식",""
"2007-05-15","","","제3자배정 유상증자 결정(증자후 최대주주변경 예정)",""
"2007-05-15","","","대규모 유상증자 결정 소식",""
"2007-05-15","","","소형자원개발관련주 강세",""
"2007-05-15","","","액면 변경이후 거래재개 첫날 급등",""
"2007-05-15","","","액면 변경이후 거래재개 첫날 급등",""
"2007-05-15","","","연간 실적개선 소식",""
"2007-05-15","","","소형자원개발관련주 강세",""
"2007-05-16","","","신규 자원개발사업 진출 모멘텀",""
"2007-05-16","","","대규모 공급계약 체결 소식",""
"2007-05-16","","","액면 변경이후 거래재개되면서 급등",""
"2007-05-16","","","액면 변경이후 거래재개되면서 급등",""
"2007-05-16","","","고급 의료서비스 확대 수혜주로 부각",""
"2007-05-16","","","실적개선 전망",""
"2007-05-16","","","대규모 3자 유상증자 전환 소식",""
"2007-05-16","","","최대주주 변경 소식",""
"2007-05-16","","","3자배정 유상증자 결정",""
"2007-05-17","","","신규 자원개발사업 진출 모멘텀",""
"2007-05-17","","","대규모 공급계약 체결 소식",""
"2007-05-17","","","진흥기업 : 건설주 강세",""
"2007-05-17","","","고급 의료서비스 확대 수혜주로 부각",""
"2007-05-17","","","신제품 출시 소식",""
"2007-05-17","","","나스닥 장외시장 기업 인수 소식",""
"2007-05-17","","","3자배정 유상증자 결정 소식",""
"2007-05-17","","","신규사업 추진을 위한 자금조달 준비 소식",""
"2007-05-17","","","대규모 공급계약 체결 소식",""
"2007-05-17","","","건설주 강세",""
"2007-05-17","","","중소형철강주 강세",""
"2007-05-17","","","인도네시아 풍력발전단지 조성사업을 위한 MOU 추진 소식",""
"2007-05-17","","","액면분할 결정 소식",""
"2007-05-17","","","노르웨이 투자사의 동사 지분 취득 소식",""
"2007-05-17","","","브로드웨이 투자 추진 소식",""
"2007-05-18","","","나스닥 장외시장 기업 인수 소식",""
"2007-05-18","","","美 특허취득 소식",""
"2007-05-18","","","대규모 공급계약 체결 소식",""
"2007-05-18","","","경영권 분쟁 가능성 부각",""
"2007-05-18","","","공급계약 최종 협의단계 소식",""
"2007-05-18","","","감자에 따른 변경상장 첫날 급등",""
"2007-05-18","","","브라질에 제품공급 소식",""
"2007-05-18","","","경영권 양수도 계약 체결 소식",""
"2007-05-18","","","개인투자자의 동사 지분(6.08%) 확보 소식",""
"2007-05-18","","","신규상장 첫날 급등",""
"2007-05-21","","","건설주 강세",""
"2007-05-21","","","나스닥 장외시장 기업 인수 소식",""
"2007-05-21","","","건설주 강세",""
"2007-05-21","","","두바이 개발참여소식, 건설주 강세",""
"2007-05-21","","","건설주 강세",""
"2007-05-21","","","건설주 강세",""
"2007-05-21","","","건설주 강세",""
"2007-05-21","","","건설주 강세",""
"2007-05-21","","","건설주 강세",""
"2007-05-21","","","건설주 강세",""
"2007-05-21","","","건설주 강세",""
"2007-05-21","","","신재생에너지사업 추가소식",""
"2007-05-22","","","건설주 강세",""
"2007-05-22","","","건설주 강세",""
"2007-05-22","","","건설주 강세",""
"2007-05-22","","","건설주 강세",""
"2007-05-22","","","건설주 강세",""
"2007-05-22","","","개발참여소식, 건설주 강세",""
"2007-05-22","","","건설주 강세",""
"2007-05-22","","","건설주 강세",""
"2007-05-22","","","투자사 동사 주식 추가 매수 소식",""
"2007-05-22","","","건설주 강세",""
"2007-05-22","","","실적 기대감 및 밸류에이션 매력 부각",""
"2007-05-22","","","신규상장 첫날 급등",""
"2007-05-23","","","두바이 개발참여소식",""
"2007-05-23","","","신규상장 이후 연일 급등",""
"2007-05-23","","","경영권 분쟁 마무리되며 거래재개 첫날 급등",""
"2007-05-23","","","하이브리드카관련주 강세",""
"2007-05-23","","","하이브리드카관련주 강세",""
"2007-05-23","","","85억원 규모 BW 납입완료에 따른 에너지사업 기대감",""
"2007-05-23","","","의약개발社 케미존을 흡수합병 한다는 소식",""
"2007-05-25","","","두바이 개발참여소식",""
"2007-05-25","","","경영권 분쟁 마무리되며 거래재개 이후 연일 급등",""
"2007-05-25","","","대규모 유상증자 소식",""
"2007-05-25","","","유비컴 우회상장 소식",""
"2007-05-25","","","BW 발행 성공 소식",""
"2007-05-25","","","일부 소형자원개발관련주 강세",""
"2007-05-25","","","대규모 공급계약 체결 소식",""
"2007-05-25","","","일부 소형자원개발관련주 강세",""
"2007-05-25","","","소주관련업체 강세",""
"2007-05-25","","","中 투자사와 업무협약 체결 소식",""
"2007-05-25","","","소주관련업체 강세",""
"2007-05-28","","","두바이 개발참여소식",""
"2007-05-28","","","경영권 분쟁 마무리되며 거래재개 이후 연일 급등",""
"2007-05-28","","","유비컴 우회상장 소식",""
"2007-05-28","","","BW 발행 성공 소식",""
"2007-05-28","","","한국기술산업의 美 현지법인(KTIA)과 합작법인 설립 소식",""
"2007-05-28","","","저평가 매력 부각 등",""
"2007-05-28","","","자원개발 사업목적 추가 소식",""
"2007-05-28","","","골든오일의 아르헨티나 탐사광구 매장량 확인 소식",""
"2007-05-28","","","통일교 재단의 동사 주식 취득 소식",""
"2007-05-28","","","美 현지법인(KTIA)과 디앤에코와의 합작법인 설립 소식",""
"2007-05-28","","","케미존 합병 소식",""
"2007-05-28","","","크림슨H&C에 경영권 매각 소식",""
"2007-05-29","","","두바이 개발참여소식",""
"2007-05-29","","","경영권 분쟁 마무리되며 거래재개 이후 연일 급등",""
"2007-05-29","","","3자배정 유상증자 소식",""
"2007-05-29","","","통일교 재단의 동사 주식 취득 소식",""
"2007-05-29","","","액면분할 및 회사분할 결정소식",""
"2007-05-29","","","한국기술산업의 美 현지법인(KTIA)과 합작법인 설립 소식",""
"2007-05-29","","","조선선박제조업체 퍼쉬 계열사 추가 소식",""
"2007-05-29","","","경영권 변동에 따른 기대감",""
"2007-05-29","","","상장 첫날 급등",""
"2007-05-29","","","저평가 부각",""
"2007-05-30","","","두바이 개발참여소식",""
"2007-05-30","","","경영권 분쟁 마무리되며 거래재개 이후 연일 급등",""
"2007-05-30","","","통일교 재단의 동사 주식 취득 소식",""
"2007-05-30","","","대형 증권주의 M&A가능성 부각되며 증권주 동반 급등",""
"2007-05-30","","","유비스타 지분 추가 취득 결정 소식",""
"2007-05-30","","","경영권 향방과 관련한 M&A 이슈 부각",""
"2007-05-30","","","농협과의 제휴법인 설립 모멘텀",""
"2007-05-30","","","액면분할결정",""
"2007-05-30","","","대형 증권주의 M&A가능성 부각되며 증권주 동반 급등",""
"2007-05-30","","","수산주 강세",""
"2007-05-30","","","자산가치 부각",""
"2007-05-31","","","두바이 개발참여소식",""
"2007-05-31","","","경영권 분쟁 마무리되며 거래재개 이후 연일 급등",""
"2007-05-31","","","통일교 재단의 동사 주식 취득 소식",""
"2007-05-31","","","자산가치 부각",""
"2007-05-31","","","소매유통주 강세",""
"2007-05-31","","","수산주 강세",""
"2007-05-31","","","계룡건설의 동사 인수 참여 계획 소식",""
"2007-05-31","","","소매유통주 강세",""
"2007-05-31","","","계룡건설의 동사 인수 참여 계획 소식",""
"2007-05-31","","","분할 후 거래재개 첫날 급등",""
"2007-05-31","","","저평가 부각",""
"2007-05-31","","","KT와 시너지 본격화 전망",""
"2007-05-31","","","도움에 피인수 소식",""
"2007-05-31","","","엠비즈네트웍스 인수 소식",""
"2007-06-01","","","두바이 개발참여소식",""
"2007-06-01","","","경영권 분쟁 마무리되며 거래재개 이후 연일 급등",""
"2007-06-01","","","통일교 재단의 동사 주식 취득 소식",""
"2007-06-01","","","통일교 재단의 동사 주식 취득 소식",""
"2007-06-01","","","대규모 자사주 매입 소식",""
"2007-06-01","","","증권주 강세",""
"2007-06-01","","","증권주 강세",""
"2007-06-01","","","최대주주 변경 소식",""
"2007-06-01","","","이텍스제약 인수 결정",""
"2007-06-04","","","두바이 개발참여소식",""
"2007-06-04","","","경영권 분쟁 마무리되며 거래재개 이후 연일 급등",""
"2007-06-04","","","통일교 재단의 동사 주식 취득 소식",""
"2007-06-04","","","이텍스제약 인수 결정",""
"2007-06-04","","","증권주 강세",""
"2007-06-04","","","조선기자재 생산업체 강세",""
"2007-06-04","","","증권주 강세",""
"2007-06-04","","","조선기자재 생산업체 강세",""
"2007-06-04","","","계열사의 오양수산 인수 계약 소식",""
"2007-06-04","","","",""
"2007-06-04","","","前 한진중공업 대표 부회장으로 영입 소식",""
"2007-06-04","","","헤파호프관련주 강세",""
"2007-06-04","","","저평가 부각",""
"2007-06-04","","","헤파호프관련주 강세",""
"2007-06-04","","","사업다각화 기대감",""
"2007-06-04","","","조선기자재 생산업체 강세",""
"2007-06-04","","","듀얼DMB 모듈 개발 소식",""
"2007-06-05","","","두바이 개발참여소식",""
"2007-06-05","","","경영권 분쟁 마무리되며 거래재개 이후 연일 급등",""
"2007-06-05","","","통일교 재단의 동사 주식 취득 소식",""
"2007-06-05","","","3자배정 유상증자 소식",""
"2007-06-05","","","계열사의 오양수산 인수 계약 소식",""
"2007-06-05","","","자회사 가치 부각",""
"2007-06-05","","","3자배정 유상증자 소식",""
"2007-06-05","","","긍정적 실적 발표",""
"2007-06-05","","","사옥매각 기대감, 작년 실적호조 등",""
"2007-06-05","","","지주사 전환 기대감",""
"2007-06-05","","","전방산업 호조에 따른 수혜 기대감",""
"2007-06-05","","","턴어라운드 기대감",""
"2007-06-05","","","신규상장 첫날 급등",""
"2007-06-05","","","자회사의 파키스탄에 전력판매 계약 체결 소식",""
"2007-06-07","","","두바이 개발참여소식",""
"2007-06-07","","","통일교 재단의 동사 주식 취득 소식",""
"2007-06-07","","","중소형 건설주 강세",""
"2007-06-07","","","3자배정 유상증자 소식",""
"2007-06-07","","","사조산업의 오양수산 인수 모멘텀 지속",""
"2007-06-07","","","3자배정 유상증자 소식",""
"2007-06-07","","","사조산업의 오양수산 인수 모멘텀 지속",""
"2007-06-07","","","사옥매각 기대감, 작년 실적호조 등",""
"2007-06-07","","","중소형 건설주 강세",""
"2007-06-07","","","중소형 건설주 강세",""
"2007-06-07","","","전방산업 호조에 따른 수혜 기대감",""
"2007-06-07","","","중소형 건설주 강세",""
"2007-06-07","","","신규상장 이후 연일 급등",""
"2007-06-07","","","자회사의 파키스탄에 전력판매 계약 체결 소식",""
"2007-06-07","","","최대주주 변경 기대감",""
"2007-06-07","","","3자배정 유상증자 소식",""
"2007-06-07","","","중소형 건설주 강세",""
"2007-06-07","","","중소형 건설주 강세",""
"2007-06-07","","","일부 조선기자재 생산업체 강세",""
"2007-06-07","","","사조산업의 오양수산 인수 모멘텀 지속",""
"2007-06-07","","","중소형 건설주 강세",""
"2007-06-07","","","중소형 건설주 강세",""
"2007-06-07","","","러시아 유전개발업체 지분 인수 양해각서 체결 소식",""
"2007-06-07","","","태양에너지 관련주 강세",""
"2007-06-07","","","에스에너지와 태양광 발전시스템 관련 MOU 체결 소식, 태양에너지 관련주 강세",""
"2007-06-07","","","120억원 규모 BW 발행결정 소식",""
"2007-06-07","","","일부 조선기자재 생산업체 강세",""
"2007-06-07","","","재상장 첫날 급등",""
"2007-06-07","","","증권업 진출 기대감",""
"2007-06-07","","","태양에너지 관련주 강세",""
"2007-06-07","","","중소형 건설주 강세",""
"2007-06-07","","","중소형 건설주 강세",""
"2007-06-07","","","중소형 건설주 강세",""
"2007-06-07","","","중소형 건설주 강세",""
"2007-06-07","","","보험주 강세",""
"2007-06-07","","","보험주 강세",""
"2007-06-08","","","통일교 재단의 동사 주식 취득 소식",""
"2007-06-08","","","사옥매각 기대감, 작년 실적호조 등",""
"2007-06-08","","","유증 및 기술협력 모멘텀",""
"2007-06-08","","","전방산업 호조에 따른 수혜 기대감",""
"2007-06-08","","","최대주주 변경 기대감",""
"2007-06-08","","","자회사의 파키스탄에 전력판매 계약 체결 소식",""
"2007-06-08","","","에스에너지와 태양광 발전시스템 관련 MOU 체결 소식",""
"2007-06-08","","","러시아 유전개발업체 지분 인수 양해각서 체결 소식",""
"2007-06-08","","","재상장 이후 연일 급등",""
"2007-06-08","","","액면분할 소식",""
"2007-06-08","","","조명램프 제조업 등 사업목적 추가 공시",""
"2007-06-11","","","유증 및 기술협력 모멘텀",""
"2007-06-11","","","재상장 이후 연일 급등",""
"2007-06-11","","","조명램프 제조업 등 사업목적 추가 공시",""
"2007-06-11","","","대입 논술비중 강화 수혜주로 부각",""
"2007-06-11","","","LED 개발업체 지분 취득 결정, 일부 LED관련주 강세",""
"2007-06-11","","","BNG스틸 대표 등 유증 참여 소식",""
"2007-06-11","","","긍정적 실적 전망",""
"2007-06-11","","","일부 LED관련주 강세",""
"2007-06-11","","","TFT-LCD 부품주 강세",""
