"날짜","종목코드","종목명","급등 사유","등락"
"2010-03-08","","","그린카 전략포럼 발대식 소식에 전기차, 전기오토바이, 2차전지 관련주 강세",""
"2010-03-08","","","3D영화 이상한 나라의 앨리스 흥행 소식에 일부 3D관련주 강세",""
"2010-03-08","","","그린카 전략포럼 발대식 소식에 전기차, 전기오토바이, 2차전지 관련주 강세",""
"2010-03-09","","","재상장 후 연일 상한가",""
"2010-03-09","","","지난해 실적 호조 및 올해 실적 호조 전망",""
"2010-03-09","","","감자로 인한 거래재개 후 연일 상한가",""
"2010-03-09","","","시장확대 기대감으로 LBS(위치기반서비스), GPS관련주 강세",""
"2010-03-09","","","시장확대 기대감으로 LBS(위치기반서비스), GPS관련주 강세",""
"2010-03-09","","","세계원자력정상회의 서울 개최 소식에 원자력발전 관련주 상승",""
"2010-03-09","","","브라질 고속철도 사업 수주 기대감에 철도 관련주 상승",""
"2010-03-09","","","세계원자력정상회의 서울 개최 소식에 원자력발전 관련주 상승",""
"2010-03-09","","","시장확대 기대감으로 LBS(위치기반서비스), GPS관련주 강세",""
"2010-03-10","","","재상장 후 연일 상한가",""
"2010-03-10","","","지난해 실적 호조 및 올해 실적 호조 전망",""
"2010-03-10","","","시장확대 기대감으로 일부 LBS(위치기반서비스) 관련주 연일 강세",""
"2010-03-10","","","시장확대 기대감으로 일부 LBS(위치기반서비스) 관련주 연일 강세",""
"2010-03-10","","","조명제어 시스템 및 핸즈프리 사업의 성장성 부각",""
"2010-03-10","","","전기차 개조사업 추진 소식",""
"2010-03-10","","","인도 정부가 3G 및 와이브로용 주파수 경매를 다음달로 확정했다는 소식",""
"2010-03-11","","","재상장 후 연일 상한가",""
"2010-03-11","","","지난해 실적 호조 및 올해 실적 호조 전망",""
"2010-03-11","","","최대주주가 테크로스 인수를 검토 중이라는 소식",""
"2010-03-11","","","최대주주 변경",""
"2010-03-11","","","올해 흑자전환 전망",""
"2010-03-11","","","중국 자회사 실적 호조 기대감",""
"2010-03-11","","","관절염치료 신약후보물질 유럽특허 취득",""
"2010-03-11","","","6번째 완성차 메이커 등극 소식",""
"2010-03-11","","","지난해 실적 호조",""
"2010-03-12","","","재상장 후 연일 상한가",""
"2010-03-12","","","지난해 실적 호조 및 올해 실적 호조 전망",""
"2010-03-12","","","최대주주가 테크로스 인수를 검토 중이라는 소식",""
"2010-03-12","","","최대주주 변경 모멘텀 지속 및 자회사 KMSI의 골다공증 개선제 개발 완료 소식",""
"2010-03-12","","","지난해 실적 호조 모멘텀 지속",""
"2010-03-12","","","관절염치료 신약후보물질 유럽특허 취득 모멘텀 지속",""
"2010-03-12","","","6번째 완성차 메이커 등극 소식",""
"2010-03-12","","","그린골드홀딩스에 경영권 양도",""
"2010-03-12","","","글로벌 고속철도 시장 확대 전망에 철도 관련주 강세",""
"2010-03-12","","","글로벌 고속철도 시장 확대 전망에 철도 관련주 강세",""
"2010-03-12","","","미국 정부가 차량용 블랙박스 장착을 의무화 한다는 소식에 차량용 블랙박스 관련주 상승",""
"2010-03-12","","","신규상장 첫날 상한가",""
"2010-03-15","","","재상장 후 연일 상한가",""
"2010-03-15","","","지난해 실적 호조 및 올해 실적 호조 전망",""
"2010-03-15","","","최대주주가 테크로스 인수를 검토 중이라는 소식",""
"2010-03-15","","","최대주주 변경 모멘텀 지속 및 자회사 KMSI의 골다공증 개선제 개발 완료 소식",""
"2010-03-15","","","6번째 완성차 메이커 등극 소식",""
"2010-03-15","","","지난해 실적 호조 모멘텀 지속",""
"2010-03-15","","","그린골드홀딩스에 경영권 양도",""
"2010-03-15","","","신규상장 후 연일 상한가",""
"2010-03-15","","","중국이 스마트그리드 산업에 거액을 투자한다는 소식에 스마트그리드 관련주 강세",""
"2010-03-15","","","중국이 스마트그리드 산업에 거액을 투자한다는 소식에 스마트그리드 관련주 강세",""
"2010-03-15","","","중국이 스마트그리드 산업에 거액을 투자한다는 소식에 스마트그리드 관련주 강세",""
"2010-03-15","","","주식분할 결정",""
"2010-03-16","","","재상장 후 연일 상한가",""
"2010-03-16","","","재상장 후 연일 상한가",""
"2010-03-16","","","지난해 실적 호조 및 올해 실적 호조 전망",""
"2010-03-16","","","최대주주가 테크로스 인수를 검토 중이라는 소식",""
"2010-03-16","","","6번째 완성차 메이커 등극 및 수제 스포츠카 스피라 판매 기대감",""
"2010-03-16","","","지난해 실적 호조 모멘텀 지속",""
"2010-03-16","","","신규상장 후 연일 상한가",""
"2010-03-16","","","주식분할 결정",""
"2010-03-16","","","지난해 실적 호조와 대표이사 사임 호재",""
"2010-03-16","","","지난해 실적 호조",""
"2010-03-17","","","6번째 완성차 메이커 등극 및 수제 스포츠카 스피라 판매 기대감",""
"2010-03-17","","","신규상장 후 연일 상한가",""
"2010-03-17","","","포스코로의 피인수",""
"2010-03-17","","","필리핀에서의 대규모 수주 기대감",""
"2010-03-17","","","포스코로의 피인수",""
"2010-03-17","","","감자 후 거래 재개 첫날 상한가",""
"2010-03-17","","","암진단 바이오칩 세계 최초 개발 소식",""
"2010-03-19","","","감자에 따른 거래 재개 후 연일 상한가",""
"2010-03-19","","","전기차업체 CT&T와 합병 결정 이후 거래재개 첫 날 상한가",""
"2010-03-19","","","현대증권스팩1호 상장 효과로 기업인수목적회사(SPAC) 관련주 강세",""
"2010-03-19","","","현대증권스팩1호 상장 효과로 기업인수목적회사(SPAC) 관련주 강세",""
"2010-03-22","","","감자에 따른 거래 재개 후 연일 상한가",""
"2010-03-22","","","전기차업체 CT&T와 합병 결정 이후 연일 상한가",""
"2010-03-22","","","기업인수목적회사(SPAC) 관련주 연일 강세",""
"2010-03-22","","","기업인수목적회사(SPAC) 관련주 연일 강세",""
"2010-03-22","","","상장폐지 회피기업이 아니라는 소식",""
"2010-03-22","","","관리종목 해제",""
"2010-03-22","","","실적개선 기대감과 도요타 리콜사태 반사이익 전망으로 자동차부품주 동반 상승",""
"2010-03-22","","","헬릭스에셋의 경영참여 선언",""
"2010-03-23","","","감자에 따른 거래 재개 후 연일 상한가",""
"2010-03-23","","","전기차업체 CT&T와 합병 결정 이후 연일 상한가",""
"2010-03-23","","","기업인수목적회사(SPAC) 관련주 연일 강세",""
"2010-03-23","","","기업인수목적회사(SPAC) 관련주 연일 강세",""
"2010-03-23","","","탑알앤디와 전기차 양산 투자 양해각서 체결 소식",""
"2010-03-23","","","지주사전환 심사 기준 통과",""
"2010-03-23","","","최대주주 변경",""
"2010-03-23","","","탑알앤디와 전기차 양산 투자 양해각서 체결 소식",""
"2010-03-23","","","LG이노텍과의 공급계약 체결",""
"2010-03-23","","","기업인수목적회사(SPAC) 관련주 연일 강세",""
"2010-03-24","","","최대주주 변경",""
"2010-03-24","","","정부의 4대강 사업 추진 의지 재표명에 4대강정비 관련주 강세",""
"2010-03-24","","","안드로이드 콘텐츠시장 진출 소식",""
"2010-03-25","","","최대주주 변경",""
"2010-03-25","","","안드로이드 콘텐츠시장 진출 소식",""
"2010-03-25","","","계속기업 존속 불확실성 미해당",""
"2010-03-26","","","최대주주 변경",""
"2010-03-26","","","최대주주 대상 유상증자 및 전환사채 발행",""
"2010-03-26","","","신규 상장 첫날 상한가",""
"2010-03-26","","","오는 5월 편광 방식 3D TV를 출시한다는 소식과 시장 확대 기대감",""
"2010-03-26","","","리치와이즈홍콩의 경영참여 목적 지분 보유",""
"2010-03-29","","","수제 스포츠카 스피라EX 공식 런칭쇼 소식",""
"2010-03-29","","","수제 스포츠카 스피라EX 공식 런칭쇼 소식",""
"2010-03-29","","","신규 상장후 연일 상한가",""
"2010-03-29","","","해군 천안함 침몰로 인한 북한 리스크 부각으로 일부 방위산업관련주와 전쟁 및 테러 관련주 급등",""
"2010-03-29","","","자회사 포휴먼텍과의 합병 추진 소식",""
"2010-03-29","","","대규모 수주 기대감",""
"2010-03-29","","","해군 천안함 침몰로 인한 북한 리스크 부각으로 일부 방위산업관련주와 전쟁 및 테러 관련주 급등",""
"2010-03-29","","","주권매매 거래정지가 해제 되면서 상한가",""
"2010-03-29","","","해군 천안함 침몰로 인한 북한 리스크 부각으로 일부 방위산업관련주와 전쟁 및 테러 관련주 급등",""
"2010-03-29","","","하이마트 상장 기대감",""
"2010-03-29","","","거래재개 첫날 상한가.",""
"2010-03-29","","","감사의견 적정",""
"2010-03-30","","","거래재개후 연일 상한가.",""
"2010-03-30","","","감사의견 적정",""
"2010-03-30","","","전기차 사업 진출 소식",""
"2010-03-30","","","거래 재개되며 상한가 행진 지속",""
"2010-03-30","","","카드단말기 국제보안표준 획득 소식",""
"2010-03-31","","","감사의견 적정",""
"2010-03-31","","","거래 재개되며 상한가 행진 지속",""
"2010-03-31","","","관리종목 지정해제",""
"2010-03-31","","","노텔 무선통신연구소 인수 소식",""
"2010-04-01","","","거래 재개되며 상한가 행진 지속",""
"2010-04-01","","","관리종목 지정해제",""
"2010-04-01","","","두산중공업과 원전DSC 공급계약 체결",""
"2010-04-01","","","삼성전자와 LCD제조장치 공급계약 체결",""
"2010-04-01","","","모토로라와 공급계약 체결 소식",""
"2010-04-01","","","관리종목 지정해제",""
"2010-04-02","","","거래 재개된 후 상한가 행진 지속",""
"2010-04-02","","","관리종목 해제",""
"2010-04-02","","","동양시멘트의 우회상장 소식",""
"2010-04-02","","","국내 자동차 업체들의 주가 상승과 판매실적 호조 영향으로 일부 자동차부품주 급등",""
"2010-04-02","","","신개념 LED장비 출시 소식",""
"2010-04-02","","","철도궤도 공사 추가 수주 소식",""
"2010-04-02","","","동양시멘트가 동사를 통해 우회상장 한다는 소식",""
"2010-04-02","","","국내 자동차 업체들의 주가 상승과 판매실적 호조 영향으로 일부 자동차부품주 급등",""
"2010-04-02","","","국내 자동차 업체들의 주가 상승과 판매실적 호조 영향으로 일부 자동차부품주 급등",""
"2010-04-02","","","노사 협상 타결 소식",""
"2010-04-05","","","관리종목 해제 후 연일 급등",""
"2010-04-05","","","기업인수목적회사(SPAC) 관련주 강세",""
"2010-04-06","","","관리종목 해제 후 연일 급등",""
"2010-04-06","","","주당 0.8주 무상증자 결정",""
"2010-04-06","","","일부 자동차부품 관련주 급등",""
"2010-04-06","","","일부 자동차부품 관련주 급등",""
"2010-04-06","","","일부 자동차부품 관련주 급등",""
"2010-04-06","","","경기회복에 따른 여객 수요 증가",""
"2010-04-06","","","일부 자동차부품 관련주 급등",""
"2010-04-07","","","경영 정상화 기대감",""
"2010-04-07","","","관리종목 해제 후 연일 급등",""
"2010-04-07","","","경영 정상화 기대감",""
"2010-04-07","","","주당 0.8주 무상증자 결정",""
"2010-04-07","","","일부 자동차 관련주 강세",""
"2010-04-07","","","프랑스 르노社에 3D검안장비 수출 소식",""
"2010-04-07","","","3D 관련주 강세",""
"2010-04-07","","","3D 관련주 강세",""
"2010-04-07","","","일부 자동차 부품주 강세",""
"2010-04-07","","","일부 자동차 관련주 강세",""
"2010-04-07","","","100% 무상증자 결정",""
"2010-04-07","","","골판지 제조 관련주 강세",""
"2010-04-07","","","최대주주로부터의 자사주 수증",""
"2010-04-07","","","골판지 제조 관련주 강세",""
"2010-04-07","","","일부 자동차 부품주 강세",""
"2010-04-07","","","일부 자동차 관련주 강세",""
"2010-04-07","","","최대주주 변경",""
"2010-04-07","","","인도 주파수 경매를 앞두고 기대감이 선반영되며 와이브로 관련주 강세",""
"2010-04-08","","","주당 0.8주 무상증자 결정",""
"2010-04-08","","","100% 무상증자 결정",""
"2010-04-08","","","해외 매각 기대감",""
"2010-04-08","","","동사의 최대주주인 롯데家 신동훈씨가 동사 지분을 추가 매입했다는 소식",""
"2010-04-08","","","전기차 급속충전기를 개발 중이란 소식",""
"2010-04-08","","","성장 대비 저평가되어있다는 분석",""
"2010-04-08","","","대규모 캔 공급계약 체결",""
"2010-04-09","","","구제역 발생 소식에 백신주, 수산주, 수입육유통 관련주 강세",""
"2010-04-09","","","100% 무상증자 결정",""
"2010-04-09","","","구제역 발생 소식에 백신주, 수산주, 수입육유통 관련주 강세",""
"2010-04-09","","","구제역 발생 소식에 백신주, 수산주, 수입육유통 관련주 강세",""
"2010-04-12","","","구제역 확산 소식에 백신주, 수산주 등 일부 관련주 동반 상승",""
"2010-04-12","","","재무구조 및 실적 개선 기대감",""
"2010-04-12","","","분기 배당 결정",""
"2010-04-12","","","구제역 확산 소식에 백신주, 수산주 등 일부 관련주 동반 상승",""
"2010-04-12","","","구제역 확산 소식에 백신주, 수산주 등 일부 관련주 동반 상승",""
"2010-04-12","","","구제역 확산 소식에 백신주, 수산주 등 일부 관련주 동반 상승",""
"2010-04-12","","","구제역 확산 소식에 백신주, 수산주 등 일부 관련주 동반 상승",""
"2010-04-13","","","지난해 호실적 부각",""
"2010-04-13","","","천안함 침몰 후속조치로 AIS(선박자동식별장치) 의무탑재 시행이 강화될 것이란 전망",""
"2010-04-13","","","천안함 외부 폭발 가능성에 방위산업 관련주, 전쟁 및 테러 관련주 상승",""
"2010-04-13","","","재무구조 개선 기대감",""
"2010-04-13","","","횡령사건과 무관하다는 소식",""
"2010-04-13","","","감사의견거절 사유 해소",""
"2010-04-13","","","천안함 외부 폭발 가능성에 방위산업 관련주, 전쟁 및 테러 관련주 상승",""
"2010-04-14","","","횡령사건과 무관하다는 소식",""
"2010-04-14","","","감사의견거절 사유 해소",""
"2010-04-14","","","100% 무상증자 결정",""
"2010-04-14","","","신규 상장 첫 날 상한가",""
"2010-04-14","","","대주주 횡령 악재에서 벗어나 나흘연속 하한가를 접고 가격제한폭까지 급등",""
"2010-04-14","","","정부가 마그네틱 카드의 사용을 제한하는 방안을 추진하기로 했다는 소식에 스마트카드 관련주 강세",""
"2010-04-14","","","안산공장 매각 결정",""
"2010-04-15","","","감사의견거절 사유 해소",""
"2010-04-15","","","히스토스템과의 줄기세포 치료센터 추진 소식",""
"2010-04-15","","","일부 비철금속 관련주 연일 급등",""
"2010-04-15","","","신규 상장후 연일 상한가",""
"2010-04-15","","","감사의견 적정으로 거래재개 첫날 상한가",""
"2010-04-15","","","천안함 외부 폭발 가능성에 일부 방위산업관련주, 전쟁 및 테러 관련주 상승",""
"2010-04-15","","","일부 비철금속 관련주 연일 급등",""
"2010-04-15","","","일부 비철금속 관련주 연일 급등",""
"2010-04-15","","","골판지제조 관련주 상승",""
"2010-04-15","","","상장폐지 실질심사대상 제외",""
"2010-04-16","","","국제 원자재가격 강세에 일부 비철금속 관련주 연일 급등",""
"2010-04-16","","","신규 상장후 연일 상한가",""
"2010-04-16","","","감사의견 적정으로 연일 상한가",""
"2010-04-16","","","국제 원자재가격 강세에 일부 비철금속 관련주 연일 급등",""
"2010-04-16","","","국제 원자재가격 강세에 일부 비철금속 관련주 연일 급등",""
"2010-04-16","","","벌크 화물선 공급계약 체결",""
"2010-04-16","","","한국전력의 풍력사업 추진 및 해상풍력산업 지원 기대감에 풍력에너지 관련주 상승",""
"2010-04-16","","","국제 원자재가격 강세에 일부 비철금속 관련주 연일 급등",""
"2010-04-16","","","2분기부터 성장랠리 본격화 전망",""
"2010-04-19","","","국제 원자재가격 강세에 일부 비철금속 관련주 연일 급등",""
"2010-04-19","","","신규 상장후 연일 상한가",""
"2010-04-19","","","감사의견 적정으로 연일 상한가",""
"2010-04-19","","","국제 원자재가격 강세에 일부 비철금속 관련주 연일 급등",""
"2010-04-19","","","국제 원자재가격 강세에 일부 비철금속 관련주 연일 급등",""
"2010-04-19","","","벌크 화물선 공급계약 체결",""
"2010-04-19","","","국제 원자재가격 강세에 일부 비철금속 관련주 연일 급등",""
"2010-04-19","","","화산재 한반도 상륙 수혜주로 부각",""
"2010-04-19","","","NHN게임즈 흡수합병 결정",""
"2010-04-20","","","신규 상장후 연일 상한가",""
"2010-04-20","","","감사의견 적정으로 연일 상한가",""
"2010-04-20","","","벌크 화물선 공급계약 체결",""
"2010-04-20","","","전기차 관련주 상승",""
"2010-04-20","","","김포 월곳면 젖소 구제역 확진 판정 소식에 백신 관련주 강세",""
"2010-04-20","","","김포 월곳면 젖소 구제역 확진 판정 소식에 백신 관련주 강세",""
"2010-04-20","","","김포 월곳면 젖소 구제역 확진 판정 소식에 백신 관련주 강세",""
"2010-04-20","","","전기차 관련주 상승",""
"2010-04-20","","","업황 호전 기대감으로 골판지 제조 관련주 강세",""
"2010-04-20","","","업황 호전 기대감으로 골판지 제조 관련주 강세",""
"2010-04-21","","","감사의견 적정으로 연일 상한가",""
"2010-04-21","","","벌크 화물선 공급계약 체결",""
"2010-04-21","","","감자 취소 거래 재개 후 상한가",""
"2010-04-21","","","LED관련주 강세",""
"2010-04-21","","","전 대표이사의 횡령/배임설 사실무근",""
"2010-04-21","","","지난해 및 4분기 실적 호조",""
"2010-04-21","","","1분기 영업이익 흑자전환 소식",""
"2010-04-22","","","벌크 화물선 공급계약 체결",""
"2010-04-22","","","구제역 확산 소식에 관련주 강세.",""
"2010-04-22","","","1분기 영업이익 흑자전환 소식",""
"2010-04-22","","","감자 취소 거래 재개 후 상한가",""
"2010-04-22","","","구제역 확산 소식에 관련주 강세",""
"2010-04-22","","","구제역 확산 소식에 관련주 강세",""
"2010-04-22","","","구제역 확산 소식에 관련주 강세",""
"2010-04-22","","","한글과컴퓨터의 상장폐지 모면",""
"2010-04-22","","","이명박 대통령의 4대강 사업 관련 언급에 힘입어 일부 관련주 상승",""
"2010-04-22","","","구제역 확산 소식에 관련주 강세",""
"2010-04-22","","","1분기 실적 호조",""
"2010-04-22","","","한솔그룹주 동반 강세",""
"2010-04-22","","","한글과컴퓨터의 상장폐지 모면",""
"2010-04-22","","","한글과컴퓨터의 상장폐지 모면",""
"2010-04-22","","","구제역 확산 소식에 관련주 강세",""
"2010-04-22","","","최대주주인 창해에탄올과 GS칼텍스의 바이오케미컬 사업 진출 소식",""
"2010-04-22","","","신성그룹주 동반 강세",""
"2010-04-23","","","1분기 실적 호조",""
"2010-04-23","","","한글과컴퓨터의 상장폐지 모면",""
"2010-04-23","","","한글과컴퓨터의 상장폐지 모면",""
"2010-04-23","","","LG디스플레이의 OLED사업 투자 소식에 일부 OLED관련주 상승",""
"2010-04-23","","","LG디스플레이의 OLED사업 투자 소식에 일부 OLED관련주 상승",""
"2010-04-23","","","99억 규모 유상증자 성공",""
"2010-04-26","","","한글과컴퓨터의 상장폐지 모면",""
"2010-04-26","","","99억 규모 유상증자 성공",""
"2010-04-26","","","LED관련주 동반 강세",""
"2010-04-26","","","1분기 실적 호조",""
"2010-04-26","","","막걸리 매출 호조",""
"2010-04-27","","","구리 광산 가치 상승 및 새만금개발 기대감",""
"2010-04-27","","","몽골 지역 광산 시추작업 완료 소식",""
"2010-04-27","","","액면병합 후 거래재개 첫 날 상한가",""
"2010-04-27","","","전시컨벤션 사업 호조에 따른 1분기 실적 개선 기대감",""
"2010-04-28","","","삼성전자와 신규기종의 OPC드럼 추가공급 합의",""
"2010-04-28","","","몽골 지역 광산 시추작업 완료 소식",""
"2010-04-28","","","대표이사 배임횡령 무혐의 판결",""
"2010-04-28","","","삼성전자 갤럭시폰 소프트웨어 공급 소식",""
"2010-04-29","","","삼성전자와 신규기종의 OPC드럼 추가공급 합의",""
"2010-04-29","","","몽골 지역 광산 시추작업 완료 소식",""
"2010-04-29","","","정부의 보조금지급 기대감으로 전기차 관련주 상승",""
"2010-04-29","","","1분기 영업이익 전년동기대비 흑자전환",""
"2010-04-30","","","삼성전자와 신규기종의 OPC드럼 추가공급 합의",""
"2010-04-30","","","美 항암면역세포치료제 FDA승인 소식에 관련주로 부각",""
"2010-04-30","","","삼성전자의 반도체 설비투자 확대 기대감에 반도체 장비주 동반 상승",""
"2010-04-30","","","온라인게임 서든어택 중국 진출 소식",""
"2010-04-30","","","삼성전자의 반도체 설비투자 확대 기대감에 반도체 장비주 동반 상승",""
"2010-04-30","","","미국 차량용 블랙박스 의무화 법률 초안 공개 소식에 차량용블랙박스 관련주 동반 상승",""
"2010-05-03","","","삼성전자와 신규기종의 OPC드럼 추가공급 합의",""
"2010-05-03","","","신성그룹주 연일 강세",""
"2010-05-03","","","신성그룹주 연일 강세",""
"2010-05-03","","","신규상장 첫날 상한가",""
"2010-05-03","","","구제역 전국 확산 우려감에 백신/진단시약/방역 관련주 강세",""
"2010-05-03","","","구제역 전국 확산 우려감에 백신/진단시약/방역 관련주 강세",""
"2010-05-03","","","막걸리 수요 증가 기대감",""
"2010-05-03","","","구제역 전국 확산 우려감에 백신/진단시약/방역 관련주 강세",""
"2010-05-03","","","구제역 전국 확산 우려감에 백신/진단시약/방역 관련주 강세",""
"2010-05-03","","","기업은행 주식처분에 따른 물량부담 해소",""
"2010-05-03","","","구제역 전국 확산 우려감에 백신/진단시약/방역 관련주 강세",""
"2010-05-04","","","신규상장 후 연일 상한가",""
"2010-05-04","","","액면분할후 거래 첫날 상한가",""
"2010-05-04","","","한솔그룹주 급등",""
"2010-05-04","","","한솔그룹주 급등",""
"2010-05-04","","","아이패드 및 어린이날 수혜 기대감",""
"2010-05-04","","","한솔그룹주 급등",""
"2010-05-04","","","막걸리 사업 진출",""
"2010-05-06","","","액면분할 후 연일 상한가",""
"2010-05-06","","","막걸리 사업 진출 모멘텀 지속",""
"2010-05-06","","","신성홀딩스의 1분기 실적 개선에 힘입어 신성그룹주 강세",""
"2010-05-06","","","신성홀딩스의 1분기 실적 개선에 힘입어 신성그룹주 강세",""
"2010-05-06","","","회생 기대감",""
"2010-05-06","","","거래재개 첫날 상한가",""
"2010-05-06","","","넥슨 대상 CB발행 결정",""
"2010-05-06","","","최대주주 경영참여 선언",""
"2010-05-07","","","태양전지 제조로봇 국책과제 주관기관 선정 소식",""
"2010-05-07","","","액면분할 후 거래재개 첫 날 상한가",""
"2010-05-07","","","경영권분쟁 부각",""
"2010-05-07","","","3D 시험방송 소식에 일부 관련주 강세",""
"2010-05-07","","","1분기 실적 호조",""
"2010-05-10","","","경영분쟁 부각",""
"2010-05-10","","","1분기 실적 호조",""
"2010-05-10","","","반도체장비 관련주 강세",""
"2010-05-10","","","반도체장비 관련주 강세",""
"2010-05-10","","","반도체장비 관련주 강세",""
"2010-05-10","","","1분기 실적 호조",""
"2010-05-10","","","정부의 3D산업 투자 논의 소식에 3D산업 관련주 상승",""
"2010-05-10","","","나로호 2차 발사 모의 비행시험 소식에 우주항공산업 관련주 동반 상승",""
"2010-05-10","","","나로호 2차 발사 모의 비행시험 소식에 우주항공산업 관련주 동반 상승",""
"2010-05-10","","","도금판금업체 우회상장 소식",""
"2010-05-10","","","5년만에 분기 순익 흑자 실현",""
"2010-05-10","","","반도체장비 관련주 강세",""
"2010-05-10","","","한솔그룹주 강세",""
"2010-05-10","","","반도체장비 관련주 강세",""
"2010-05-10","","","한솔그룹주 강세",""
"2010-05-11","","","정부의 스마트케어 사업계획 발표 기대감에 U-HEALTHCARE 관련주 동반 상승",""
"2010-05-11","","","삼성의 대규모 신사업 투자 발표로 일부 바이오시밀러 관련주 상승",""
"2010-05-11","","","삼성의 대규모 신사업 투자 발표로 일부 바이오시밀러 관련주 상승",""
"2010-05-12","","","삼성의 바이오사업 진출 수혜주로 부각",""
"2010-05-12","","","올해 급격한 실적개선 전망",""
"2010-05-12","","","관계사의 표적 항암물질 관련 일본 특허등록 소식",""
"2010-05-12","","","자동차부품 관련주 상승",""
"2010-05-12","","","LG전자에 대한 TV용 부품 공급 확대 소식",""
"2010-05-12","","","러시아 석탄채굴업체 인수",""
"2010-05-13","","","러시아 석탄채굴업체 인수",""
"2010-05-13","","","LED관련주 강세",""
"2010-05-13","","","LED장비업체 관련주 강세",""
"2010-05-13","","","LED관련주 강세",""
"2010-05-13","","","LED관련주 강세",""
"2010-05-13","","","반도체 투자 확대에 따른 사상최대 실적 전망",""
"2010-05-13","","","듀얼 지문인식과 얼굴인식 기술이 결합된 출입보안 제품 공개 소식",""
"2010-05-13","","","다섯손가락 터치기술 개발 소식",""
"2010-05-13","","","자동차부품 관련주 강세",""
"2010-05-13","","","자동차부품 관련주 강세",""
"2010-05-13","","","이스라엘 방산기업과 레이다 전원공급기 공급계약 체결",""
"2010-05-13","","","자동차부품 관련주 강세",""
"2010-05-13","","","1분기 실적 호조",""
"2010-05-13","","","피닉스자산운용 인수 추진 소식",""
"2010-05-14","","","삼성전자와 3D 콘텐츠 사업 추진 소식",""
"2010-05-14","","","3D영화 아바타 감독의 방한과 3D산업통합기술 로드맵 기획단 출범 소식에 3D관련주 상승",""
"2010-05-14","","","1분기 실적 호조",""
"2010-05-14","","","올해 실적 호조 전망",""
"2010-05-14","","","3D영화 아바타 감독의 방한과 3D산업통합기술 로드맵 기획단 출범 소식에 3D관련주 상승",""
"2010-05-17","","","정부의 전국 스크린 50% 3D화 소식과 개별호재에 힘입어 3D 관련주 상승",""
"2010-05-17","","","정부의 전국 스크린 50% 3D화 소식과 개별호재에 힘입어 3D 관련주 상승",""
"2010-05-17","","","1분기 사상 최대 실적 기대감",""
"2010-05-17","","","액면분할과 상호변경 후 거래재개 첫날 상한가",""
"2010-05-17","","","정부의 전국 스크린 50% 3D화 소식과 개별호재에 힘입어 3D 관련주 상승",""
"2010-05-17","","","1분기 실적 호조",""
"2010-05-17","","","예맨서 풍력발전 건설공사 계약체결",""
"2010-05-17","","","정부의 전국 스크린 50% 3D화 소식과 개별호재에 힘입어 3D 관련주 상승",""
"2010-05-17","","","삼성전자와 손잡고 의약품정보 전문 어플리케이션을 개발하여 서비스를 개시한다는 소식",""
"2010-05-18","","","삼성전자와 손잡고 의약품정보 전문 어플리케이션을 개발하여 서비스를 개시한다는 소식",""
"2010-05-18","","","예맨서 대규모 풍력발전 건설공사 계약체결",""
"2010-05-18","","","6월 美 납품 개시에 따른 불확실성 해소 분석",""
"2010-05-18","","","일부 전쟁 및 테러관련주 강세",""
"2010-05-18","","","액면변경 후 거래 첫날 상한가",""
"2010-05-18","","","100% 무상증자 결정",""
"2010-05-18","","","LCD관련 신규 설비투자 결정",""
"2010-05-19","","","예맨서 대규모 풍력발전 건설공사 계약체결 모멘텀 지속",""
"2010-05-19","","","재상장 첫날 상한가",""
"2010-05-19","","","삼성전자와 전자종이 개발 소식",""
"2010-05-19","","","대규모 공사 수주",""
"2010-05-20","","","정부의 자전거 등록제 활성화 방안 추진 소식에 일부 자전거 관련주 급등",""
"2010-05-20","","","유상감자 결정",""
"2010-05-20","","","정부의 자전거 등록제 활성화 방안 추진 소식에 일부 자전거 관련주 급등",""
"2010-05-20","","","삼성전자에 세계 최대 용량 유입변압기 공급 소식",""
"2010-05-20","","","정부의 자전거 등록제 활성화 방안 추진 소식에 일부 자전거 관련주 급등",""
"2010-05-24","","","유상감자 결정",""
"2010-05-24","","","삼성의 사업진출 본격화 기대감에 일부 바이오시밀러/U-헬스케어 관련주 상승",""
"2010-05-24","","","삼성종합기술원과 DNA 장비 개발에 나선다는 소식",""
"2010-05-24","","","브라질고속철 수주 기대감에 일부 철도관련주 급등",""
"2010-05-24","","","북한에 대한 적극적 억제 원칙을 담은 이명박 대통령의 대국민 담화로 일부 전쟁 및 테러 관련주 상승",""
"2010-05-25","","","남북긴장 고조로 일부 전쟁 및 테러/방위산업 관련주 강세",""
"2010-05-25","","","GS계열사 편입 기대감",""
"2010-05-26","","","일부 비철금속 관련주 강세",""
"2010-05-26","","","1분기 실적 호조",""
"2010-05-26","","","일부 비철금속 관련주 강세",""
"2010-05-26","","","일부 비철금속 관련주 강세",""
"2010-05-26","","","LED관련주 강세",""
"2010-05-26","","","넥슨으로의 피인수 기대감",""
"2010-05-26","","","LED TV용 연성인쇄회로기판(FPCB) 양산 소식",""
"2010-05-26","","","LG디스플레이와 전자책 합작사 설립 추진 소식",""
"2010-05-27","","","보유 부동산을 950억원에 매각",""
"2010-05-27","","","자동차부품 관련주 상승",""
"2010-05-27","","","인간배아 연구 허용 생명윤리법 합헌 판결소식에 줄기세포관련주 동반 상승",""
