"날짜","종목코드","종목명","급등 사유","등락"
"2011-04-25","","","실적개선 및 저평가 분석, 자동차부품 관련주 상승",""
"2011-04-25","","","경영권 매각 재개 소식",""
"2011-04-25","","","이니시스의 경영권 매각 재개 소식",""
"2011-04-25","","","기아차 1분기 실적 호조와 각종 호재로 자동차대표주/자동차부품/차량경량화 관련주 동반 상승",""
"2011-04-25","","","기아차 1분기 실적 호조와 각종 호재로 자동차대표주/자동차부품/차량경량화 관련주 동반 상승",""
"2011-04-25","","","기아차 1분기 실적 호조와 각종 호재로 자동차대표주/자동차부품/차량경량화 관련주 동반 상승",""
"2011-04-25","","","일부 4대강 정비 관련주 상승",""
"2011-04-25","","","기아차 1분기 실적 호조와 각종 호재로 자동차대표주/자동차부품/차량경량화 관련주 동반 상승",""
"2011-04-25","","","기아차 1분기 실적 호조와 각종 호재로 자동차대표주/자동차부품/차량경량화 관련주 동반 상승",""
"2011-04-25","","","기아차 1분기 실적 호조와 각종 호재로 자동차대표주/자동차부품/차량경량화 관련주 동반 상승",""
"2011-04-26","","","조현준 효성 사장의 동사 지분 추가 매입 소식에 연일 상한가",""
"2011-04-26","","","비상장사 대표가 동사 지분을 매입했다는 소식에 연일 상한가",""
"2011-04-26","","","박근혜 전 한나라당 대표 측이 서울과 경기지역을 거대한 하나의 공원으로 꾸미는 방안을 검토중이라는 언론보도로 인해 대선 수혜주로 언급되며 상한가",""
"2011-04-26","","","일부 차량경량화 관련주 연일 급등",""
"2011-04-26","","","액면분할에 따른 변경상장 첫날 상한가",""
"2011-04-26","","","타오기획의 동사 지분 보유 소식",""
"2011-04-26","","","일부 차량경량화 관련주 연일 급등",""
"2011-04-26","","","신규상장 첫날 상한가",""
"2011-04-27","","","무인교통 감시장치 관련 특허권 취득",""
"2011-04-27","","","박근혜 정책 수혜주로 부각되며 농업/비료 관련주 상승",""
"2011-04-27","","","코스피지수 장중 사상 최고치 경신으로 증권주 상승",""
"2011-04-27","","","박근혜 정책 수혜주로 부각되며 농업/비료 관련주 상승",""
"2011-04-27","","","슈퍼개미 등장으로 상한가",""
"2011-04-27","","","삼성그룹의 새만금지역 투자소식에 새만금사업 관련주 상승",""
"2011-04-27","","","삼성그룹의 새만금지역 투자소식에 새만금사업 관련주 상승",""
"2011-04-28","","","슈퍼개미 등장으로 연일 상한가",""
"2011-04-28","","","日 소넷과의 협력 소식",""
"2011-04-28","","","1분기 영업이익 및 순이익 흑자전환",""
"2011-04-28","","","일부 풍력에너지(부품) 관련주 급등",""
"2011-04-28","","","일부 풍력에너지(부품) 관련주 급등",""
"2011-04-29","","","무상증자 권리락 효과",""
"2011-04-29","","","올해 실적 개선 전망",""
"2011-04-29","","","액면분할 후 변경상장 첫날 상한가",""
"2011-04-29","","","1분기 실적 호조",""
"2011-04-29","","","신규상장 후 사흘만에 상한가",""
"2011-05-02","","","액면분할 후 변경상장",""
"2011-05-02","","","만5세 아동 보육비 지원 소식에 일부 출산장려정책 관련주 상승",""
"2011-05-02","","","무상증자 물량 부담 해소",""
"2011-05-02","","","1분기 실적 호조",""
"2011-05-02","","","만5세 아동 보육비 지원 소식에 일부 출산장려정책 관련주 상승",""
"2011-05-02","","","1분기 실적 호조",""
"2011-05-03","","","액면분할 후 변경상장",""
"2011-05-03","","","일부 풍력에너지(부품) 관련주 상승",""
"2011-05-03","","","1분기 흑자전환",""
"2011-05-03","","","美정부가 주관하는 중소기업 혁신연구 프로그램의 지원대상에 선정됐다는 소식",""
"2011-05-03","","","모기업 효성의 자금지원",""
"2011-05-03","","","일부 풍력에너지(부품) 관련주 상승",""
"2011-05-04","","","워크아웃에 돌입한다는 소식",""
"2011-05-04","","","농협이 보안시스템 강화에 5,100억원을 신규로 투자한다는 소식에 보안주 강세",""
"2011-05-04","","","액면분할 후 변경상장 첫날 상한가",""
"2011-05-04","","","슈퍼개미 등장으로 상한가",""
"2011-05-04","","","삼성전자에 노트북 금형을 공급한다는 소식",""
"2011-05-06","","","워크아웃에 돌입한다는 소식",""
"2011-05-06","","","박근혜 한나라당 전 대표가 대권행보 본격화를 시사했다는 소식에 일부 대통령선거관련주 급등",""
"2011-05-06","","","미국의 쇠고기 개방 압박 방침에 일부 수입육 유통주 급등",""
"2011-05-06","","","박근혜 한나라당 전 대표가 대권행보 본격화를 시사했다는 소식에 일부 대통령선거관련주 급등",""
"2011-05-06","","","박근혜 한나라당 전 대표가 대권행보 본격화를 시사했다는 소식에 일부 대통령선거관련주 급등",""
"2011-05-09","","","워크아웃에 돌입한다는 소식에 연일 상한가",""
"2011-05-09","","","어울림그룹주 동반 상한가",""
"2011-05-09","","","어울림그룹주 동반 상한가",""
"2011-05-09","","","어울림그룹주 동반 상한가",""
"2011-05-09","","","50억원 규모 유상증자 성공",""
"2011-05-09","","","현대기아차 차량경량화의 핵심수혜주라는 호평",""
"2011-05-11","","","어울림그룹주 동반 상한가",""
"2011-05-11","","","어울림그룹주 동반 상한가",""
"2011-05-11","","","어울림그룹주 동반 상한가",""
"2011-05-11","","","50억원 규모 유상증자 성공 및 벤처사업가 김토일씨의 3자 배정 유상증자 참여 소식",""
"2011-05-11","","","SK C&C와 대규모 공급계약 체결",""
"2011-05-11","","","미확인 바이러스성 폐렴 사망자 소식에 수퍼박테리아/신약(폐혈증치료제) 관련주 상승",""
"2011-05-11","","","국제올림픽위원회(IOC)의 현지실사 평가에서 평창이 좋은 평가를 받았다는 소식에 평창동계올림픽(추진) 관련주 상승",""
"2011-05-11","","","국제올림픽위원회(IOC)의 현지실사 평가에서 평창이 좋은 평가를 받았다는 소식에 평창동계올림픽(추진) 관련주 상승",""
"2011-05-11","","","석유화학 관련주 상승",""
"2011-05-11","","","국제올림픽위원회(IOC)의 현지실사 평가에서 평창이 좋은 평가를 받았다는 소식에 평창동계올림픽(추진) 관련주 상승",""
"2011-05-11","","","국제올림픽위원회(IOC)의 현지실사 평가에서 평창이 좋은 평가를 받았다는 소식에 평창동계올림픽(추진) 관련주 상승",""
"2011-05-11","","","석유화학 관련주 상승",""
"2011-05-11","","","미확인 바이러스성 폐렴 사망자 소식에 수퍼박테리아/신약(폐혈증치료제) 관련주 상승",""
"2011-05-12","","","50억원 규모 유상증자 성공 및 벤처사업가 김토일씨의 3자 배정 유상증자 참여 소식",""
"2011-05-12","","","1분기 실적 호조",""
"2011-05-12","","","1분기 적자폭 축소",""
"2011-05-12","","","1분기 실적 개선",""
"2011-05-12","","","현대차와 하이브리드카용 커패시터 모듈 개발 소식",""
"2011-05-12","","","계열사 삼화전기가 현대차와 하이브리드카용 커패시터 모듈을 개발했다는 소식",""
"2011-05-12","","","1분기 실적 호조",""
"2011-05-12","","","상반기 어닝서프라이즈 기대감",""
"2011-05-12","","","액면분할 후 변경상장 첫날 상한가",""
"2011-05-13","","","50억원 규모 유상증자 성공 및 벤처사업가 김토일씨의 3자 배정 유상증자 참여 소식에 연일 상한가",""
"2011-05-13","","","현대차와 하이브리드카용 커패시터 모듈 개발 소식",""
"2011-05-13","","","피터벡 보유 BW워런트 잔량 소각",""
"2011-05-13","","","1분기 흑자전환 성공",""
"2011-05-16","","","50억원 규모 유상증자 성공 및 벤처사업가 김토일씨의 3자 배정 유상증자 참여 소식",""
"2011-05-16","","","현대차와 하이브리드카용 커패시터 모듈 개발 소식",""
"2011-05-16","","","피터벡 보유 BW워런트 잔량 소각",""
"2011-05-16","","","국제과학비즈니스벨트의 거점지구가 대전 대덕지구로 확정되면서 국제과학벨트 확정관련주(세종시관련주) 관련주 동반 상승",""
"2011-05-16","","","감자 후 첫 거래일 상한가",""
"2011-05-16","","","3D 내비게이션 출시 소식",""
"2011-05-16","","","국제과학비즈니스벨트의 거점지구가 대전 대덕지구로 확정되면서 국제과학벨트 확정관련주(세종시관련주) 관련주 동반 상승",""
"2011-05-16","","","국제과학비즈니스벨트의 거점지구가 대전 대덕지구로 확정되면서 국제과학벨트 확정관련주(세종시관련주) 관련주 동반 상승",""
"2011-05-16","","","1분기 실적 호조",""
"2011-05-17","","","회생절차개시 결정으로 연일 상한가",""
"2011-05-17","","","피터벡 보유 BW워런트 잔량 소각",""
"2011-05-17","","","감자 후 이틀째 상한가",""
"2011-05-17","","","1분기 실적 호조",""
"2011-05-17","","","1분기 영업이익 흑자 전환",""
"2011-05-17","","","브라질 고속철도 사업 수주 기대감에 철도 관련주 상승",""
"2011-05-17","","","1분기 영업이익 및 순이익 흑자 전환",""
"2011-05-17","","","브라질 고속철도 사업 수주 기대감에 철도 관련주 상승",""
"2011-05-17","","","액면분할 후 변경상장 첫날 상한가",""
"2011-05-17","","","브라질 고속철도 사업 수주 기대감에 철도 관련주 상승",""
"2011-05-18","","","피터벡 보유 BW워런트 잔량 소각",""
"2011-05-18","","","90% 감자 안건 통과 소식에 이틀째 상한가",""
"2011-05-18","","","1분기 영업이익 및 순이익 흑자 전환",""
"2011-05-18","","","액면분할 후 재개된 거래에서 이틀 연속 상한가",""
"2011-05-18","","","대표이사 체제 변경",""
"2011-05-18","","","오성엘에스티에 피인수됐다는 소식",""
"2011-05-18","","","가상이동통신망(MVNO) 사업 진출 기대감",""
"2011-05-19","","","1분기 영업이익 및 순이익 흑자 전환",""
"2011-05-19","","","오성엘에스티로의 피인수 소식",""
"2011-05-19","","","모기업 지원으로 경영정상화 기대",""
"2011-05-19","","","정부가 동사에 대해 위치정보사업자를 허가했다는 소식",""
"2011-05-20","","","모기업 지원으로 경영정상화 기대",""
"2011-05-20","","","지난해 영업이익, 순이익 흑자전환으로 상한가",""
"2011-05-20","","","매각 본격화 기대감",""
"2011-05-20","","","액면분할 후 변경상장 첫날 상한가",""
"2011-05-20","","","감자 후 거래 첫날 상한가",""
"2011-05-23","","","노루그룹의 중국 투자회사가 이달말 차스닥에 상장된다는 소식",""
"2011-05-23","","","여론 악화에 따른 파업 조기 종료 기대감과 기업가치 부각",""
"2011-05-23","","","지식경제부의 “월드클래스 300 프로젝트” 대상 기업 선정 소식",""
"2011-05-23","","","올해 매출 및 영업이익 급증 전망",""
"2011-05-23","","","노루그룹의 중국 투자회사가 이달말 차스닥에 상장된다는 소식",""
"2011-05-24","","","여론 악화에 따른 파업 조기 종료 기대감과 기업가치 부각",""
"2011-05-24","","","도시바를 대상으로 400억원 규모 CB발행 결정",""
"2011-05-24","","","2011년 실적 턴어라운드 기대감",""
"2011-05-24","","","비천연아미노산 대량 생산 성공 소식",""
"2011-05-24","","","도시바의 유니슨 투자소식에 일부 풍력에너지(부품) 관련주 동반 상승",""
"2011-05-24","","","도시바의 유니슨 투자소식에 일부 풍력에너지(부품) 관련주 동반 상승",""
"2011-05-24","","","주가방어를 위해 자사주 매입 등 적극적인 대응책을 마련한다는 소식",""
"2011-05-25","","","파업 조기종료 소식",""
"2011-05-25","","","도시바를 대상으로 400억원 규모 CB발행 결정",""
"2011-05-25","","","미국기지내 오염 지하수 처리시설을 운영하고 있다는 점이 부각",""
"2011-05-25","","","중국업체와의 전기차 합작법인 설립 소식",""
"2011-05-25","","","박근혜 역할론 부상으로 일부 대통령선거 관련주 급등",""
"2011-05-25","","","노조 파업철회 예정 소식",""
"2011-05-25","","","박근혜 역할론 부상으로 일부 대통령선거 관련주 급등",""
"2011-05-25","","","박근혜 역할론 부상으로 일부 대통령선거 관련주 급등",""
"2011-05-25","","","박근혜 역할론 부상으로 일부 대통령선거 관련주 급등",""
"2011-05-26","","","파업 조기종료 소식",""
"2011-05-26","","","주력제품 경쟁력 부각",""
"2011-05-26","","","문용식 대표이사가 민주당 유비쿼터스 위원장에 영입됐다는 소식",""
"2011-05-26","","","대규모 공급계약 체결",""
"2011-05-26","","","나우콤의 문용식 대표이사가 민주당 유비쿼터스 위원장에 영입됐다는 소식에 나우콤에서 분할상장된 동사의 주가가 상한가를 기록",""
"2011-05-26","","","자동차부품 관련주 상승",""
"2011-05-26","","","지주회사 전환 소식",""
"2011-05-26","","","자동차부품 관련주 상승",""
"2011-05-27","","","일부 막걸리 관련주 강세",""
"2011-05-27","","","일부 비료주 강세",""
"2011-05-27","","","해운주 상승",""
"2011-05-27","","","2차전지 소재업체 지분 취득 결정",""
"2011-05-30","","","수도권 고속철도 건설공사 수주",""
"2011-05-30","","","세포치료제 공급 시작 소식",""
"2011-05-30","","","일본업체와의 전기차 판매 대리점 계약 체결 소식",""
"2011-05-30","","","유럽에서 슈퍼박테리아가 확산되고 있다는 소식에 슈퍼박테리아 관련주 상승",""
"2011-05-30","","","유럽에서 슈퍼박테리아가 확산되고 있다는 소식에 슈퍼박테리아 관련주 상승",""
"2011-05-30","","","높은 영업이익률에 따른 실적 차별화 기대감",""
"2011-05-31","","","수도권 고속철도 건설공사 수주",""
"2011-05-31","","","20억 규모 유상증자 결정",""
"2011-05-31","","","독일 원전 폐쇄에 따른 수혜 기대감에 태양광에너지, 풍력에너지 관련주 동반 상승",""
"2011-05-31","","","독일 원전 폐쇄에 따른 수혜 기대감에 태양광에너지, 풍력에너지 관련주 동반 상승",""
"2011-05-31","","","독일 원전 폐쇄에 따른 수혜 기대감에 태양광에너지, 풍력에너지 관련주 동반 상승",""
"2011-05-31","","","독일 원전 폐쇄에 따른 수혜 기대감에 태양광에너지, 풍력에너지 관련주 동반 상승",""
"2011-06-01","","","M&A 기대감으로 연일 상한가",""
"2011-06-01","","","정부가 북한에 6월초 정상회담을 제안했다는 소식에 전력설비 관련주 상승",""
"2011-06-01","","","신규상장 첫 날 상한가",""
"2011-06-01","","","정부가 북한에 6월초 정상회담을 제안했다는 소식에 전력설비 관련주 상승",""
"2011-06-01","","","유상증자와 BW발행 결정",""
"2011-06-01","","","정부가 북한에 6월초 정상회담을 제안했다는 소식에 전력설비 관련주 상승",""
"2011-06-01","","","中 석유업체 시노펙의 테라리소스 투자유치 소식에 동반 상한가",""
"2011-06-01","","","中 석유업체 시노펙의 테라리소스 투자유치 소식에 동반 상한가",""
"2011-06-02","","","M&A 기대감으로 연일 상한가",""
"2011-06-02","","","유상증자와 BW발행 결정",""
"2011-06-02","","","양승택 전 정통부 장관이 한국모바일인터넷(KMI)에 합류했다는 소식에 일부 제4이통사 설립 기대주 상승",""
"2011-06-02","","","양승택 전 정통부 장관이 한국모바일인터넷(KMI)에 합류했다는 소식에 일부 제4이통사 설립 기대주 상승",""
"2011-06-02","","","KCC가 동사 계열사의 지분 인수를 추진중이라는 소식",""
"2011-06-03","","","M&A 기대감으로 연일 상한가",""
"2011-06-03","","","상장유지 결정",""
"2011-06-03","","","신규 상장 첫날 상한가",""
"2011-06-03","","","하이패스카드 사업 진출 소식",""
"2011-06-07","","","M&A 기대감으로 연일 상한가",""
"2011-06-07","","","최대주주 변경을 수반하는 주식양수도 계약 체결",""
"2011-06-08","","","M&A 기대감으로 연일 상한가",""
"2011-06-08","","","회생 기대감",""
"2011-06-08","","","유전자 전달기기(GDD)가 항암 DNA백신의 암세포 사멸에 효과가 입증됐다는 소식",""
"2011-06-08","","","대규모 유상증자 결정",""
"2011-06-08","","","이라크 도훅 광구서 대규모 가스층을 발견했다는 소식",""
"2011-06-09","","","M&A 기대감으로 연일 상한가",""
"2011-06-09","","","정부정책 수혜 기대로 LED 관련주 급등",""
"2011-06-09","","","도시바측 임원 선임 소식",""
"2011-06-09","","","유상증자 결정",""
"2011-06-09","","","정부정책 수혜 기대로 LED 관련주 급등",""
"2011-06-09","","","정부정책 수혜 기대로 LED 관련주 급등",""
"2011-06-10","","","UAE 원전 프로젝트 참여 소식",""
"2011-06-10","","","분할상장 첫날 상한가",""
"2011-06-10","","","최대주주 변경",""
"2011-06-13","","","유럽의 K-POP 열풍 기대감",""
"2011-06-13","","","100% 무상증자 결정",""
"2011-06-14","","","신규상장 첫날 상한가",""
"2011-06-15","","","이라크 주한대사의 동사 본사 방문 소식",""
"2011-06-16","","","이라크 주한대사의 동사 본사 방문 소식",""
"2011-06-16","","","가스명수 8월부터 슈퍼판매 허용 소식",""
"2011-06-16","","","닥터홀딩스가 주도적으로 경영참여에 나선다는 소식",""
"2011-06-17","","","박근혜 전 한나라당대표가 발의한 사회보장기본법 논의 소식에 일부 대통령선거/출산장려정책 관련주 상승",""
"2011-06-17","","","이지바이오로의 피인수 소식",""
"2011-06-17","","","일부 풍력에너지(부품) 관련주 상승",""
"2011-06-20","","","가상이동통신망사업자(MVNO) 사업개시에 대한 기대에 일부 제4이통사 설립 기대주 강세",""
"2011-06-20","","","신규상장 후 연일 상한가",""
"2011-06-20","","","이지바이오로의 피인수 소식",""
"2011-06-20","","","가상이동통신망사업자(MVNO) 사업개시에 대한 기대에 일부 제4이통사 설립 기대주 강세",""
"2011-06-20","","","가상이동통신망사업자(MVNO) 사업개시에 대한 기대에 일부 제4이통사 설립 기대주 강세",""
"2011-06-20","","","세포치료제 임상면제 법안심의 소식에 줄기세포 관련주 상승",""
"2011-06-20","","","유상증자 철회 소식",""
"2011-06-20","","","저평가 분석 및 수익성 개선 기대감",""
"2011-06-21","","","가상이동통신망사업자(MVNO) 사업개시에 대한 기대에 일부 제4이통사 설립 기대주 연일 상한가",""
"2011-06-21","","","M&A 우선협상대상자 선정 허가 결정",""
"2011-06-21","","","가상이동통신망사업자(MVNO) 사업개시에 대한 기대에 일부 제4이통사 설립 기대주 연일 상한가",""
"2011-06-21","","","스피라 중국 판매 호조 소식",""
"2011-06-21","","","GM과 대규모 공급계약 체결",""
"2011-06-22","","","M&A 우선협상대상자 선정 허가 결정",""
"2011-06-22","","","수산주 상승",""
"2011-06-22","","","디자인/리모델링 관련주 상승",""
"2011-06-22","","","LED장비 관련주 상승",""
"2011-06-22","","","고속사업부 매각설",""
"2011-06-23","","","M&A 우선협상대상자 선정 허가 결정",""
"2011-06-23","","","유상증자 철회 결정",""
"2011-06-23","","","전기차 급속 충전기 개발 소식",""
"2011-06-23","","","삼성SDS가 포스코와 컨소시엄을 구성해 인수전에 참여한다는 소식",""
"2011-06-23","","","전기차 급속 충전기 개발 소식",""
"2011-06-23","","","노사충돌 소식에도 불구하고 상한가",""
"2011-06-24","","","노사충돌 악화로 독점적 지위가 다시금 부각되면서 이틀째 상한가",""
"2011-06-24","","","이통사 자회사 MVNO 진출 유예 소식",""
"2011-06-24","","","유상증자 철회 결정",""
"2011-06-24","","","식약청 줄기세포치료제 허가 검토 소식에 줄기세포관련주 동반 급등",""
"2011-06-24","","","식약청 줄기세포치료제 허가 검토 소식에 줄기세포관련주 동반 급등",""
"2011-06-24","","","식약청 줄기세포치료제 허가 검토 소식에 줄기세포관련주 동반 급등",""
"2011-06-24","","","식약청 줄기세포치료제 허가 검토 소식에 줄기세포관련주 동반 급등",""
"2011-06-27","","","SK텔레콤과 가상이동통신망(MVNO) 사업과 관련하여 협정을 체결했다는 소식",""
"2011-06-27","","","줄기세포치료제 상용화 기대감에 줄기세포/제대혈 관련주 연일 급등",""
"2011-06-27","","","줄기세포치료제 상용화 기대감에 줄기세포/제대혈 관련주 연일 급등",""
"2011-06-27","","","줄기세포치료제 상용화 기대감에 줄기세포/제대혈 관련주 연일 급등",""
"2011-06-27","","","줄기세포치료제 상용화 기대감에 줄기세포/제대혈 관련주 연일 급등",""
"2011-06-27","","","줄기세포치료제 상용화 기대감에 줄기세포/제대혈 관련주 연일 급등",""
"2011-06-27","","","삼성전자 협력사 선정 소식",""
"2011-06-27","","","줄기세포치료제 상용화 기대감에 줄기세포/제대혈 관련주 연일 급등",""
"2011-06-27","","","줄기세포치료제 상용화 기대감에 줄기세포/제대혈 관련주 연일 급등",""
"2011-06-27","","","박근혜 발의 소방기본법 국회 통과 소식에 소방기기 관련주 상승",""
"2011-06-27","","","줄기세포치료제 상용화 기대감에 줄기세포/제대혈 관련주 연일 급등",""
"2011-06-27","","","줄기세포치료제 상용화 기대감에 줄기세포/제대혈 관련주 연일 급등",""
"2011-06-27","","","줄기세포 이용한 간세포 생성기술 특허 출원 소식",""
"2011-06-28","","","줄기세포치료제 상용화 기대감에 줄기세포/제대혈 관련주 연일 급등",""
"2011-06-28","","","고성능 내장형 SSD개발 성공 소식",""
"2011-06-28","","","휴대 단말기에서 홀드해제 제어장치 및 방법에 관한 특허 취득",""
"2011-06-29","","","계열회사 합병 검토 중이란 답변, 줄기세포치료제 상용화 기대감에 일부 줄기세포관련주 연일 급등",""
"2011-06-29","","","희토류 광맥 발견 소식",""
"2011-06-29","","","LD산업 성장에 따른 수혜 기대감",""
"2011-06-29","","","무상증자 관련 보도에 대한 조회공시 요구로 상한가",""
"2011-06-29","","","희토류 광맥 발견 소식",""
"2011-06-30","","","희토류 광맥 발견 소식",""
"2011-06-30","","","LD산업 성장에 따른 수혜 기대감",""
"2011-06-30","","","대성그룹의 국내 첫 타워형 태양열 발전시스템 준공 소식에 상한가",""
"2011-06-30","","","대성그룹의 국내 첫 타워형 태양열 발전시스템 준공 소식에 상한가",""
"2011-06-30","","","유상증자 철회 소식",""
"2011-06-30","","","모로코서 태양광 사업 수주 소식",""
"2011-06-30","","","신규 상장 첫날 상한가",""
"2011-06-30","","","BNG광구 투자 가치 부각으로 상한가",""
"2011-06-30","","","최대주주 변경으로 상한가",""
"2011-07-01","","","희토류 광맥 발견 소식",""
"2011-07-01","","","일부 줄기세포관련주 강세",""
"2011-07-01","","","하반기 실적 개선 기대감",""
"2011-07-01","","","한-EU FTA 수혜 기대감에 일부 자동차부품주 강세",""
"2011-07-01","","","한-EU FTA 수혜 기대감에 일부 자동차부품주 강세",""
"2011-07-04","","","상장유지 결정",""
"2011-07-04","","","개최지 선정 기대감에 평창동계올림픽(추진) 관련주 상승",""
"2011-07-04","","","10억원 규모 BW발행 결정",""
"2011-07-04","","","삼성중공업으로의 피인수설",""
"2011-07-04","","","줄기세포치료제 관련 특허권 취득",""
"2011-07-04","","","개최지 선정 기대감에 평창동계올림픽(추진) 관련주 상승",""
"2011-07-05","","","한나라당 대표 선출 호재에 대통령선거 관련주 상승",""
"2011-07-05","","","POSCO와 긴밀한 사업협력관계를 구축했다는 소식",""
"2011-07-05","","","빅3 연예기획사와 오디션 프로그램 제작 소식",""
"2011-07-06","","","인도네시아 기업과 광물판매 본계약을 체결했다는 소식",""
"2011-07-06","","","그리드 시스템 관련 특허 취득",""
"2011-07-06","","","삼성SDS 상장 기대감",""
"2011-07-06","","","인도네시아 기업과 광물판매 본계약을 체결했다는 소식",""
"2011-07-07","","","삼성SDS 상장 기대감",""
"2011-07-07","","","미국 정부의 세포치료제에 대한 보험 적용 승인에 따른 증권사 긍정적 평가에 줄기세포 관련주 상승",""
"2011-07-07","","","강원도 평창이 2018년 동계올림픽 개최지로 선정되면서 수혜 기대감에 일부 관련주 상승",""
"2011-07-07","","","탄자니아 공사 착공 소식",""
"2011-07-07","","","자회사의 중국 자동차 부품사 지분 취득",""
"2011-07-07","","","미국 정부의 세포치료제에 대한 보험 적용 승인에 따른 증권사 긍정적 평가에 줄기세포 관련주 상승",""
"2011-07-07","","","강원도 평창이 2018년 동계올림픽 개최지로 선정되면서 수혜 기대감에 일부 관련주 상승",""
"2011-07-08","","","겨우살이 추출물서 생명연장물질 발견 소식",""
"2011-07-08","","","중국 폴리부틸렌 시장 선점 기대감",""
"2011-07-08","","","매출 1조원 벤처클럽 가입 소식",""
"2011-07-08","","","스마젠의 美 FDA AIDS 백신 임상 허가 기대감",""
"2011-07-08","","","감자 후 거래재개 첫 날 상한가",""
"2011-07-08","","","스마젠의 美 FDA AIDS 백신 임상 허가 기대감",""
"2011-07-08","","","스마젠의 美 FDA AIDS 백신 임상 허가 기대감",""
"2011-07-11","","","겨우살이 추출물서 생명연장물질 발견 소식",""
"2011-07-11","","","스마젠의 美 FDA AIDS 백신 임상 허가 기대감",""
"2011-07-11","","","서울시 노인복지조례 통과로 노인복지정책 수혜주 동반 상승",""
"2011-07-11","","","감자 후 이틀 연속 상한가",""
"2011-07-11","","","스마젠의 美 FDA AIDS 백신 임상 허가 기대감",""
"2011-07-11","","","와이브로를 기반으로 30%가량 저렴한 요금을 제공하는 제4 이동통신사가 다음달 허가를 신청한다는 소식에 와이브로/제4이통사 설립 기대주 동반 상승",""
"2011-07-11","","","서울시 노인복지조례 통과로 노인복지정책 수혜주 동반 상승",""
"2011-07-11","","","와이브로를 기반으로 30%가량 저렴한 요금을 제공하는 제4 이동통신사가 다음달 허가를 신청한다는 소식에 와이브로/제4이통사 설립 기대주 동반 상승",""
"2011-07-11","","","와이브로를 기반으로 30%가량 저렴한 요금을 제공하는 제4 이동통신사가 다음달 허가를 신청한다는 소식에 와이브로/제4이통사 설립 기대주 동반 상승",""
"2011-07-11","","","전자동 성체줄기세포 양산품 개발 소식",""
"2011-07-11","","","와이브로를 기반으로 30%가량 저렴한 요금을 제공하는 제4 이동통신사가 다음달 허가를 신청한다는 소식에 와이브로/제4이통사 설립 기대주 동반 상승",""
"2011-07-11","","","와이브로를 기반으로 30%가량 저렴한 요금을 제공하는 제4 이동통신사가 다음달 허가를 신청한다는 소식에 와이브로/제4이통사 설립 기대주 동반 상승",""
"2011-07-12","","","겨우살이 추출물서 생명연장물질 발견 소식",""
"2011-07-12","","","와이브로를 기반으로 30%가량 저렴한 요금을 제공하는 제4 이동통신사가 다음달 허가를 신청한다는 소식에 일부 와이브로/제4이통사 설립 기대주 연일 급등",""
"2011-07-12","","","와이브로를 기반으로 30%가량 저렴한 요금을 제공하는 제4 이동통신사가 다음달 허가를 신청한다는 소식에 일부 와이브로/제4이통사 설립 기대주 연일 급등",""
"2011-07-12","","","와이브로를 기반으로 30%가량 저렴한 요금을 제공하는 제4 이동통신사가 다음달 허가를 신청한다는 소식에 일부 와이브로/제4이통사 설립 기대주 연일 급등",""
"2011-07-12","","","와이브로를 기반으로 30%가량 저렴한 요금을 제공하는 제4 이동통신사가 다음달 허가를 신청한다는 소식에 일부 와이브로/제4이통사 설립 기대주 연일 급등",""
"2011-07-12","","","연골치료제 조성물 및 그 사용방법 등 2건의 특허 취득",""
"2011-07-12","","","채권단의 자금지원 소식",""
"2011-07-13","","","겨우살이 추출물서 생명연장물질 발견 소식에 연일 상한가",""
"2011-07-13","","","갤럭시S2 수혜 기대감",""
"2011-07-13","","","삼성전자와의 반도체 장비 공급계약 체결",""
"2011-07-13","","","정부의 스마트그리드 표준화 계획 발표와 민간 스마트그리드 스마트홈사업 실증 소식 등 겹호재에 힘입어 스마트그리드 관련주 상승",""
"2011-07-13","","","정부의 스마트그리드 표준화 계획 발표와 민간 스마트그리드 스마트홈사업 실증 소식 등 겹호재에 힘입어 스마트그리드 관련주 상승",""
"2011-07-13","","","세계식량지수가 역대 최고 수준의 고공행진을 하고 있다는 소식에 비료/농업 관련주 상승",""
"2011-07-14","","","광희리츠 신규상장에 리츠(REITs) 관련주 동반 상한가",""
"2011-07-14","","","광희리츠 신규상장에 리츠(REITs) 관련주 동반 상한가",""
"2011-07-14","","","CB 및 BW발행 결정",""
"2011-07-14","","","일부 첨단의료복합단지 관련주 동반 급등",""
"2011-07-14","","","일부 첨단의료복합단지 관련주 동반 급등",""
"2011-07-14","","","광희리츠 신규상장에 리츠(REITs) 관련주 동반 상한가",""
"2011-07-14","","","바이오시밀러 가치 부각",""
"2011-07-14","","","해외진출 확대 기대감",""
"2011-07-14","","","신규 상장 첫날 상한가",""
"2011-07-14","","","일부 첨단의료복합단지 관련주 동반 급등",""
"2011-07-14","","","극장 무인티켓발권기 사업 진출",""
"2011-07-15","","","광희리츠 신규상장에 리츠(REITs) 관련주 연일 상한가",""
"2011-07-15","","","광희리츠 신규상장에 리츠(REITs) 관련주 연일 상한가",""
"2011-07-15","","","광희리츠 신규상장에 리츠(REITs) 관련주 연일 상한가",""
"2011-07-15","","","고령화 사회(노인복지) 관련주 상승",""
"2011-07-15","","","고령화 사회(노인복지) 관련주 상승",""
"2011-07-15","","","고령화 사회(노인복지) 관련주 상승",""
