"날짜","종목코드","종목명","급등 사유","등락"
"2009-03-12","","","옴니시스템 지분 취득 결정",""
"2009-03-12","","","실적호전소식",""
"2009-03-12","","","최대주주 변경 소식",""
"2009-03-12","","","네끼인터내셔날이 미국 업체와 태양광 기술제휴 MOU를 체결했다는 소식 부각",""
"2009-03-12","","","유모차 미국 수출 추진 소식",""
"2009-03-12","","","최대주주 변경 소식",""
"2009-03-12","","","금 개발 성공 소식",""
"2009-03-12","","","고성장에도 불구하고 저평가 상태라는 증권사 분석",""
"2009-03-12","","","터치폰 핵심부품 공급 소식",""
"2009-03-12","","","올해 긍정적 실적 전망",""
"2009-03-13","","","지분을 보유 중인 스마젠의 에이즈백신 전임상시험 성공 소식 부각",""
"2009-03-13","","","지분을 보유 중인 스마젠의 에이즈백신 전임상시험 성공 소식 부각",""
"2009-03-13","","","원자력관련주 급등",""
"2009-03-13","","","원자력관련주 급등",""
"2009-03-13","","","원자력관련주 급등",""
"2009-03-13","","","양산공장 완공 기대감",""
"2009-03-13","","","유기발광다이오드(OLED) 장비제조업체 인수 소식",""
"2009-03-13","","","원자력관련주 급등",""
"2009-03-13","","","LED 형광체 제조기업 설립소식",""
"2009-03-13","","","원자력관련주 급등",""
"2009-03-13","","","원자력관련주 급등",""
"2009-03-13","","","원자력관련주 급등",""
"2009-03-13","","","원자력관련주 급등",""
"2009-03-16","","","양산공장 완공 기대감",""
"2009-03-16","","","태양전지 생산설비 시장 진출 소식 부각",""
"2009-03-16","","","분할후 재상장 첫날 급등",""
"2009-03-16","","","한일양행 인수 결정",""
"2009-03-16","","","100억원 규모 3자배정 유상증자 결정",""
"2009-03-16","","","할리스이앤티와 플라즈마 가스화 용융설비 사업에 관한 MOU 체결 소식",""
"2009-03-16","","","신재생에너지사업 등 기대감",""
"2009-03-16","","","일부 여행사관련주 강세",""
"2009-03-17","","","미국 석탄광산 개발 사업 기대감",""
"2009-03-17","","","CNT사업 및 환경사업 기대감",""
"2009-03-17","","","분할 재상장 이후 연일 급등",""
"2009-03-17","","","분할 재상장 첫날 급등",""
"2009-03-17","","","플래시메모리관련주 강세",""
"2009-03-17","","","플래시메모리관련주 강세",""
"2009-03-17","","","中 태양광발전소 건설공사 수주 소식",""
"2009-03-17","","","루보가 한신기계의 경영참여를 위해 지분을 매입했다는 소식 부각",""
"2009-03-17","","","자회사의 고 내구성 염료감응 태양전지 제조 성공 소식",""
"2009-03-17","","","보험주 강세",""
"2009-03-17","","","증권주 급등",""
"2009-03-17","","","증권주 급등",""
"2009-03-17","","","증권주 급등",""
"2009-03-17","","","대규모 공급계약 소식",""
"2009-03-17","","","루보가 한신기계의 경영참여를 위해 지분을 매입했다는 소식 부각",""
"2009-03-18","","","미국 석탄광산 개발 사업 기대감",""
"2009-03-18","","","분할 재상장 이후 연일 급등",""
"2009-03-18","","","분할 재상장 이후 연일 급등",""
"2009-03-18","","","친환경농업주로 부각",""
"2009-03-18","","","자회사의 고 내구성 염료감응 태양전지 제조 성공 소식",""
"2009-03-18","","","3자배정 유상증자 결정",""
"2009-03-18","","","재무구조 개선 기대감",""
"2009-03-18","","","삼영코넥 우회상장소식",""
"2009-03-18","","","매각 기대감",""
"2009-03-19","","","일부 비료업체 강세",""
"2009-03-19","","","자사주 취득 결정",""
"2009-03-19","","","일부 비료업체 강세",""
"2009-03-19","","","관리종목 해제 소식",""
"2009-03-19","","","美 헤파호프의 독일증시(FSE) 상장 최종승인 소식",""
"2009-03-19","","","美 헤파호프의 독일증시(FSE) 상장 최종승인 소식",""
"2009-03-19","","","LG이노텍과 휴대폰 LCD모듈 개발 계약 체결 소식",""
"2009-03-19","","","적자사업 철수 소식",""
"2009-03-19","","","LED 조명사업 진출소식",""
"2009-03-20","","","자회사 동국S&C의 성장성 부각",""
"2009-03-20","","","제2롯데월드관련주 강세",""
"2009-03-20","","","제2롯데월드관련주 강세",""
"2009-03-20","","","美 국립보건원(NIH)으로부터 폐암 임상시험 비용을 지원받는다는 소식",""
"2009-03-20","","","우리솔라와 합병 승인 소식",""
"2009-03-20","","","관리종목 해제 소식",""
"2009-03-20","","","태양광사업 기대감, 관리종목 해제 소식 등",""
"2009-03-20","","","기업가치 상승 기대감",""
"2009-03-20","","","200억원 규모 CB 발행 결정",""
"2009-03-20","","","고속성장 지속 전망",""
"2009-03-23","","","니제르 우라늄 수입소식",""
"2009-03-23","","","관리종목 해제 소식",""
"2009-03-23","","","태양광사업 기대감, 관리종목 해제 소식 등",""
"2009-03-23","","","여수엑스포관련주 강세",""
"2009-03-23","","","올해 성장 지속 전망",""
"2009-03-23","","","전선주 강세",""
"2009-03-23","","","전선주 강세",""
"2009-03-23","","","회생계획 인가 소식",""
"2009-03-23","","","여수엑스포관련주 강세",""
"2009-03-24","","","관리종목 해제 소식",""
"2009-03-24","","","회생계획 인가 소식",""
"2009-03-24","","","캐릭터사업 진출 소식",""
"2009-03-24","","","올해 실적 기대감",""
"2009-03-24","","","실적 성장세 지속 전망",""
"2009-03-24","","","삼성물산과 387억원 규모 태양전지 모듈 공급계약 체결 소식",""
"2009-03-25","","","회생계획 인가 소식",""
"2009-03-25","","","올해 실적 기대감",""
"2009-03-25","","","실적 성장세 지속 전망",""
"2009-03-25","","","원자력관련주 강세",""
"2009-03-25","","","C&중공업의 매각 관련 MOU 체결 소식으로 C&그룹주 동반 급등",""
"2009-03-25","","","원자력관련주 강세",""
"2009-03-25","","","원자력관련주 강세",""
"2009-03-25","","","C&중공업의 매각 관련 MOU 체결 소식으로 C&그룹주 동반 급등",""
"2009-03-25","","","원자력관련주 강세",""
"2009-03-25","","","서울대와의 풍력발전 전략적 제휴소식",""
"2009-03-25","","","C&중공업의 매각 관련 MOU 체결 소식으로 C&그룹주 동반 급등",""
"2009-03-25","","","원자력관련주 강세",""
"2009-03-25","","","자전거 제조업체 인수 소식",""
"2009-03-26","","","올해 실적 기대감",""
"2009-03-26","","","실적 성장세 지속 전망",""
"2009-03-26","","","C&중공업의 매각 관련 MOU 체결 소식으로 C&그룹주 동반 급등",""
"2009-03-26","","","C&중공업의 매각 관련 MOU 체결 소식으로 C&그룹주 동반 급등",""
"2009-03-26","","","C&중공업의 매각 관련 MOU 체결 소식으로 C&그룹주 동반 급등",""
"2009-03-26","","","원/달러 환율 하락에 따른 키코(KIKO) 관련 손실 축소 기대감",""
"2009-03-26","","","반도체대표주 강세",""
"2009-03-26","","","회생계획 인가 전 M&A 추진 허가 소식",""
"2009-03-26","","","반도체대표주 강세",""
"2009-03-27","","","회생계획 인가 전 M&A 추진 허가 소식",""
"2009-03-27","","","대규모 공급계약 소식",""
"2009-03-27","","","석유시추업체 지분 취득 결정",""
"2009-03-27","","","50억원 규모 CB 발행 성공 소식",""
"2009-03-27","","","한국내 유전자치료제의 선두주자라는 증권사 평가",""
"2009-03-27","","","신규상장 첫날 급등",""
"2009-03-30","","","회생계획 인가 전 M&A 추진 허가 소식",""
"2009-03-30","","","신규상장 이후 연일 급등, 국내 상장 중국기업 동반 급등",""
"2009-03-30","","","국내 상장 중국기업 동반 급등",""
"2009-03-30","","","SKT와 92억 규모 중계기 납품계약 체결",""
"2009-03-30","","","R&D 능력, 저평가 등 부각",""
"2009-03-30","","","자회사 중국증시 상장 검토 소식, 국내 상장 중국기업 동반 급등",""
"2009-03-30","","","국내 상장 중국기업 동반 급등",""
"2009-03-31","","","신규상장 이후 연일 급등",""
"2009-03-31","","","풍력발전 기자재업체 지분 취득 결정",""
"2009-03-31","","","원자력관련주 강세",""
"2009-03-31","","","원자력관련주 강세",""
"2009-03-31","","","제2롯데월드관련주 강세",""
"2009-03-31","","","제2롯데월드관련주 강세",""
"2009-03-31","","","제2롯데월드관련주 강세",""
"2009-03-31","","","총 165억원 규모의 태양광발전시스템 공급계약 체결",""
"2009-03-31","","","원자력관련주 강세",""
"2009-03-31","","","원자력관련주 강세",""
"2009-03-31","","","줄기세포와 건설업 등의 사업목적 추가 소식",""
"2009-03-31","","","LED산업 성장 수혜 기대감",""
"2009-03-31","","","원자력관련주 강세",""
"2009-03-31","","","신규상장 첫날 급등",""
"2009-04-01","","","신규상장 이후 연일 급등",""
"2009-04-01","","","신규상장 이후 연일 급등",""
"2009-04-01","","","풍력발전 기자재업체 지분 취득 결정",""
"2009-04-01","","","상장폐지 사유 해소 소식",""
"2009-04-01","","","하이브리드카관련주 강세",""
"2009-04-01","","","자동차부품주 강세",""
"2009-04-01","","","하이브리드카관련주 강세",""
"2009-04-01","","","상장폐지 사유 해소 소식",""
"2009-04-01","","","자동차부품주 강세",""
"2009-04-01","","","뼈 이식재 원천기술 美 특허 취득",""
"2009-04-01","","","LED조명 전원공급장치 관련 MOU 체결 소식, 하이브리드카관련주 강세",""
"2009-04-01","","","하이브리드카관련주 강세",""
"2009-04-01","","","성인게임 기대감",""
"2009-04-01","","","자동차부품주 강세",""
"2009-04-01","","","자산건전성 제고 전망",""
"2009-04-02","","","신규상장 이후 연일 급등",""
"2009-04-02","","","신규상장 이후 연일 급등",""
"2009-04-02","","","방위산업관련주 강세",""
"2009-04-02","","","상장폐지 사유 해소 소식",""
"2009-04-02","","","케이툴시스 등 계열사 추가 소식",""
"2009-04-02","","","상장폐지 사유 해소 소식",""
"2009-04-02","","","스마트그리드 사업 수혜 기대감",""
"2009-04-02","","","스마트그리드 사업 수혜 기대감",""
"2009-04-02","","","시멘트관련주 강세",""
"2009-04-02","","","방위산업관련주 강세",""
"2009-04-02","","","건설대표주 강세",""
"2009-04-02","","","건설대표주 강세",""
"2009-04-02","","","방위산업관련주 강세",""
"2009-04-02","","","고용량 주사제에 대한 식약청 허가 취득",""
"2009-04-02","","","시멘트관련주 강세",""
"2009-04-02","","","방위산업관련주 강세",""
"2009-04-03","","","신규상장 이후 연일 급등",""
"2009-04-03","","","신규상장 이후 연일 급등",""
"2009-04-03","","","상장폐지 사유 해소 소식",""
"2009-04-03","","","상장폐지 사유 해소 소식",""
"2009-04-03","","","와이브로관련주 강세",""
"2009-04-03","","","바이오시밀러 활성화 기대감",""
"2009-04-03","","","개발광구 해외 합작법인 설립계약 체결소식",""
"2009-04-03","","","와이브로관련주 강세",""
"2009-04-03","","","자회사 에프에이에스티 흡수합병 결정",""
"2009-04-06","","","신규상장 이후 연일 급등",""
"2009-04-06","","","상장폐지 사유 해소 소식",""
"2009-04-06","","","상장폐지 사유 해소 소식",""
"2009-04-06","","","예림당 우회상장 소식",""
"2009-04-06","","","줄기세포관련주 강세",""
"2009-04-06","","","시멘트관련주 강세",""
"2009-04-06","","","줄기세포관련주 강세",""
"2009-04-06","","","예림당 우회상장 소식",""
"2009-04-06","","","신규사업 검토 소식",""
"2009-04-06","","","줄기세포관련주 강세",""
"2009-04-06","","","줄기세포관련주 강세",""
"2009-04-06","","","상장폐지 실질심사 제외 소식",""
"2009-04-07","","","신규상장 이후 연일 급등",""
"2009-04-07","","","상장폐지 사유 해소 소식",""
"2009-04-07","","","상장폐지 사유 해소 소식",""
"2009-04-07","","","예림당 우회상장 소식",""
"2009-04-07","","","신규사업 검토 소식",""
"2009-04-07","","","무상증자 결정",""
"2009-04-07","","","상장폐지 실질심사 제외 소식",""
"2009-04-07","","","최대주주 변경 소식",""
"2009-04-07","","","신규상장 첫날 급등",""
"2009-04-07","","","170억원 규모 CB 발행 결정",""
"2009-04-07","","","LED 조명 매출 급증 전망",""
"2009-04-07","","","최대주주 변경 소식",""
"2009-04-07","","","715억원 규모 노반신설 공사 낙찰 소식",""
"2009-04-07","","","429억원 규모 노반신설 공사 낙찰 소식",""
"2009-04-07","","","경영정상화 기대감",""
"2009-04-07","","","최대주주 변경 소식",""
"2009-04-08","","","신규상장 이후 연일 급등",""
"2009-04-08","","","상장폐지 사유 해소 소식",""
"2009-04-08","","","상장폐지 사유 해소 소식",""
"2009-04-08","","","무상증자 결정",""
"2009-04-08","","","상장폐지 실질심사 제외 소식",""
"2009-04-08","","","신규상장 이후 연일 급등",""
"2009-04-08","","","U-헬스케어 관련주 강세",""
"2009-04-08","","","1,740억 규모 건설공사 본 계약 체결 소식",""
"2009-04-08","","","최대주주 변경 소식",""
"2009-04-08","","","인력감축 계획 등 경영정상화 방안 발표",""
"2009-04-08","","","LG가(家) 편입 기대감",""
"2009-04-08","","","265억원 규모 수출 계약 소식",""
"2009-04-08","","","부동산 매각을 통한 재무구조 개선 기대감",""
"2009-04-08","","","U-헬스케어 관련주 강세",""
"2009-04-08","","","한국기술산업에 피인수 소식",""
"2009-04-08","","","게임주 강세",""
"2009-04-08","","","게임주 강세",""
"2009-04-08","","","경영권 분쟁 가능성 부각",""
"2009-04-08","","","265억원 규모 수출 계약 소식",""
"2009-04-08","","","음성인식 내비게이션 출시 소식",""
"2009-04-08","","","게임주 강세",""
"2009-04-08","","","최대주주 변경 소식",""
"2009-04-08","","","부동산 매각을 통한 재무구조 개선 기대감",""
"2009-04-08","","","항체의약품 개발을 추진한다는 소식",""
"2009-04-08","","","3D엔진개발업체 리코시스 인수 소식",""
"2009-04-09","","","신규상장 이후 연일 급등",""
"2009-04-09","","","상장폐지 사유 해소 소식",""
"2009-04-09","","","상장폐지 실질심사 제외 소식",""
"2009-04-09","","","1,740억 규모 건설공사 본 계약 체결 소식",""
"2009-04-09","","","신규상장 이후 연일 급등",""
"2009-04-09","","","한국기술산업에 피인수 소식",""
"2009-04-09","","","게임주 급등",""
"2009-04-09","","","게임주 급등",""
"2009-04-09","","","경영권 분쟁 가능성 부각",""
"2009-04-09","","","장궁경부암진단칩 임상 완료 소식",""
"2009-04-09","","","게임주 급등",""
"2009-04-09","","","최대주주 변경 소식",""
"2009-04-09","","","美 자문사와 줄기세포치료 전문병원 활성화 협약 체결 소식",""
"2009-04-09","","","3D엔진개발업체 리코시스 인수 소식",""
"2009-04-09","","","항체의약품 개발을 추진한다는 소식",""
"2009-04-09","","","게임주 급등",""
"2009-04-09","","","증권주 강세",""
"2009-04-09","","","증권주 강세",""
"2009-04-09","","","양호한 실적 및 높은 수익성 부각",""
"2009-04-09","","","실적성장 지속 전망",""
"2009-04-09","","","게임주 급등",""
"2009-04-09","","","줄기세포 치료업체 지분 취득 결정",""
"2009-04-09","","","게임주 급등",""
"2009-04-09","","","게임주 급등",""
"2009-04-09","","","LED 조명사업 진출을 검토 중이라는 소식",""
"2009-04-09","","","2건의 터치패널 설계기술 특허 취득 소식",""
"2009-04-09","","","은행주 강세",""
"2009-04-09","","","LED패키징 양산의 성공 가능성이 높다는 분석 부각",""
"2009-04-09","","","유전자전달체 관련 유럽특허 취득 소식",""
"2009-04-09","","","오리엔트바이오 NHP측이 지분을 늘렸다는 소식",""
"2009-04-10","","","신규상장 이후 연일 급등",""
"2009-04-10","","","상장폐지 사유 해소 소식",""
"2009-04-10","","","U-헬스케어 관련주 강세",""
"2009-04-10","","","신규상장 이후 연일 급등",""
"2009-04-10","","","한국기술산업에 피인수 소식",""
"2009-04-10","","","자궁경부암진단칩 임상 완료 소식",""
"2009-04-10","","","항체의약품 개발을 추진한다는 소식",""
"2009-04-10","","","美 자문사와 줄기세포치료 전문병원 활성화 협약 체결 소식, 줄기세포관련주 강세",""
"2009-04-10","","","오리엔트바이오 NHP측이 지분을 늘렸다는 소식",""
"2009-04-10","","","풍력에너지 관련주 강세",""
"2009-04-10","","","신규상장 첫날 급등",""
"2009-04-10","","","풍력에너지 관련주 강세",""
"2009-04-10","","","성장 모멘텀이 풍부하다는 분석",""
"2009-04-10","","","U-헬스케어 관련주 강세",""
"2009-04-10","","","줄기세포관련주 강세",""
"2009-04-10","","","풍력에너지 관련주 강세",""
"2009-04-10","","","줄기세포관련주 강세",""
"2009-04-10","","","줄기세포관련주 강세",""
"2009-04-10","","","써멀라미 필름의 미국 FDA 인증 획득 소식",""
"2009-04-10","","","상장폐지 위기에서 벗어났다는 소식",""
"2009-04-10","","","수주 확대 및 고성장 기대감",""
"2009-04-10","","","성장 기대감, U-헬스케어 관련주 강세",""
"2009-04-10","","","상장폐지 위기에서 벗어났다는 소식",""
"2009-04-13","","","신규상장 이후 연일 급등",""
"2009-04-13","","","상장폐지 사유 해소 소식",""
"2009-04-13","","","U-헬스케어 관련주 강세",""
"2009-04-13","","","신규상장 이후 연일 급등",""
"2009-04-13","","","한국기술산업에 피인수 소식",""
"2009-04-13","","","국내 상장 중국기업 동반 급등",""
"2009-04-13","","","美 자문사와 줄기세포치료 전문병원 활성화 협약 체결 소식",""
"2009-04-13","","","오리엔트바이오 NHP측이 지분을 늘렸다는 소식",""
"2009-04-13","","","신규상장 이후 연일 급등",""
"2009-04-13","","","성장 모멘텀이 풍부하다는 분석",""
"2009-04-13","","","우주항공산업테마주 강세",""
"2009-04-13","","","상장폐지 위기에서 벗어났다는 소식",""
"2009-04-13","","","U-헬스케어 관련주 강세",""
"2009-04-13","","","상장폐지 위기에서 벗어났다는 소식",""
"2009-04-13","","","국내 상장 중국기업 동반 급등",""
"2009-04-13","","","국내 상장 중국기업 동반 급등",""
"2009-04-13","","","4대강 정비 관련주 강세",""
"2009-04-13","","","1분기 실적 기대감",""
"2009-04-13","","","U-헬스케어 관련주 강세",""
"2009-04-13","","","일부 게임주 강세",""
"2009-04-13","","","우주항공산업테마주 강세",""
"2009-04-13","","","U-헬스케어 관련주 강세",""
"2009-04-13","","","4대강 정비 관련주 강세",""
"2009-04-13","","","올해 매출 급증 기대감",""
"2009-04-13","","","4대강 정비 관련주 강세",""
"2009-04-13","","","4대강 정비 관련주 강세",""
"2009-04-13","","","4대강 정비 관련주 강세",""
"2009-04-13","","","M&A 용역주간사 선정 소식",""
"2009-04-13","","","우주항공산업테마주 강세",""
"2009-04-13","","","자회사의 휴대형 위조지폐 식별기 특허기술 판매 소식",""
"2009-04-13","","","러시아 빈카사 동쪽광구 시추 성공 소식",""
"2009-04-13","","","4대강 정비 관련주 강세",""
"2009-04-13","","","일부 게임주 강세",""
"2009-04-13","","","일부 게임주 강세",""
"2009-04-13","","","최대주주 지분 및 경영권 양도 계약 소식",""
"2009-04-13","","","액면분할 후 재상장 첫날 급등",""
"2009-04-13","","","우주항공산업테마주 강세",""
"2009-04-13","","","1분기 실적 사상최대치 전망",""
"2009-04-13","","","국내 상장 중국기업 동반 급등",""
"2009-04-13","","","국내 상장 중국기업 동반 급등",""
"2009-04-14","","","상장폐지 사유 해소 소식",""
"2009-04-14","","","한국기술산업에 피인수 소식",""
"2009-04-14","","","신규상장 이후 연일 급등",""
"2009-04-14","","","신규상장 이후 연일 급등",""
"2009-04-14","","","상장폐지 위기에서 벗어났다는 소식",""
"2009-04-14","","","상장폐지 위기에서 벗어났다는 소식",""
"2009-04-14","","","MP3관련주 강세",""
"2009-04-14","","","1분기 실적 기대감",""
"2009-04-14","","","액면분할에 따른 재상장 이후 연일 급등",""
"2009-04-14","","","신규상장 첫날 급등",""
"2009-04-14","","","1분기 실적호조소식",""
"2009-04-14","","","배아연구전문위원회 개최 기대감",""
"2009-04-14","","","1분기 실적 기대감",""
"2009-04-14","","","교육사업 진출 소식",""
"2009-04-14","","","신규칩 및 M&A 기대, MP3관련주 강세",""
"2009-04-14","","","MP3관련주 강세",""
"2009-04-15","","","상장폐지 위기에서 벗어났다는 소식",""
"2009-04-15","","","신규상장 이후 연일 급등",""
"2009-04-15","","","일부 국내 상장 중국기업 급등",""
"2009-04-15","","","일부 국내 상장 중국기업 급등",""
"2009-04-15","","","액면분할에 따른 재상장 이후 연일 급등",""
"2009-04-15","","","신규상장 이후 연일 급등",""
"2009-04-15","","","시스코가 송도 U시티에 투자한다는 소식",""
"2009-04-15","","","1분기 실적 기대감",""
"2009-04-15","","","교육사업 진출 소식",""
"2009-04-15","","","시스코가 송도 U시티에 투자한다는 소식",""
"2009-04-15","","","시스코가 송도 U시티에 투자한다는 소식",""
"2009-04-15","","","저평가와 신약 모멘텀 부각",""
"2009-04-15","","","수익성 개선 기대감",""
"2009-04-15","","","지속적인 성장 기대감",""
"2009-04-15","","","대규모 무상증자소식",""
"2009-04-15","","","뇌종양 임상1상시험 계획 승인 소식",""
"2009-04-16","","","상장폐지 위기에서 벗어났다는 소식",""
"2009-04-16","","","3자배정 유상증자 결정",""
"2009-04-16","","","3자배정 유상증자 결정",""
"2009-04-16","","","당뇨치료제 임상1상 시험 허가 소식",""
"2009-04-16","","","해외매출 본격화 기대감",""
"2009-04-16","","","경구용 항암제 ""DHP 107""의 임상1상이 상반기 내 완료될것이란 소식",""
"2009-04-16","","","고척동 돔 야구장 건설 수혜주로 부각",""
"2009-04-16","","","철강금속주 강세",""
"2009-04-16","","","철강금속주 강세",""
"2009-04-16","","","대형 제약사와 신약개발 공동 연구계약 체결소식",""
"2009-04-16","","","LED 감성조명시장에 진출한다는 소식",""
"2009-04-17","","","당뇨치료제 임상1상 시험 허가 소식",""
"2009-04-17","","","신규상장 첫날 급등",""
"2009-04-17","","","신규상장 첫날 급등",""
"2009-04-17","","","유상증자 청약 호조 소식",""
"2009-04-17","","","신규상장 첫날 급등",""
"2009-04-20","","","액면분할에 따른 재상장 이후 연일 급등",""
"2009-04-20","","","지능형로봇관련주 강세",""
"2009-04-20","","","지능형로봇관련주 강세",""
"2009-04-20","","","지능형로봇관련주 강세",""
"2009-04-20","","","상장폐지 위기에서 벗어났다는 소식 부각",""
"2009-04-20","","","지능형로봇관련주 강세",""
"2009-04-20","","","우리솔라의 1MW급 염료감응 태양전지 생산장비 개발 소식 부각",""
"2009-04-20","","","지능형로봇관련주 강세",""
"2009-04-20","","","상장폐지 위기에서 벗어났다는 소식 부각",""
"2009-04-20","","","지능형로봇관련주 강세",""
"2009-04-20","","","지능형로봇관련주 강세",""
"2009-04-20","","","해외 수주 기대감",""
"2009-04-20","","","줄기세포관련주 강세",""
"2009-04-20","","","지능형로봇관련주 강세",""
"2009-04-20","","","자전거관련주 강세",""
"2009-04-20","","","유동성 리스크 부담 해소에 따른 주가 상승 전망",""
"2009-04-20","","","지능형로봇관련주 강세",""
"2009-04-20","","","줄기세포관련주 강세",""
"2009-04-20","","","상장폐지 위기에서 벗어났다는 소식 부각",""
"2009-04-20","","","서울대와 줄기세포치료제 공동연구 계약 소식",""
"2009-04-20","","","자전거관련주 강세",""
"2009-04-20","","","상장폐지 위기에서 벗어났다는 소식 부각",""
"2009-04-20","","","줄기세포관련주 강세",""
"2009-04-20","","","줄기세포관련주 강세",""
"2009-04-21","","","액면분할에 따른 재상장 이후 연일 급등",""
"2009-04-21","","","서울대와 줄기세포치료제 공동연구 계약 소식",""
"2009-04-21","","","자전거관련주 강세",""
"2009-04-21","","","윈도운영체제(OS) 출시 관련주 강세",""
"2009-04-21","","","지능형로봇 관련주 강세",""
"2009-04-21","","","지능형로봇 관련주 강세",""
"2009-04-21","","","지능형로봇 관련주 강세",""
"2009-04-21","","","지능형로봇 관련주 강세",""
"2009-04-21","","","지능형로봇 관련주 강세",""
"2009-04-21","","","자전거관련주 강세",""
"2009-04-21","","","차세대 지능로봇 개발 완료",""
"2009-04-21","","","미 항공우주 기업과 전략적 제휴 소식",""
"2009-04-21","","","저평가 부각",""
"2009-04-21","","","윈도운영체제(OS) 출시 관련주 강세",""
"2009-04-21","","","윈도운영체제(OS) 출시 관련주 강세",""
"2009-04-21","","","윈도운영체제(OS) 출시 관련주 강세",""
"2009-04-21","","","윈도운영체제(OS) 출시 관련주 강세",""
"2009-04-21","","","고혈압 및 고지혈증 동시치료제 특허 취득소식",""
"2009-04-21","","","자전거 도로 확장시 수혜 기대감",""
"2009-04-22","","","자전거관련주 강세",""
"2009-04-22","","","자전거관련주 강세",""
"2009-04-22","","","자산재평가 효과",""
"2009-04-22","","","스마트그리드(지능형전력망)관련주로 부각되며 전력설비주 강세",""
"2009-04-22","","","스마트그리드(지능형전력망)관련주로 부각되며 전력설비주 강세",""
"2009-04-22","","","스마트그리드(지능형전력망)관련주로 부각되며 전력설비주 강세",""
"2009-04-22","","","1분기 실적호전 소식",""
"2009-04-22","","","자산가치 부각",""
"2009-04-22","","","스마트그리드(지능형전력망)관련주로 부각되며 전력설비주 강세",""
"2009-04-22","","","실적 호조 소식",""
"2009-04-22","","","반도체대표주 강세",""
"2009-04-22","","","스마트그리드(지능형전력망)관련주로 부각되며 콘덴서 관련주 강세",""
"2009-04-22","","","대림산업의 자금지원 기대감",""
"2009-04-22","","","스마트그리드(지능형전력망)관련주로 부각되며 전력설비주 강세",""
"2009-04-22","","","스마트그리드(지능형전력망)관련주로 부각되며 전력설비주 강세",""
"2009-04-22","","","스마트그리드(지능형전력망)관련주로 부각되며 전력설비주 강세",""
"2009-04-22","","","스마트그리드(지능형전력망)관련주로 부각되며 콘덴서 관련주 강세",""
"2009-04-23","","","일본 노무라홀딩스와 함께 국내 자산운용시장 진출을 추진 중이라는 소식 부각",""
"2009-04-23","","","줄기세포관련주 강세",""
"2009-04-23","","","일부 스마트그리드(지능형전력망)관련주 강세",""
"2009-04-23","","","일부 스마트그리드(지능형전력망)관련주 강세",""
"2009-04-23","","","자산가치 부각",""
"2009-04-23","","","터치패널 성장 기대감",""
"2009-04-23","","","일부 스마트그리드(지능형전력망)관련주 강세",""
"2009-04-23","","","신규상장 첫날 급등",""
"2009-04-23","","","미래에셋자산운용의 동사 지분 취득 소식 부각",""
"2009-04-23","","","LED칩 및 형광체 특허 라이선스 계약 체결 소식",""
"2009-04-23","","","수익성 개선 기대감",""
"2009-04-23","","","줄기세포관련주 강세",""
"2009-04-23","","","줄기세포관련주 강세",""
"2009-04-24","","","신규상장 이후 연일 급등",""
"2009-04-24","","","신규상장 첫날 급등",""
"2009-04-24","","","안희태씨 등이 경영참여 목적으로 동사 지분을 보유 중이라는 소식",""
"2009-04-24","","","수산주 강세",""
"2009-04-24","","","LED 도광판 수주 급증 소식",""
"2009-04-27","","","돼지인플루엔자 확산 소식으로 AI치료물질, 구제역/광우병 수혜, 수산, 육계, 수입육유통, 백신/진단시약/방역, 일부 주요제약업체 등 관련주 강세",""
"2009-04-27","","","돼지인플루엔자 확산 소식으로 AI치료물질, 구제역/광우병 수혜, 수산, 육계, 수입육유통, 백신/진단시약/방역, 일부 주요제약업체 등 관련주 강세",""
"2009-04-27","","","신규상장 이후 연일 급등",""
"2009-04-27","","","돼지인플루엔자 확산 소식으로 AI치료물질, 구제역/광우병 수혜, 수산, 육계, 수입육유통, 백신/진단시약/방역, 일부 주요제약업체 등 관련주 강세",""
"2009-04-27","","","돼지인플루엔자 확산 소식으로 AI치료물질, 구제역/광우병 수혜, 수산, 육계, 수입육유통, 백신/진단시약/방역, 일부 주요제약업체 등 관련주 강세",""
"2009-04-27","","","돼지인플루엔자 확산 소식으로 AI치료물질, 구제역/광우병 수혜, 수산, 육계, 수입육유통, 백신/진단시약/방역, 일부 주요제약업체 등 관련주 강세",""
"2009-04-27","","","돼지인플루엔자 확산 소식으로 AI치료물질, 구제역/광우병 수혜, 수산, 육계, 수입육유통, 백신/진단시약/방역, 일부 주요제약업체 등 관련주 강세",""
"2009-04-27","","","돼지인플루엔자 확산 소식으로 AI치료물질, 구제역/광우병 수혜, 수산, 육계, 수입육유통, 백신/진단시약/방역, 일부 주요제약업체 등 관련주 강세",""
"2009-04-27","","","돼지인플루엔자 확산 소식으로 AI치료물질, 구제역/광우병 수혜, 수산, 육계, 수입육유통, 백신/진단시약/방역, 일부 주요제약업체 등 관련주 강세",""
"2009-04-27","","","돼지인플루엔자 확산 소식으로 AI치료물질, 구제역/광우병 수혜, 수산, 육계, 수입육유통, 백신/진단시약/방역, 일부 주요제약업체 등 관련주 강세",""
"2009-04-27","","","돼지인플루엔자 확산 소식으로 AI치료물질, 구제역/광우병 수혜, 수산, 육계, 수입육유통, 백신/진단시약/방역, 일부 주요제약업체 등 관련주 강세",""
